50Traced_NONETRACED_MAX_RAW_VSM_51_MAX,Associated
0.1495,NO
0.0652,NO
0.1423,NO
0.2653,NO
0.1423,NO
0.1331,NO
0.1579,NO
0.1171,NO
0.1689,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1733,NO
0.1109,NO
0.1259,NO
0.2179,NO
0.1147,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1573,NO
1.0,YES
0.1423,NO
0.1792,YES
0.3715,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1112,NO
0.3947,YES
0.3715,YES
0.1405,NO
0.1056,NO
0.1659,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1766,NO
0.3715,YES
0.1659,NO
0.1126,YES
0.1088,NO
0.3715,YES
0.0412,NO
0.1474,NO
0.0769,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1659,NO
0.1495,NO
0.1731,NO
0.1377,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1731,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1373,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1525,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.0978,NO
0.4181,YES
0.1216,NO
1.0,YES
0.0678,NO
0.1841,NO
0.1355,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1841,NO
0.1525,NO
0.1566,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.044000000000000004,NO
0.2465,YES
0.183,NO
1.0,YES
0.1443,NO
0.2199,NO
0.1934,NO
0.2199,NO
0.0818,NO
1.0,YES
0.0556,NO
1.0,YES
0.1481,NO
0.2853,YES
0.1531,NO
0.2519,NO
0.2125,NO
0.1155,NO
1.0,YES
0.2085,NO
1.0,YES
0.1686,NO
0.0732,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.2963,NO
0.1987,NO
0.1225,NO
0.2252,NO
0.4997,YES
0.2347,NO
0.4997,YES
0.1987,NO
0.1834,NO
0.1844,NO
0.054000000000000006,NO
0.1469,NO
0.0563,NO
0.2067,NO
0.2019,NO
0.1293,NO
1.0,YES
0.4997,YES
1.0,YES
0.3648,YES
0.2226,NO
0.4997,YES
0.1576,NO
0.0985,NO
0.11,NO
0.2886,YES
1.0,YES
0.2955,YES
0.2373,YES
0.11,NO
0.11,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.3695,YES
0.142,NO
0.3658,YES
0.2293,NO
0.2206,NO
0.2293,NO
0.1032,NO
0.2886,YES
0.2293,NO
0.2886,YES
0.1686,NO
0.1669,NO
0.2381,NO
0.2653,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1669,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2269,NO
0.1669,NO
0.20600000000000002,NO
0.1544,NO
0.1701,NO
0.2256,NO
0.0989,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1635,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1879,NO
0.2079,NO
0.1579,NO
0.1197,NO
0.2213,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.4856,YES
0.193,NO
1.0,YES
0.2213,NO
0.1686,NO
0.0769,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
0.4754,YES
0.2347,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0498,NO
0.20600000000000002,NO
0.1544,NO
0.2174,NO
0.1912,NO
0.14,NO
1.0,YES
0.4754,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1576,NO
0.1686,NO
0.1348,NO
0.1277,NO
0.2886,NO
0.1576,NO
0.2963,NO
0.1987,NO
0.1348,NO
0.2252,NO
0.4994,YES
0.2347,NO
0.4994,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.1035,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.1518,NO
1.0,YES
0.4994,YES
1.0,YES
0.3961,YES
0.1375,NO
0.4994,YES
0.1576,NO
0.17,NO
0.1628,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2203,NO
0.179,NO
0.2203,NO
0.1628,NO
1.0,YES
0.132,NO
0.2829,YES
0.2129,NO
0.2157,YES
0.2938,NO
0.2192,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.3456,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
1.0,YES
0.1768,NO
0.1533,NO
0.3605,YES
0.3672,YES
1.0,YES
0.2213,YES
0.1548,NO
0.1768,NO
0.3174,YES
0.33,NO
0.3605,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.1533,NO
0.3645,YES
0.0713,NO
1.0,YES
0.1533,NO
0.3658,YES
0.2818,NO
0.33,NO
0.2935,NO
0.1155,NO
0.3605,YES
0.33,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.3036,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1549,NO
0.171,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
0.3599,YES
0.1566,NO
0.0475,NO
0.1997,YES
1.0,YES
1.0,YES
0.2373,YES
0.1548,NO
0.0098,NO
0.1204,YES
0.1152,NO
0.1972,YES
0.1027,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0785,NO
1.0,YES
0.0614,NO
1.0,YES
0.1347,NO
0.2853,YES
0.0328,NO
0.13699999999999998,NO
0.2125,NO
0.1027,NO
0.1864,YES
0.2085,NO
0.1484,YES
0.3626,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.14800000000000002,NO
0.0758,NO
0.1517,NO
0.1665,NO
0.2374,NO
0.2374,NO
0.2374,NO
1.0,YES
0.1033,NO
0.2419,YES
0.11,NO
1.0,YES
0.0377,NO
0.1665,NO
0.1143,NO
0.1665,NO
0.1193,NO
0.2177,NO
0.1665,NO
0.14800000000000002,NO
0.0839,NO
0.0695,NO
0.4483,YES
0.2624,YES
0.301,YES
1.0,YES
0.0868,NO
0.0695,NO
1.0,YES
0.0938,NO
1.0,YES
0.1763,NO
0.3042,NO
0.1867,NO
0.2778,NO
0.084,NO
0.301,YES
0.0773,NO
0.3002,YES
0.0821,NO
