50Traced_NONETRACED_MAX_MULTI_VSM_77_SUM,Associated
0.18189782989621245,NO
0.1761692950532417,NO
0.1712494945410432,NO
0.4662353416902548,NO
0.1941636339129263,NO
0.15763579997304222,NO
0.12616255560048523,NO
0.17798894729747944,NO
0.21040571505593747,NO
0.7803612346677451,YES
0.13809138697937728,NO
0.47560318102170107,YES
0.32955923978972906,NO
0.3163499123871142,NO
0.23850923305027633,NO
0.20919261355977892,NO
0.14820056611403154,NO
0.206968594150155,NO
0.15096374174417038,NO
0.1837174821404502,NO
0.17792155276991506,NO
0.6664644830839737,YES
0.6681493462730826,YES
0.5698207305566789,YES
0.775711012265804,YES
0.21465157029249227,NO
0.6622186278474189,YES
0.17778676371478636,NO
0.47823156759671115,YES
0.5706968594150155,YES
0.31345194770184664,NO
0.12656692276587145,NO
0.07494271465157028,NO
0.15736622186278476,NO
0.5587680280361235,YES
0.47048119692680956,YES
0.1743496428090039,NO
0.17461922091926135,NO
0.14853753875185333,NO
0.1085725839061868,NO
0.2639843644696051,NO
0.24572044749966304,NO
0.1761692950532417,NO
0.5954306510311363,YES
0.06995551961180753,NO
0.48187087208518675,YES
0.027025205553309062,NO
0.4038954036932201,YES
0.04266073594824099,NO
0.18513276721930183,NO
0.12252325111200969,NO
0.18668284135328211,NO
0.12474727052163366,NO
0.207709933953363,NO
0.11679471626903894,NO
0.15035719099609113,NO
0.12724086804151502,NO
0.09145437390483895,NO
0.23844183852271195,NO
0.5134789055128723,NO
0.29485105809408274,NO
0.33279417711281845,NO
0.19065911847957945,NO
0.0,NO
0.340342364200027,NO
0.9222267151907265,YES
0.3009839601024397,NO
0.38104865884890154,YES
0.24814665049198004,NO
0.2745653052972099,NO
0.12872354764793098,NO
0.16909286965898368,NO
0.334950801994878,NO
0.1293974929235746,NO
0.3090713034101631,NO
0.14429168351529853,NO
0.38347486184121854,NO
0.914880711686211,YES
0.900525677315002,YES
0.6992856180078177,YES
0.7333198544278204,YES
0.2634452082490902,NO
0.743833400727861,YES
0.2772610863997843,NO
0.7017792155276992,YES
0.736217819113088,YES
0.3785550613290201,NO
0.18769375926674753,NO
0.17724760749427143,NO
0.20420541852001617,NO
0.8454643482949186,YES
0.6977355438738375,YES
0.2237498315136811,NO
0.21714516781237364,NO
0.19901603989756034,NO
0.12649952823830707,NO
0.13148672327806982,NO
0.3107561665992722,NO
0.12838657501010914,NO
0.7435638226176033,YES
0.13815878150694166,NO
0.6692950532416768,YES
0.09664375252729478,NO
0.5411106618142606,YES
0.10304623264590916,NO
0.23729613155411783,NO
0.15561396414611128,NO
0.2325111200970481,NO
0.15837713977625018,NO
0.25872759131958484,NO
0.17846070899042998,NO
0.19658983690524334,NO
0.1426068203261895,NO
0.1244776924113762,NO
0.31931527159994605,YES
0.6992182234802534,YES
0.6715190726513006,YES
0.45363256503571914,YES
0.1743496428090039,NO
0.11679471626903894,NO
0.4989890820865345,YES
0.17428224828143957,NO
0.4465561396414611,YES
0.10830300579592937,NO
0.22098665588354227,NO
0.2978838118344791,NO
0.1891090443455991,NO
0.14658309745248688,NO
0.7701846610055264,YES
0.1293974929235746,NO
0.7168081951745519,YES
0.1336433481601294,NO
0.7858201914004582,YES
0.1853349508019949,NO
0.3460035045154333,NO
0.2429572718695242,NO
0.14449386709799167,NO
0.3050276317563014,YES
0.19038954036932204,NO
0.4477692411376196,YES
0.27968728939210136,NO
0.1825043806442917,NO
0.45875454913061064,NO
0.4747270521633643,NO
0.37842027227389136,NO
0.4814665049198005,NO
0.33414206766410565,NO
0.20589028170912527,NO
0.358606281169969,NO
0.885429303140585,YES
0.3514624612481467,NO
0.5366626229950128,YES
0.24565305297209866,NO
0.3160803342768568,NO
0.18365008761288582,NO
0.16956463135193423,NO
0.33063755223075886,NO
0.17003639304488477,NO
0.27200431324976415,NO
0.1858067124949454,NO
0.3323224154198679,NO
0.8766006200296536,YES
0.8573931796738105,YES
0.8020622725434695,YES
0.8090039088825988,YES
0.3016579053780833,NO
0.7321067529316619,YES
0.3111605337646583,NO
0.11935570831648469,NO
0.10944871276452349,NO
0.19025475131419334,YES
0.8597519881385631,YES
0.7845396953767353,YES
0.38374443995147595,YES
0.2145841757649279,NO
0.097991643078582,NO
0.43341420676641057,YES
0.38913600215662486,NO
0.3654805229815339,YES
