50Traced_NONETRACED_SUM_RAW_LSA_4_SUM,Associated
0.12074415822974072,NO
0.056943910461788205,NO
0.1015848605237302,NO
0.173843393566577,NO
0.08915374428638559,NO
0.1641035499166987,NO
0.1344568328420693,NO
0.035242855312059465,NO
0.1129907300610876,NO
0.364560639070443,YES
0.15303942927933703,NO
0.6107480029048657,YES
0.14834038190439575,NO
0.224400871459695,NO
0.15239865009184503,NO
0.06303131274296211,NO
0.1470161049169123,NO
0.10918877354863514,NO
0.05640992780554488,NO
0.11179460891110257,NO
0.14970737750437865,NO
0.4689008501003888,YES
0.6326840104233415,YES
0.3643897646204451,YES
0.5352428553120595,YES
0.08481780511768977,NO
0.43145798624460674,YES
0.11010722371737366,NO
0.1659618095604255,YES
0.10192660942372594,YES
0.2342261523345722,NO
0.11217907642359777,NO
0.0793284634115084,NO
0.15919090947926012,NO
0.4212482378572343,YES
0.3439489085394506,YES
0.1356315946858046,NO
0.08061002178649238,NO
0.1428937588107138,NO
0.0771284548677859,NO
0.08601392626767482,NO
0.08829937203639626,NO
0.04692639583066343,NO
0.1545772993293178,YES
0.09222948438634714,NO
0.23832713913452094,YES
0.042846768336964415,NO
0.2542184629843222,YES
0.10028194284249646,NO
0.07227989234909651,NO
0.08981588278012731,NO
0.1021829210987227,NO
0.049852620786876835,NO
0.1437054124482037,NO
0.09030714682387117,NO
0.16987056260412664,NO
0.13409372463582384,NO
0.07131872356785852,NO
0.19231919347259602,NO
0.23379896620957752,NO
0.10771498141740357,NO
0.23828442052202145,NO
0.1542569097355718,NO
0.041330257593233374,NO
0.17741039771028239,NO
0.45326583792558417,YES
0.23913879277201075,NO
0.5020077747874749,YES
0.14415395787944807,NO
0.21698919219103766,NO
0.1369772309795378,NO
0.06978085351787774,NO
0.19246870861634416,NO
0.10711692084241103,NO
0.09447221154256912,NO
0.10733051390490836,NO
0.1894570464351318,NO
0.6091246956298859,YES
0.6892648126788842,YES
0.47686787133153913,YES
0.352236319364347,YES
0.11540433166730746,NO
0.4633260711692084,YES
0.17138707334785766,NO
0.12490922294843865,YES
0.12172668631722844,YES
0.1522491349480969,NO
0.06918279294288522,NO
0.04513221410568585,NO
0.15124524755435945,NO
0.37254901960784315,YES
0.31022256397112224,YES
