50Traced_NONETRACED_SUM_SINGLE_VSM_64_MAX,Associated
0.4799,NO
0.1153,NO
0.2677,NO
0.6079,NO
0.135,NO
0.3735,NO
0.6243,NO
0.3876,NO
0.2956,NO
2.2416,YES
0.2933,NO
2.513,YES
0.2427,NO
0.3379,NO
0.2223,NO
0.2893,NO
0.4348,NO
0.4146,NO
0.4159,NO
0.5993,NO
0.3832,NO
2.4465,YES
2.0581,YES
1.6058,YES
2.3624,YES
0.1824,NO
1.0526,YES
0.3157,NO
1.5497,YES
1.1263,YES
1.0786,NO
0.1998,NO
0.2453,NO
0.787,NO
2.1927,YES
2.2706,YES
0.7245,NO
0.1056,NO
0.7351,NO
0.1058,NO
0.1797,NO
0.2342,NO
0.2707,NO
1.3453,YES
0.4493,NO
1.6123,YES
0.2004,NO
2.5602,YES
0.4453,NO
0.345,NO
0.2926,NO
0.1928,NO
0.1639,NO
1.036,NO
0.5085,NO
0.5729,NO
0.3274,NO
0.4574,NO
1.6745,NO
0.9299,NO
0.33399999999999996,NO
1.5492,NO
1.0535,NO
0.1311,NO
1.8111,NO
3.5549,YES
1.4181,NO
3.8681,YES
0.6244,NO
0.8248,NO
0.2881,NO
0.5268,NO
1.4838,NO
0.1268,NO
1.2259,NO
0.5293,NO
0.8324,NO
3.5058,YES
3.1233,YES
3.0223,YES
3.4726,YES
1.0209,NO
2.8764,YES
1.5852,NO
1.571,YES
1.2903,YES
2.089,NO
0.5951,NO
0.5453,NO
1.7814,NO
2.5339,YES
2.1752,YES
1.9779,NO
1.4595,NO
1.7276,NO
1.6615,NO
0.6291,NO
0.6678,NO
0.3986,NO
1.402,YES
0.7604,NO
1.4442,YES
0.6549,NO
2.7776,YES
0.9277,NO
1.69,NO
1.3556,NO
1.3596,NO
1.7006,NO
1.9966,NO
1.4722,NO
1.6084,NO
0.7404,NO
0.3515,NO
1.7595,YES
4.2073,YES
4.6433,YES
1.9038,YES
0.9462,NO
0.3431,NO
2.3254,YES
0.8248,NO
2.174,YES
0.6434,NO
0.8011,NO
1.1771,NO
0.659,NO
0.1751,NO
4.7037,YES
0.2434,NO
4.604,YES
1.2371,NO
4.2579,YES
0.8455,NO
0.7339,NO
1.2609,NO
1.2587,NO
2.2088,YES
1.0704,NO
1.8236,YES
0.537,NO
0.3785,NO
1.2759,NO
1.2329,NO
0.6771,NO
1.4097,NO
1.1311,NO
0.4192,NO
1.4743,NO
3.0995,YES
1.2425,NO
3.4204,YES
0.9454,NO
1.1313,NO
0.7374,NO
0.4497,NO
1.4611,NO
0.3665,NO
1.3555,NO
0.8537,NO
1.0205,NO
3.2030000000000003,YES
2.7236,YES
2.3844,YES
3.2423,YES
0.8694,NO
1.9618,YES
1.3365,NO
0.4124,NO
0.0774,NO
1.113,YES
4.0538,YES
4.6338,YES
1.3829,YES
0.7535,NO
0.1796,NO
1.5557,YES
0.6876,NO
1.548,YES
0.3505,NO
0.7753,NO
1.1054,NO
0.753,NO
0.1453,NO
4.968999999999999,YES
0.141,NO
4.4077,YES
0.8214,NO
4.2293,YES
0.5704,NO
0.4896,NO
0.9638,NO
0.9596,NO
1.4841,YES
0.8902,NO
0.8046,YES
0.5598,NO
0.4447,NO
1.8239,NO
0.5863,NO
0.1547,NO
1.1785,NO
1.393,NO
0.5486,NO
1.327,NO
3.0031,YES
1.0787,NO
3.3226,YES
1.2035,NO
1.4067,NO
1.0392,NO
0.4654,NO
1.1520000000000001,NO
0.423,NO
0.7674,NO
1.0657,NO
0.9504,NO
2.9788,YES
2.6133,YES
2.4948,YES
3.3865,YES
0.9559,NO
2.2532,YES
1.3842,NO
0.4345,NO
0.8737,NO
2.5839999999999996,NO
0.9622,NO
0.4298,NO
2.0436,NO
1.3443,NO
0.3873,NO
2.3294,NO
3.2413,YES
2.0964,NO
3.4221,YES
0.6059,NO
0.9325,NO
0.2924,NO
0.6635,NO
1.7435,NO
0.2352,NO
1.357,NO
0.7166,NO
1.2922,NO
3.15,YES
2.8702,YES
3.048,YES
3.3227,YES
1.7641,NO
3.0762,YES
2.0947,NO
0.451,NO
0.4786,NO
1.3097,NO
1.0351,NO
0.3428,NO
1.2590000000000001,NO
0.9740000000000001,NO
0.3118,NO
1.4345,NO
3.3104,YES
1.2406,NO
3.5396,YES
0.3405,NO
0.6391,NO
0.2408,NO
0.4981,NO
1.2986,NO
0.3055,NO
1.1376,NO
0.6920000000000001,NO
0.8787,NO
3.3524,YES
2.997,YES
2.7239,YES
3.1544,YES
0.914,NO
2.3655,YES
1.0405,NO
0.3152,NO
0.336,NO
1.0393,NO
0.9735,NO
0.3439,NO
0.6919,NO
0.9403,NO
0.1853,NO
0.9957,NO
3.5773,YES
0.6164,NO
3.8125,YES
0.6525,NO
0.9281,NO
0.5157,NO
0.4032,NO
1.3311,NO
0.1934,NO
1.1948,NO
0.5679,NO
0.8961,NO
3.3943,YES
3.0305,YES
2.8228,YES
3.4036,YES
0.3722,NO
2.4021,YES
0.934,NO
1.3806,NO
1.0681,NO
6.5069,YES
1.6482,YES
1.896,YES
6.1446,YES
2.3214,NO
0.6635,NO
6.3744,YES
1.0073,NO
6.3746,YES
1.3614,NO
1.8812,NO
1.5761,NO
0.5333,NO
0.3601,NO
2.6254,YES
0.5511,NO
2.2175,YES
1.7113,NO
2.9273,YES
1.4081,NO
0.9794,NO
1.9774,NO
2.6669,NO
6.2531,YES
3.3963,NO
5.9767,YES
0.7597,NO
0.9699,NO
4.3638,YES
0.6526,NO
1.0235,NO
4.4666,YES
1.3881,NO
0.2775,NO
4.2996,YES
0.1934,NO
4.6659,YES
0.5561,NO
1.95,NO
1.6194,NO
0.8794,NO
0.1995,NO
1.1067,NO
0.1862,NO
0.924,NO
0.7284,NO
1.5587,NO
0.5582,NO
0.3103,NO
0.8615,NO
1.4708,NO
4.2683,YES
1.6794,NO
4.8180000000000005,YES
0.8763,NO
0.7998,NO
3.6437,YES
4.4329,YES
4.6075,YES
3.1644,YES
1.4807,NO
0.3622,NO
4.1131,YES
2.0796,NO
3.635,YES
1.9471,NO
0.9968,NO
1.4676,NO
0.735,NO
0.4385,NO
5.6505,YES
0.3128,NO
5.4122,YES
1.6011,NO
4.8703,YES
1.8832,NO
1.9948,NO
2.7066,NO
2.4386,NO
3.4017,YES
3.0301,NO
3.1476,YES
0.6,NO
0.8826,NO
4.1291,YES
0.9769,NO
0.7844,NO
4.1534,YES
1.0275,NO
0.153,NO
4.2835,YES
0.6717,NO
4.3092,YES
0.8723,NO
0.7989,NO
0.6155,NO
0.196,NO
