50Traced_NONETRACED_MAX_RAW_LSA_11_MAX,Associated
0.0737,NO
0.0652,NO
0.1423,NO
0.2164,NO
0.1423,NO
0.2963,NO
0.0589,NO
0.1171,NO
0.2252,NO
1.0,YES
0.1423,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1906,NO
0.1109,NO
0.1423,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1296,NO
1.0,YES
1.0,YES
0.1364,NO
0.1474,NO
0.1659,NO
0.1058,NO
0.1797,NO
0.1766,NO
0.1551,NO
0.3715,YES
0.0766,NO
0.4181,YES
0.1659,NO
1.0,YES
0.0583,NO
0.1212,NO
0.1474,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.1731,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1731,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5256,YES
1.0,YES
0.1659,NO
0.2965,YES
0.1505,NO
0.4428,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2183,NO
1.0,YES
0.1138,NO
0.4181,YES
0.1216,NO
1.0,YES
0.0742,NO
0.1387,NO
0.1841,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1387,NO
0.1328,NO
0.1248,NO
0.1508,NO
0.3354,YES
1.0,YES
1.0,YES
0.1476,YES
0.1548,NO
0.1508,NO
0.2103,YES
0.183,NO
0.3354,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2037,NO
0.0785,NO
0.2786,YES
0.063,NO
1.0,YES
0.1508,NO
0.3497,YES
0.1516,NO
0.2044,NO
0.1488,NO
0.1155,NO
0.3354,YES
0.1256,NO
0.3354,YES
0.1621,NO
0.0732,NO
0.1975,NO
0.2653,NO
0.1977,NO
0.2963,NO
0.1684,NO
0.1694,NO
0.2252,NO
1.0,YES
0.1639,NO
0.3648,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.1694,NO
0.1906,NO
0.1621,NO
0.1827,NO
0.2019,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.2286,NO
0.1328,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.11,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2786,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2548,NO
0.2548,NO
0.2564,NO
1.0,YES
0.2113,NO
1.0,YES
0.1495,NO
0.1755,NO
0.2395,NO
0.2653,NO
0.2395,NO
0.1997,NO
0.1755,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1809,NO
0.105,NO
0.1544,NO
0.2395,NO
0.2256,NO
0.1201,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
0.267,YES
0.2395,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2963,NO
0.1339,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2344,NO
0.4856,YES
0.151,NO
0.1834,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1479,NO
0.1579,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.2963,NO
0.1684,NO
0.1579,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.1906,NO
0.1544,NO
0.2664,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
0.4754,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1542,NO
0.1348,NO
0.2085,NO
0.2886,NO
0.2085,NO
0.1331,NO
0.1579,NO
0.1542,NO
0.1421,NO
0.4397,YES
0.2085,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1035,NO
0.1542,NO
0.2085,NO
0.1702,NO
0.1518,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2085,NO
0.2631,YES
0.2085,NO
0.17,NO
0.0802,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2203,NO
0.2246,NO
0.1834,NO
0.1494,NO
0.2337,YES
0.1494,NO
1.0,YES
0.2129,NO
0.2157,YES
0.1629,NO
0.1709,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.3456,NO
0.2276,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.4381,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
0.3192,YES
0.1328,NO
0.0364,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
