50Traced_NONETRACED_MAX_SINGLE_LSA_53_MAX,Associated
0.1671,NO
0.3133,NO
0.1901,NO
0.2553,NO
0.3315,NO
0.3464,NO
0.2687,NO
0.1058,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.1142,NO
0.4176,NO
0.2886,NO
0.391,NO
0.2179,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
0.382,YES
1.0,YES
0.4007,NO
0.3639,NO
0.3639,NO
0.4007,NO
1.0,YES
0.405,YES
0.2559,NO
0.2082,NO
0.4007,NO
0.1086,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2735,NO
1.0,YES
0.3639,NO
0.8571,YES
0.3639,NO
0.2082,NO
0.2082,NO
0.1987,NO
0.1249,NO
0.4007,NO
0.2181,NO
0.4007,NO
0.1671,NO
0.3133,NO
0.3063,NO
0.3076,NO
0.3315,NO
0.3464,NO
0.2687,NO
0.1016,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.2886,NO
0.391,NO
0.1851,NO
0.3063,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.2574,NO
0.9432,YES
1.0,YES
0.5415,NO
0.2632,NO
0.1563,NO
0.5415,NO
1.0,YES
1.0,YES
0.4748,NO
0.4069,NO
0.5415,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.2513,NO
1.0,YES
0.2632,NO
1.0,YES
0.2632,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.1897,NO
0.5415,NO
0.4069,NO
0.5415,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1663,NO
0.5022,YES
0.2044,NO
1.0,YES
0.166,NO
0.3493,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.0948,NO
0.4485,NO
0.4726,NO
0.3307,NO
1.0,YES
0.2265,NO
0.5859,YES
0.2169,NO
0.2131,NO
0.1975,NO
0.3054,NO
0.3054,NO
0.6773,NO
0.2687,NO
0.2169,NO
0.1668,NO
1.0,YES
0.2442,NO
0.9651,YES
0.2451,NO
0.2525,NO
0.2525,NO
0.2169,NO
0.5133,NO
0.2084,NO
0.4343,NO
0.2108,NO
0.1836,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1751,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1194,NO
0.5022,YES
0.6968,NO
1.0,YES
0.6968,NO
0.3948,NO
0.3948,NO
0.3948,NO
0.1453,NO
1.0,YES
0.2011,NO
1.0,YES
0.4988,NO
1.0,YES
0.5683,NO
0.6232,NO
0.6968,NO
0.6968,NO
1.0,YES
0.6968,NO
0.5859,YES
0.2057,NO
0.1091,NO
0.2724,NO
0.3031,NO
0.2874,NO
0.6773,NO
0.1653,NO
0.1536,NO
0.2649,NO
1.0,YES
0.2724,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.0533,NO
0.5133,NO
0.0636,NO
0.4343,NO
0.2256,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2431,NO
1.0,YES
0.1944,NO
0.1671,NO
0.3133,NO
0.4095,NO
