50Traced_NONETRACED_SUM_MULTI_LSA_54_MAX,Associated
0.5852,NO
0.1506,NO
1.1585,NO
1.1457,NO
0.7827,NO
1.3999,NO
0.8669,NO
0.2733,NO
1.2038,NO
2.4467,YES
0.976,NO
1.4089,YES
0.5076,NO
0.504,NO
0.2223,NO
0.2153,NO
0.9787,NO
0.307,NO
0.7123,NO
0.3099,NO
0.7558,NO
1.9062,YES
2.5288,YES
1.8391,YES
1.8316,YES
0.7577,NO
1.5567,YES
0.8307,NO
2.615,YES
1.7647,YES
1.0586,NO
0.514,NO
0.8185,NO
0.8118,NO
1.5275,YES
1.9452,YES
0.8518,NO
0.6571,NO
0.7495,NO
0.519,NO
0.9323,NO
0.4191,NO
0.3596,NO
1.6681,YES
0.9285,NO
1.692,YES
0.6645,NO
2.4041,YES
0.5338,NO
0.633,NO
0.8306,NO
0.3827,NO
0.5323,NO
1.0293,NO
0.7038,NO
0.6302,NO
0.9772,NO
0.32899999999999996,NO
1.6307,NO
1.4388,NO
0.9401,NO
2.1572,NO
0.9025,NO
0.4154,NO
1.8481,NO
3.707,YES
1.5455,NO
2.7439999999999998,YES
0.7724,NO
0.9611,NO
0.2136,NO
0.4605,NO
1.369,NO
0.6621,NO
0.9366,NO
0.5564,NO
1.0227,NO
3.0543,YES
3.8464,YES
3.2242,YES
3.1747,YES
1.3614,NO
2.8391,YES
1.2447,NO
2.8637,YES
1.7963,YES
0.8008,NO
0.3748,NO
0.631,NO
0.6536,NO
1.8707,YES
2.0676,YES
0.5861,NO
0.8489,NO
0.4306,NO
0.5165,NO
1.2085,NO
0.879,NO
0.5827,NO
1.7953,YES
0.903,NO
1.6834,YES
0.3702,NO
2.5109,YES
0.4706,NO
0.6859999999999999,NO
1.0681,NO
0.3291,NO
0.6835,NO
0.7408,NO
0.5720000000000001,NO
0.46399999999999997,NO
1.5128,NO
0.58,NO
2.3393,YES
3.6926,YES
3.7579,YES
2.5515,YES
1.6752,NO
0.272,NO
2.2262,YES
1.1374,NO
2.2217,YES
0.6809999999999999,NO
1.1069,NO
0.9502,NO
0.5257,NO
0.4385,NO
3.7485,YES
0.5145,NO
3.681,YES
0.5561,NO
3.4637,YES
0.7334,NO
1.0563,NO
0.2885,NO
0.9524,NO
2.511,YES
1.3492,NO
1.4015,YES
1.6447,NO
0.9218,NO
2.2582,NO
1.6875,NO
1.4077,NO
2.4455,NO
1.3569,NO
0.8202,NO
2.488,NO
3.6889,YES
2.1296,NO
2.6818,YES
1.4005,NO
1.0517,NO
0.4577,NO
0.8891,NO
1.4671,NO
1.1355,NO
1.1406,NO
1.2734,NO
1.3751,NO
2.8714,YES
4.0079,YES
2.8412,YES
3.2545,YES
2.1971,NO
3.0702,YES
1.694,NO
1.1351,NO
0.5709,NO
1.432,YES
2.3812,YES
2.4491,YES
1.6486,YES
1.1914,NO
0.3145,NO
1.3658,YES
0.7085,NO
1.4274,YES
0.3604,NO
0.7365,NO
0.6386,NO
0.4128,NO
0.3736,NO
2.6301,YES
0.5352,NO
2.4111,YES
0.5986,NO
2.5251,YES
0.5435,NO
0.7559999999999999,NO
0.262,NO
0.4608,NO
1.5208,YES
0.8927,NO
0.9218,YES
1.6477,NO
0.6695,NO
1.6208,NO
1.1907,NO
1.0404,NO
1.7943,NO
1.4255,NO
0.8693,NO
1.7463,NO
2.9846,YES
1.3728,NO
2.2279,YES
1.1816,NO
1.339,NO
0.3946,NO
0.9982,NO
1.5345,NO
0.7307,NO
1.298,NO
1.185,NO
1.2051,NO
2.3305,YES
3.1858,YES
2.2646,YES
2.6594,YES
1.7426,NO
2.0269,YES
1.1028,NO
1.0213,NO
0.4091,NO
1.3829,NO
1.443,NO
1.0090000000000001,NO
1.9997,NO
0.8883,NO
0.5491,NO
1.8903,NO
3.1658,YES
1.3808,NO
2.6011,YES
0.7494,NO
0.5515,NO
0.2102,NO
0.6211,NO
1.401,NO
0.6981,NO
1.1018,NO
0.7666,NO
1.2314,NO
2.5914,YES
3.4534,YES
2.7784,YES
2.9359,YES
1.4756,NO
2.6233,YES
1.4234,NO
0.9923,NO
0.2726,NO
1.0893,NO
1.268,NO
0.7407,NO
1.3819,NO
0.7764,NO
0.5476,NO
1.5162,NO
3.3303,YES
0.9948,NO
2.7489999999999997,YES
0.5756,NO
0.6535,NO
0.2007,NO
0.5774,NO
1.077,NO
0.5720000000000001,NO
0.9613,NO
0.7296,NO
0.8817,NO
2.5867,YES
3.4472,YES
2.7946,YES
3.0812,YES
1.0614,NO
2.465,YES
1.1726,NO
1.2716,NO
0.66,NO
1.4997,NO
1.8941,NO
1.5843,NO
1.9863,NO
1.3938,NO
0.6625,NO
1.7732,NO
3.6435,YES
1.5878,NO
