50Traced_NONETRACED_MAX_RAW_VSM_49_MEDIAN,Associated
0.1439,NO
0.1687,NO
0.1144,NO
0.2653,NO
0.1508,NO
0.1331,NO
0.0594,NO
0.1687,NO
0.1689,NO
1.0,YES
0.0616,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.0949,NO
0.1687,NO
0.1453,NO
0.2179,NO
0.1498,NO
1.0,YES
0.4613,YES
0.3023,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4428,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1318,NO
0.3947,YES
1.0,YES
0.1364,NO
0.1156,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1528,NO
0.1551,NO
1.0,YES
0.1138,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.0886,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.1616,NO
0.2137,NO
0.1465,NO
0.0509,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.3653,YES
1.0,YES
0.1659,NO
1.0,YES
0.1251,NO
0.4232,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
0.3435,YES
0.3164,YES
0.1731,NO
0.1355,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1216,NO
0.4181,YES
0.1268,NO
0.3081,YES
0.1268,NO
0.1355,NO
0.106,NO
0.11800000000000001,NO
0.1355,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1328,NO
0.0475,NO
0.3354,YES
0.4216,YES
1.0,YES
0.3354,YES
0.1366,NO
0.0303,NO
0.2212,YES
0.1531,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.1934,NO
0.2037,NO
0.0891,NO
1.0,YES
0.0864,NO
0.4216,YES
0.1417,NO
0.4216,YES
0.1531,NO
0.1155,NO
0.2125,NO
0.1531,NO
0.2111,YES
0.1335,NO
0.1977,YES
0.1544,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.2286,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4997,YES
0.2286,NO
0.485,YES
0.1987,NO
0.1844,NO
0.1813,NO
0.1926,NO
0.2067,NO
0.1694,NO
0.1082,NO
0.2019,NO
0.2067,NO
0.4997,YES
0.3648,YES
0.3374,YES
0.4997,YES
0.2226,NO
0.485,YES
0.0979,NO
0.1468,NO
0.1132,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.11,NO
0.2465,YES
0.2598,NO
1.0,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2228,NO
0.1032,NO
0.2732,YES
0.2564,NO
0.2078,YES
0.1415,NO
0.0745,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1653,NO
0.1536,NO
0.1999,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2033,NO
0.0533,NO
0.1506,NO
0.1544,NO
0.1113,NO
0.2256,NO
0.1506,NO
1.0,YES
1.0,YES
0.3527,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1934,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2079,NO
0.1339,NO
0.1197,NO
0.2198,NO
0.4856,YES
0.2344,NO
0.4856,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.1327,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
0.4856,YES
0.4941,YES
0.3905,YES
0.2213,NO
0.4856,YES
0.2213,NO
0.1439,NO
0.1579,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
0.4754,YES
0.1828,NO
0.4373,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.1415,NO
0.066,NO
0.1207,NO
0.1912,NO
0.14,NO
0.4754,YES
0.3494,YES
0.3235,YES
0.4754,YES
0.2206,NO
0.4373,YES
0.1517,NO
0.0727,NO
0.0714,NO
0.2085,NO
0.2886,NO
0.1576,NO
0.2085,NO
0.0605,NO
0.0532,NO
0.1525,NO
