50Traced_NONETRACED_SUM_RAW_VSM_90_MAX,Associated
0.2991,NO
0.2094,NO
0.4688,NO
0.4364,NO
0.3135,NO
0.6679,NO
0.57,NO
0.2419,NO
0.3664,NO
1.8064,YES
0.7141,NO
0.7416,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2518,NO
0.4279,NO
0.4041,NO
0.3224,NO
0.2179,NO
0.426,NO
1.4784,YES
1.8736,YES
0.9767,YES
0.7659,YES
0.5046,NO
0.8563,YES
0.4924,NO
0.8585,YES
1.0805,YES
0.495,NO
0.3032,NO
0.2513,NO
0.631,NO
1.3911,YES
2.2022,YES
0.3913,NO
0.3296,NO
0.3607,NO
0.2513,NO
0.1797,NO
0.301,NO
0.1551,NO
2.0638,YES
0.2094,NO
1.6709,YES
0.3975,NO
1.3095,YES
0.2478,NO
0.2985,NO
0.5157,NO
0.2013,NO
0.3329,NO
0.3407,NO
0.3815,NO
0.4082,NO
0.3856,NO
0.1534,NO
0.5276,NO
0.6087,NO
0.21899999999999997,NO
0.8105,NO
0.4903,NO
0.1882,NO
0.3925,NO
2.1677,YES
0.7385,NO
0.8104,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2552,NO
0.345,NO
0.4468,NO
0.182,NO
0.6594,NO
1.6179,YES
2.2214,YES
1.2845,YES
0.8273,YES
0.6457,NO
1.2057,YES
0.511,NO
0.7759999999999999,YES
0.3793,YES
0.7388,NO
0.304,NO
0.39899999999999997,NO
0.8315,NO
0.7283,YES
1.4929,YES
0.6927,NO
0.2998,NO
0.706,NO
0.1087,NO
0.2544,NO
0.2796,NO
0.2075,NO
1.3444,YES
0.4334,NO
0.9346,YES
0.3009,NO
1.1927,YES
0.1186,NO
0.3792,NO
0.5586,NO
0.2744,NO
0.1679,NO
0.6145,NO
0.2788,NO
0.6551,NO
0.4758,NO
0.1331,NO
0.8595,YES
1.2018,YES
1.8689,YES
1.2641,YES
0.2972,NO
0.2351,NO
0.6645,YES
0.4173,NO
0.7513,YES
0.2401,NO
0.3787,NO
0.5472,NO
0.2427,NO
0.1728,NO
2.2116,YES
0.38799999999999996,NO
3.0923,YES
0.1695,NO
1.9173,YES
0.3994,NO
0.6028,NO
0.3991,NO
0.2934,NO
0.8284,YES
0.4206,NO
0.8059,YES
0.608,NO
0.2192,NO
0.5545,NO
0.3626,NO
0.4346,NO
0.9163,NO
0.748,NO
0.4248,NO
0.4454,NO
1.8559999999999999,YES
0.7851,NO
0.7989,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.2665,NO
0.4673,NO
0.626,NO
0.285,NO
0.2019,NO
0.3935,NO
1.0759,YES
1.8718,YES
1.0608,YES
0.8204,YES
0.6299,NO
1.0191,YES
0.6139,NO
0.4281,NO
0.2324,NO
1.3639,YES
0.9441,YES
1.4903,YES
1.494,YES
0.3764,NO
0.3654,NO
1.3579,YES
0.48100000000000004,NO
1.2999,YES
0.1459,NO
0.2897,NO
0.2629,NO
0.2375,NO
0.2719,NO
1.7645,YES
0.4374,NO
1.4980000000000002,YES
0.3236,NO
0.9984,YES
0.5803,NO
0.4374,NO
0.44299999999999995,NO
0.1176,NO
0.7164,YES
0.2137,NO
1.4042,YES
0.6911,NO
0.247,NO
0.4807,NO
0.5995,NO
0.5301,NO
0.6831,NO
0.6343,NO
0.6189,NO
0.4664,NO
1.7852,YES
0.4367,NO
1.2687,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.4132,NO
0.5438,NO
0.7671,NO
0.6283,NO
0.3439,NO
0.6529,NO
0.9551,YES
1.7930000000000001,YES
1.4882,YES
1.2606,YES
0.4753,NO
1.3594,YES
0.4919,NO
0.4137,NO
0.1874,NO
0.3937,NO
0.7213,NO
0.3855,NO
0.5975,NO
0.4841,NO
0.2952,NO
0.3191,NO
1.7112,YES
0.4656,NO
1.3283,YES
0.1707,NO
0.0748,NO
0.1123,NO
0.3151,NO
0.5676,NO
0.4804,NO
0.5964,NO
0.1683,NO
0.607,NO
1.5517,YES
1.7075,YES
1.1807,YES
1.3065,YES
0.3057,NO
0.9939,YES
0.365,NO
0.6014,NO
0.0769,NO
0.5714,NO
0.4382,NO
0.3086,NO
0.9198,NO
0.5378,NO
0.3007,NO
0.4836,NO
2.5577,YES
0.6384,NO
1.4063,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.2317,NO
0.3961,NO
0.4722,NO
0.4691,NO
0.2724,NO
0.5387,NO
1.3263,YES
2.6617,YES
1.7672,YES
1.4032,YES
0.8935,NO
1.723,YES
0.7213,NO
0.5201,NO
0.2347,NO
0.3993,NO
0.5508,NO
0.1436,NO
0.4929,NO
0.6126,NO
0.5117,NO
0.3566,NO
1.473,YES
0.466,NO
1.3101,YES
0.2215,NO
0.2048,NO
0.2045,NO
0.3944,NO
0.263,NO
0.6311,NO
0.3972,NO
0.2259,NO
0.4336,NO
1.4893,YES
1.5627,YES
1.041,YES
1.2901,YES
0.4712,NO
0.8815,YES
0.3503,NO
0.1984,NO
0.135,NO
1.7607,YES
0.5165,YES
0.5589999999999999,YES
2.4259,YES
0.2237,NO
0.1065,NO
1.939,YES
0.2149,NO
1.9916,YES
0.1137,NO
0.2485,NO
0.2361,NO
0.1747,NO
0.0902,NO
0.6795,YES
0.1927,NO
1.0054,YES
0.2129,NO
0.4385,YES
0.4933,NO
0.4573,NO
0.3025,NO
0.2209,NO
1.5741,YES
0.3627,NO
1.3798,YES
0.2279,NO
0.2372,NO
1.6138,YES
0.3714,NO
0.1679,NO
2.6219,YES
0.3481,NO
0.2629,NO
2.4061,YES
0.191,NO
1.8539,YES
0.2122,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3135,NO
0.2135,NO
0.7122,NO
0.1986,NO
0.2637,NO
0.4923,NO
0.52,NO
0.3767,NO
0.2726,NO
2.2129,YES
0.3359,NO
1.8551,YES
0.6018,NO
0.1672,NO
1.6589,YES
1.9549,YES
2.0892,YES
1.2053,YES
0.4439,NO
0.4651,NO
1.1471,YES
0.5391,NO
1.4542,YES
0.1874,NO
0.6172,NO
0.6587,NO
0.4637,NO
0.3421,NO
2.7689999999999997,YES
0.5089,NO
2.9525,YES
0.4388,NO
1.8864,YES
0.743,NO
0.5729,NO
0.5092,NO
0.1694,NO
0.9004,YES
0.2427,NO
1.3475,YES
0.1636,NO
0.1646,NO
1.5824,YES
0.2253,NO
0.3129,NO
1.3185,YES
0.2016,NO
0.153,NO
1.0343,YES
0.4138,NO
1.3371,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3872,NO
0.2232,NO
0.4361,NO
0.1772,NO
0.2663,NO
0.3127,NO
0.4955,NO
0.3901,NO
0.21600000000000003,NO
1.1491,YES
0.4293,NO
1.0543,YES
0.3521,NO
0.2708,NO
1.2859,YES
1.676,YES
2.4544,YES
1.5397,YES
0.2515,NO
0.3184,NO
1.1661,YES
0.4359,NO
1.1865,YES
0.0994,NO
0.4134,NO
0.4288,NO
0.2288,NO
0.2253,NO
2.5858,YES
0.3893,NO
2.7566,YES
0.3143,NO
1.7623,YES
0.4552,NO
0.3373,NO
0.3442,NO
0.0732,NO
0.7879999999999999,YES
0.3081,NO
1.2691,YES
0.695,YES
1.0381,YES
0.3634,NO
0.1728,NO
0.174,NO
0.1506,NO
1.4367,YES
1.7231,YES
0.1404,NO
0.2375,NO
0.1517,NO
0.1229,NO
0.2131,NO
0.3308,NO
0.1446,NO
1.4539,YES
0.2609,NO
1.5291,YES
0.2723,NO
0.6961,YES
0.1489,NO
0.29100000000000004,NO
0.3592,NO
0.1513,NO
0.1345,NO
0.2177,NO
0.2359,NO
0.1934,NO
0.5847,NO
0.2478,NO
3.5077,YES
0.6609,YES
1.5828,YES
4.9352,YES
0.5895,NO
0.1824,NO
3.8947,YES
0.8095,NO
3.7839,YES
0.2979,NO
0.6261,NO
0.5395,NO
0.4627,NO
0.1249,NO
1.6904,YES
0.3739,NO
1.4233,YES
0.3645,NO
0.5783,YES
0.8795,NO
1.2075,NO
0.635,NO
0.39899999999999997,NO
3.5845,YES
1.0057,NO
3.41,YES
0.5992,NO
0.2133,NO
2.6336,YES
0.7548,YES
0.8258,YES
4.0507,YES
0.7334,NO
0.5206,NO
3.1486,YES
0.3983,NO
3.0031,YES
0.2618,NO
0.3506,NO
0.3598,NO
0.2694,NO
0.3333,NO
1.0224,YES
0.4902,NO
1.2227,YES
0.4355,NO
0.4417,YES
0.9012,NO
0.8219,NO
0.3004,NO
0.3827,NO
3.1796,YES
0.7303,NO
2.4351,YES
0.3067,NO
