50Traced_NONETRACED_MAX_SINGLE_LSA_77_MAX,Associated
0.2076,NO
0.1109,NO
0.6593,NO
0.3384,NO
0.1818,NO
0.1766,NO
0.4224,NO
0.2201,NO
0.2186,NO
1.0,YES
0.7077,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.2201,NO
0.2942,NO
0.2201,NO
0.1337,NO
0.2201,NO
0.3295,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3639,NO
0.3639,NO
0.3639,NO
0.2515,NO
1.0,YES
0.405,YES
0.2853,NO
0.1056,NO
0.2515,NO
0.1058,NO
0.397,NO
0.397,NO
0.397,NO
1.0,YES
0.3639,NO
0.405,YES
0.2676,NO
1.0,YES
0.1806,NO
0.1688,NO
0.1087,NO
0.1987,NO
0.1249,NO
0.2572,NO
0.1937,NO
0.2132,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.6593,NO
0.3384,NO
0.3186,NO
0.3329,NO
0.4224,NO
0.1058,NO
0.2187,NO
1.0,YES
0.7077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5752,NO
0.1308,NO
0.3076,NO
0.21600000000000003,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.6805,NO
0.6805,NO
0.6805,NO
0.5415,NO
1.0,YES
0.6166,YES
0.4653,NO
0.1182,NO
0.4436,NO
0.0887,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.6805,NO
0.6166,YES
0.5005,NO
1.0,YES
0.3514,NO
0.1688,NO
0.1923,NO
0.2057,NO
0.2209,NO
0.5415,NO
0.2648,NO
0.4653,NO
0.1709,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.503,YES
0.257,NO
0.0982,NO
0.433,YES
0.1552,NO
0.5679,YES
0.166,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.1146,NO
1.0,YES
0.0718,NO
1.0,YES
0.3664,NO
1.0,YES
0.3405,NO
0.0832,NO
0.4726,NO
0.1856,NO
0.5192,YES
0.2265,NO
