50Traced_NONETRACED_SUM_RAW_LSA_59_MEDIAN,Associated
0.5935,NO
0.2648,NO
0.4732,NO
0.7743,NO
0.4663,NO
0.4785,NO
0.5005,NO
0.298,NO
0.5441,NO
2.5894,YES
0.529,NO
2.3337,YES
0.4981,NO
0.6446,NO
0.3214,NO
0.4426,NO
1.0186,NO
0.3305,NO
0.4465,NO
0.2179,NO
0.9084,NO
1.8211,YES
2.4939,YES
1.8145,YES
2.5821,YES
0.8152,NO
1.7111,YES
0.1778,NO
2.2106,YES
1.3914,YES
0.569,NO
0.2388,NO
0.2644,NO
0.7759,NO
1.4843,YES
1.2663,YES
0.5187,NO
0.2171,NO
0.7348,NO
0.2677,NO
0.2915,NO
0.4184,NO
0.2249,NO
1.6062,YES
0.3733,NO
0.7653,YES
0.1707,NO
0.7143,YES
0.2516,NO
0.2161,NO
0.1203,NO
0.2955,NO
0.1604,NO
0.7683,NO
0.245,NO
0.4269,NO
0.4481,NO
0.2419,NO
0.602,NO
0.4965,NO
0.3329,NO
0.9517,NO
0.2921,NO
0.2457,NO
0.5452,NO
1.8917,YES
0.6304,NO
1.6468,YES
0.5423,NO
0.4724,NO
0.3565,NO
0.4064,NO
0.4858,NO
0.3366,NO
0.3021,NO
0.2685,NO
0.5196,NO
1.1374,YES
2.2949,YES
1.6305,YES
2.4921,YES
0.7107,NO
1.5413,YES
0.4832,NO
2.5779,YES
2.2353,YES
0.5673,NO
0.5101,NO
0.4182,NO
0.578,NO
1.5138,YES
2.0949,YES
0.5892,NO
0.2295,NO
0.5387,NO
0.2345,NO
0.2868,NO
0.32,NO
0.2075,NO
2.4257,YES
0.5637,NO
1.6091,YES
0.3616,NO
1.6027,YES
0.4685,NO
0.1398,NO
0.2408,NO
0.3008,NO
0.3639,NO
0.7089,NO
0.2093,NO
0.259,NO
0.8376,NO
0.4157,NO
1.3353,YES
2.124,YES
2.6822,YES
0.7988,YES
0.5184,NO
0.4504,NO
1.6639,YES
0.8228,NO
1.6093,YES
0.5946,NO
0.7298,NO
1.0132,NO
0.3949,NO
0.4726,NO
4.3467,YES
0.4674,NO
2.7715,YES
0.5191,NO
2.7381,YES
0.424,NO
0.6062,NO
0.5308,NO
0.4254,NO
1.4577,YES
0.6315,NO
0.5622,YES
0.7556,NO
0.3443,NO
0.5369,NO
0.5952,NO
0.4595,NO
0.7098,NO
0.4789,NO
0.342,NO
0.5098,NO
2.1173,YES
0.439,NO
1.8187,YES
0.1987,NO
0.305,NO
0.1747,NO
0.5182,NO
0.6018,NO
0.4004,NO
0.3701,NO
0.2763,NO
0.5457,NO
1.304,YES
2.4074,YES
1.6991,YES
3.0895,YES
0.8026,NO
1.5806,YES
0.48200000000000004,NO
0.7137,NO
0.2525,NO
1.2309999999999999,YES
2.0614,YES
2.6777,YES
0.569,YES
0.361,NO
0.2755,NO
1.661,YES
0.7073,NO
1.4458,YES
0.3396,NO
0.6716,NO
1.0338,NO
0.3832,NO
0.2915,NO
3.6709,YES
0.2831,NO
2.7196,YES
0.3591,NO
2.0748,YES
0.3178,NO
0.3233,NO
0.2969,NO
0.1155,NO
1.4406,YES
0.4347,NO
0.5517,YES
0.5779,NO
0.2672,NO
0.4255,NO
0.5638,NO
0.3779,NO
0.3623,NO
0.3577,NO
0.26899999999999996,NO
0.4861,NO
0.7631,YES
0.389,NO
0.6623,YES
0.341,NO
0.2541,NO
0.2033,NO
0.3523,NO
0.7149,NO
0.1989,NO
0.4145,NO
0.2256,NO
0.6001,NO
0.5737,YES
0.7398,YES
0.5776,YES
0.9146,YES
0.515,NO
0.5449,YES
0.1405,NO
0.8005,NO
0.2327,NO
1.2701,NO
0.9386,NO
0.5402,NO
1.246,NO
0.5741,NO
0.3259,NO
1.07,NO
2.2359999999999998,YES
1.2674,NO
2.4239,YES
0.3834,NO
0.4897,NO
0.1838,NO
0.4207,NO
1.1538,NO
0.4879,NO
0.7109,NO
0.3072,NO
0.8418,NO
1.78,YES
2.1074,YES
