50Traced_NONETRACED_SUM_SINGLE_VSM_62_MAX,Associated
0.3871,NO
0.2938,NO
0.4837,NO
0.7453,NO
0.7696,NO
0.4358,NO
0.8653,NO
0.278,NO
0.4006,NO
2.7985,YES
0.968,NO
3.2202,YES
0.4866,NO
0.3497,NO
0.6399,NO
0.2632,NO
0.6382,NO
0.5191,NO
0.1601,NO
0.2179,NO
0.5378,NO
3.2529,YES
3.2663,YES
2.4103,YES
2.7858,YES
0.7398,NO
2.5044,YES
0.6882,NO
2.4427,YES
2.4659999999999997,YES
1.1488,NO
0.565,NO
0.5656,NO
0.8534,NO
2.175,YES
2.3344,YES
0.8131,NO
0.1056,NO
0.8943,NO
0.2351,NO
0.1797,NO
0.4131,NO
0.3027,NO
2.3919,YES
0.6153,NO
1.6071,YES
0.924,NO
2.3669,YES
0.6741,NO
0.4268,NO
0.2811,NO
0.5527,NO
0.1879,NO
0.9294,NO
0.6305,NO
1.1117,NO
0.2237,NO
0.1534,NO
1.2387,NO
1.4273,NO
1.3758,NO
1.3213,NO
0.9947,NO
0.0927,NO
0.6305,NO
3.3491,YES
1.0201,NO
3.8528,YES
0.4182,NO
0.2168,NO
0.3509,NO
0.1919,NO
1.4988,NO
0.4427,NO
0.9506,NO
0.1755,NO
1.4863,NO
3.4839,YES
3.471,YES
3.2372,YES
3.2839,YES
1.3865,NO
3.3999,YES
1.0496,NO
2.5764,YES
2.542,YES
1.7716,NO
1.0854,NO
1.1273,NO
1.611,NO
2.3667,YES
2.2928,YES
0.9107,NO
0.5646,NO
1.5651,NO
0.7879999999999999,NO
1.7209,NO
1.9411,NO
1.6736,NO
2.2742,YES
1.5227,NO
1.475,YES
0.856,NO
2.2842,YES
1.2157,NO
1.0538,NO
1.0208,NO
1.2299,NO
0.924,NO
1.6631,NO
1.2662,NO
1.291,NO
0.4773,NO
0.2473,NO
1.8196,YES
4.7279,YES
4.5263,YES
1.9698,YES
0.3479,NO
0.1525,NO
1.15,YES
0.2684,NO
1.4787,YES
0.5769,NO
1.1879,NO
1.4093,NO
1.0242,NO
0.1767,NO
4.5583,YES
0.1634,NO
4.4969,YES
0.5388,NO
4.4925,YES
0.8609,NO
0.9235,NO
0.8874,NO
0.6773,NO
1.5908,YES
1.4383,NO
1.1993,YES
0.713,NO
0.7359,NO
1.2959,NO
0.7054,NO
0.7985,NO
1.2434,NO
1.5064,NO
0.672,NO
0.9246,NO
2.9194,YES
1.3959,NO
3.3377,YES
0.4781,NO
0.3077,NO
0.6707,NO
0.6366,NO
0.9568,NO
0.6932,NO
0.39,NO
0.6771,NO
0.6038,NO
3.2584,YES
3.2091,YES
2.6128,YES
3.0557,YES
1.4626,NO
2.7527,YES
1.127,NO
0.5074,NO
0.3429,NO
1.4609,YES
4.8109,YES
4.5681,YES
1.8874,YES
0.7378,NO
0.2311,NO
1.3661,YES
2.0157,NO
1.6266,YES
2.6739,NO
1.3306,NO
1.4387,NO
1.4115,NO
0.2939,NO
4.473,YES
0.3958,NO
4.1301,YES
0.2081,NO
4.3073,YES
2.8582,NO
2.9267,NO
2.3072,NO
2.275,NO
1.6469999999999998,YES
2.8187,NO
1.7612,YES
0.9543,NO
0.9064,NO
0.9767,NO
0.737,NO
0.6458,NO
0.8683,NO
1.4125,NO
0.8913,NO
0.7118,NO
2.5780000000000003,YES
1.2866,NO
3.0889,YES
1.0479,NO
0.9021,NO
1.1747,NO
0.8194,NO
0.9206,NO
0.8584,NO
0.2862,NO
0.7088,NO
0.6464,NO
2.9914,YES
2.9452,YES
2.5296,YES
2.7632,YES
1.1377,NO
2.6662,YES
1.0252,NO
0.4474,NO
0.3494,NO
1.0167,NO
1.4044,NO
1.4948,NO
1.0490000000000002,NO
1.0917,NO
0.313,NO
0.5727,NO
2.7997,YES
0.9434,NO
3.156,YES
0.3714,NO
0.251,NO
0.4858,NO
0.2712,NO
1.3203,NO
0.502,NO
0.8321,NO
0.2526,NO
1.4569999999999999,NO
2.9225,YES
2.9063,YES
2.8394,YES
2.8827,YES
1.1646,NO
3.158,YES
0.8548,NO
0.4914,NO
0.384,NO
1.077,NO
1.0307,NO
1.0242,NO
1.0407,NO
1.1154,NO
0.5034,NO
0.5581,NO
3.1677,YES
0.8128,NO
3.6924,YES
0.6401,NO
0.3732,NO
0.6924,NO
0.5038,NO
1.3348,NO
0.5677,NO
0.6448,NO
0.4488,NO
1.0015,NO
3.2475,YES
3.2403,YES
2.846,YES
3.3209,YES
1.1337,NO
3.0633,YES
0.7762,NO
0.5533,NO
0.4227,NO
1.1493,NO
1.3521,NO
1.2763,NO
1.1448,NO
1.2437,NO
0.4192,NO
0.5668,NO
3.3801,YES
0.9488,NO
3.8371,YES
0.6621,NO
0.4179,NO
0.5987,NO
0.45899999999999996,NO
1.607,NO
0.499,NO
0.7296,NO
0.3026,NO
1.401,NO
3.6028,YES
3.6510000000000002,YES
3.1537,YES
3.4717,YES
1.2849,NO
3.2167,YES
0.9283,NO
1.0215,NO
1.6688,NO
5.8214,YES
1.7656,YES
2.0556,YES
5.9556,YES
1.7748,NO
0.8888,NO
4.9758,YES
0.9389,NO
5.7325,YES
1.3064,NO
1.2869,NO
1.2664,NO
1.3182,NO
0.6502,NO
2.5689,YES
0.6861,NO
3.2614,YES
1.5483,NO
2.2077,YES
1.6480000000000001,NO
1.7935,NO
2.9429,NO
1.6563,NO
5.7317,YES
3.2362,NO
5.5179,YES
0.2661,NO
1.035,NO
2.6169,YES
0.4498,NO
0.6912,NO
2.9893,YES
0.6319,NO
0.2611,NO
3.2796,YES
0.4141,NO
3.1151,YES
