50Traced_NONETRACED_MEDIAN_MULTI_LSA_37_SUM,Associated
0.10812182741116752,NO
0.09373942470389171,NO
0.22571912013536377,NO
0.3495769881556684,NO
0.0969543147208122,NO
0.25583756345177666,NO
0.08307952622673435,NO
0.09830795262267344,NO
0.39864636209813875,NO
0.4011844331641286,YES
0.15126903553299495,NO
0.5553299492385787,YES
0.39407783417935704,NO
0.36091370558375635,NO
0.3595600676818951,NO
0.1766497461928934,NO
0.18917089678510995,NO
0.17106598984771573,NO
0.1098138747884941,NO
0.3521150592216582,NO
0.1774957698815567,NO
0.1152284263959391,YES
0.11945854483925551,YES
0.2656514382402707,YES
0.42910321489001685,YES
0.24957698815566837,NO
0.1917089678510998,YES
0.24534686971235192,NO
0.16480541455160744,YES
0.3969543147208122,YES
0.5522842639593909,NO
0.2505922165820643,NO
0.17766497461928935,NO
0.17157360406091368,NO
0.651269035532995,YES
0.14534686971235192,YES
0.21421319796954313,NO
0.16209813874788492,NO
0.1494077834179357,NO
0.16243654822335027,NO
0.2874788494077834,NO
0.24162436548223354,NO
0.24585448392554987,NO
0.45905245346869716,YES
0.11302876480541456,NO
0.1739424703891709,YES
0.04111675126903554,NO
0.5585448392554991,YES
0.05313028764805415,NO
0.18849407783417935,NO
0.11353637901861253,NO
0.19238578680203045,NO
0.1191201353637902,NO
0.305414551607445,NO
0.1727580372250423,NO
0.15397631133671744,NO
0.13333333333333333,NO
0.24297800338409475,NO
0.26311336717428085,NO
0.4681895093062605,NO
0.23925549915397631,NO
0.44077834179357017,NO
0.23130287648054143,NO
0.06954314720812184,NO
0.579864636209814,NO
0.7573604060913706,YES
0.3583756345177665,NO
0.32436548223350253,YES
0.3302876480541455,NO
0.350253807106599,NO
0.344839255499154,NO
0.3081218274111675,NO
0.32571912013536375,NO
0.1979695431472081,NO
0.3128595600676819,NO
0.28037225042301184,NO
0.3560067681895093,NO
0.7389170896785111,YES
0.7028764805414552,YES
0.601522842639594,YES
0.3194585448392555,YES
0.28663282571912013,NO
0.4071065989847716,YES
0.20592216582064293,NO
0.20389170896785108,YES
0.29035532994923857,YES
0.551269035532995,NO
0.26463620981387476,NO
0.23840947546531305,NO
0.25786802030456857,NO
0.5646362098138749,YES
0.1937394247038917,YES
0.28206429780033837,NO
0.14450084602368868,NO
0.21421319796954313,NO
0.133502538071066,NO
0.3707275803722504,NO
0.3367174280879865,NO
0.3345177664974619,NO
0.30879864636209814,YES
0.1526226734348562,NO
0.12233502538071069,YES
0.03604060913705584,NO
0.5047377326565144,YES
0.05211505922165821,NO
0.19509306260575293,NO
0.1373942470389171,NO
0.18307952622673435,NO
0.16159052453468697,NO
0.35583756345177664,NO
0.2120135363790186,NO
0.2081218274111675,NO
0.105922165820643,NO
0.02470389170896786,NO
0.2906937394247039,YES
0.6431472081218275,YES
0.501015228426396,YES
0.4016920473773266,YES
0.25668358714043993,NO
0.005414551607445011,NO
0.3839255499153976,YES
0.2194585448392555,NO
0.24111675126903553,YES
0.22758037225042302,NO
0.4680203045685279,NO
0.35262267343485615,NO
0.31065989847715736,NO
0.0802030456852792,NO
0.5664974619289341,YES
0.07749576988155668,NO
0.6725888324873097,YES
0.22707275803722501,NO
0.4148900169204738,YES
0.12774957698815567,NO
0.09796954314720813,NO
0.3170896785109983,NO
0.11099830795262268,NO
0.3409475465313029,YES
0.18307952622673435,NO
0.2705583756345178,YES
0.24467005076142134,NO
0.10727580372250424,NO
0.3175972927241963,NO
0.42030456852791875,NO
0.31793570219966155,NO
0.27123519458544837,NO
0.2683587140439932,NO
0.19069373942470388,NO
0.23011844331641287,NO
0.6649746192893401,YES
0.250253807106599,NO
0.4747884940778342,YES
0.31962774957698814,NO
0.2805414551607445,NO
0.2692047377326565,NO
0.0747884940778342,NO
0.33417935702199664,NO
0.07597292724196278,NO
0.16649746192893403,NO
0.32504230118443317,NO
0.20219966159052452,NO
0.6428087986463621,YES
0.5945854483925551,YES
0.45566835871404404,YES
0.4730964467005076,YES
0.36006768189509303,NO
0.2800338409475466,YES
0.14906937394247038,NO
0.15008460236886634,NO
0.1143824027072758,NO
0.16429780033840946,YES
0.6005076142131981,YES
0.4116751269035533,YES
0.20862944162436547,YES
0.13316412859560067,NO
0.08561759729272421,NO
0.33333333333333337,YES
0.42301184433164124,NO
0.16277495769881556,YES
0.2302876480541455,NO
0.36446700507614216,NO
0.41844331641285953,NO
0.38527918781725884,NO
0.2292724196277496,NO
0.3632825719120135,YES
0.22199661590524533,NO
0.4272419627749577,YES
0.2236886632825719,NO
0.41573604060913705,YES
0.3301184433164129,NO
0.3566835871404399,NO
0.36040609137055835,NO
0.15803722504230117,NO
0.23062605752961085,YES
0.17225042301184434,NO
0.20778341793570218,YES
0.2228426395939086,NO
0.1174280879864636,NO
0.38629441624365485,NO
0.30490693739424707,NO
0.2451776649746193,NO
0.4570219966159052,NO
0.26311336717428085,NO
0.24331641285956002,NO
0.42250423011844335,NO
0.31996615905245346,YES
0.3629441624365482,NO
0.39746192893401017,YES
0.40964467005076144,NO
0.32791878172588834,NO
0.3274111675126904,NO
0.0736040609137056,NO
0.31015228426395935,NO
0.0781725888324873,NO
0.17174280879864634,NO
0.36514382402707274,NO
0.15076142131979695,NO
0.30135363790186126,YES
0.2279187817258883,YES
0.3050761421319797,YES
0.5093062605752962,YES
0.39035532994923855,NO
0.30744500846023687,YES
0.232994923857868,NO
0.14399323181049067,NO
0.20998307952622672,NO
0.3624365482233502,NO
0.3162436548223351,NO
0.22639593908629443,NO
0.3539763113367174,NO
0.20998307952622672,NO
0.1470389170896785,NO
0.3553299492385787,NO
0.5634517766497462,YES
0.38003384094754655,NO
0.2771573604060914,YES
0.20862944162436547,NO
0.1077834179357022,NO
0.09289340101522842,NO
0.3285956006768189,NO
0.3307952622673435,NO
0.2634517766497462,NO
0.5079526226734349,NO
0.204906937394247,NO
0.4604060913705583,NO
0.6673434856175974,YES
0.5411167512690356,YES
0.8194585448392555,YES
0.2851099830795262,YES
0.3099830795262267,NO
0.4509306260575296,YES
0.2754653130287648,NO
0.22690355329949238,NO
0.11861252115059222,NO
0.31387478849407785,NO
0.3796954314720812,NO
0.3297800338409475,NO
0.2918781725888325,NO
0.2683587140439932,NO
0.18714043993231808,NO
0.2796954314720812,NO
0.5890016920473774,YES
0.29272419627749574,NO
0.3358714043993232,YES
0.36446700507614216,NO
0.3287648054145516,NO
0.32301184433164126,NO
0.0676818950930626,NO
0.3240270727580372,NO
0.07055837563451776,NO
0.18764805414551608,NO
0.3137055837563452,NO
0.2203045685279188,NO
0.6666666666666667,YES
0.5746192893401015,YES
0.47698815566835867,YES
0.4360406091370559,YES
0.3566835871404399,NO
0.3223350253807107,YES
0.18104906937394247,NO
0.10642978003384096,NO
0.10423011844331644,NO
0.2125211505922166,NO
0.4717428087986464,NO
0.2248730964467005,NO
0.27817258883248736,NO
0.08578680203045685,NO
0.07343485617597292,NO
0.3756345177664975,NO
0.7274111675126904,YES
0.18697123519458542,NO
0.3805414551607445,YES
0.40862944162436543,NO
0.3299492385786802,NO
0.3294416243654822,NO
0.12707275803722504,NO
0.24416243654822334,NO
0.12284263959390863,NO
0.14839255499153978,NO
0.2795262267343485,NO
0.2402707275803722,NO
0.5754653130287648,YES
0.5423011844331641,YES
0.5147208121827411,YES
0.1961082910321489,YES
0.31387478849407785,NO
0.21928934010152284,YES
0.21861252115059224,NO
0.16429780033840946,NO
0.05972927241962776,NO
0.8455160744500846,YES
0.22554991539763114,YES
0.1910321489001692,YES
0.6049069373942472,YES
0.3619289340101523,NO
0.16362098138747885,NO
0.7228426395939087,YES
0.1482233502538071,NO
0.5934010152284265,YES
0.1626057529610829,NO
0.38257191201353635,NO
0.23654822335025383,NO
0.23282571912013536,NO
0.13604060913705585,NO
0.20033840947546533,YES
0.13147208121827408,NO
0.38426395939086294,YES
0.34365482233502537,NO
0.2069373942470389,YES
0.19847715736040608,NO
0.11878172588832488,NO
0.4952622673434856,NO
0.18646362098138747,NO
0.5585448392554991,YES
0.40913705583756343,NO
0.33553299492385785,YES
0.2878172588832487,NO
0.2451776649746193,NO
0.5917089678510998,YES
0.34822335025380713,NO
0.24314720812182739,NO
0.729103214890017,YES
0.2925549915397631,NO
0.16903553299492385,NO
0.9052453468697124,YES
0.3065989847715736,NO
0.729610829103215,YES
0.2419627749576988,NO
0.5725888324873097,NO
0.5253807106598984,NO
0.4314720812182741,NO
0.2727580372250423,NO
0.49492385786802023,NO
0.21996615905245348,NO
0.6049069373942472,NO
0.22893401015228426,NO
0.42961082910321485,NO
0.3203045685279188,NO
0.28527918781725886,NO
0.6307952622673435,NO
0.31421319796954317,NO
0.6253807106598985,YES
0.5653130287648055,NO
