50Traced_NONETRACED_MEDIAN_SINGLE_LSA_8_SUM,Associated
0.1129374337221633,NO
0.0979144574054436,NO
0.19830328738069988,NO
0.3651466949452104,NO
0.1012725344644751,NO
0.14280664545775892,NO
0.09278897136797457,NO
0.10268646164722517,NO
0.2811947684694239,NO
0.4271827500883705,YES
0.09155178508306824,NO
0.5800636267232236,YES
0.41162955107811955,NO
0.37698833510074237,NO
0.37557440791799224,NO
0.18451749734888653,NO
0.1074584658890067,NO
0.17868504772004243,NO
0.11470484270060091,NO
0.3677978084128668,NO
0.18540120183810532,NO
0.12036055143160126,YES
0.1247790738776953,YES
0.2774832096147049,YES
0.40950866030399435,YES
0.27253446447507956,NO
0.10922587486744431,YES
0.20378225521385648,NO
0.17214563449982326,YES
0.41463414634146345,YES
0.5768822905620361,NO
0.26175326970661017,NO
0.1855779427359491,NO
0.17921527041357369,NO
0.6802757158006363,YES
0.15182043124779074,YES
0.22375397667020147,NO
0.16931778013432308,NO
0.15606221279604102,NO
0.16967126193001061,NO
0.30028278543655007,NO
0.25238600212089085,NO
0.2568045245669848,NO
0.4794980558501238,YES
0.11806291975963237,NO
0.18168964298338636,YES
0.04294803817603393,NO
0.5834217037822552,YES
0.055496641922940966,NO
0.1968893601979498,NO
0.11859314245316366,NO
0.2009544008483563,NO
0.12442559208200776,NO
0.3190173206079887,NO
0.18045245669848003,NO
0.16083421703782255,NO
0.1392718275008837,NO
0.2537999293036409,NO
0.21792152704135737,NO
0.48904206433368685,NO
0.24991162955107812,NO
0.27712972781901735,NO
0.24160480735242132,NO
0.0726405090137858,NO
0.3692117355956169,NO
0.7914457405443619,YES
0.2659950512548604,NO
0.33881230116648997,YES
0.3449982325910216,NO
0.3658536585365854,NO
0.36019794980558506,NO
0.32184517497348886,NO
0.2536231884057971,NO
0.2067868504772004,NO
0.32679392011311426,NO
0.2928596677271121,NO
0.37186284906327327,NO
0.7718275008837046,YES
0.7341816896429835,YES
0.6283138918345705,YES
0.2956875220926123,YES
0.275892541534111,NO
0.323259102156239,YES
0.20378225521385648,NO
0.21297278190173208,YES
0.303287380699894,YES
0.5758218451749735,NO
0.2764227642276423,NO
0.2490279250618593,NO
0.2373630258041711,NO
0.5897843761046306,YES
0.20236832803110638,YES
0.28861788617886186,NO
0.16419229409685404,NO
0.22375397667020147,NO
0.13944856839872746,NO
0.3872393071756805,NO
0.35171438670908456,NO
0.3494167550371156,NO
0.3225521385648639,YES
0.14651820431247792,NO
0.12778366914103925,YES
0.037645811240721104,NO
0.5272180982679392,YES
0.054436196535878396,NO
0.20378225521385648,NO
0.14351360904913396,NO
0.19123365146694948,NO
0.16878755744079182,NO
0.3716861081654295,NO
0.2214563449982326,NO
0.2173913043478261,NO
0.11063980205019441,NO
0.025804171085189113,NO
0.30293389890420647,YES
0.5818310357016613,YES
0.503004595263344,YES
0.23541887592788976,YES
0.14828561329091552,NO
0.005655708731000356,NO
0.3543655001767409,YES
0.24195828914810893,NO
0.21686108165429482,YES
0.23771650759985866,NO
0.3653234358430541,NO
0.3244962884411453,NO
0.3244962884411453,NO
0.08377518557794275,NO
0.3923647932131496,YES
0.08094733121244255,NO
0.6237186284906328,YES
0.24796747967479674,NO
0.43336868151290214,YES
0.07493814068575469,NO
0.10233297985153764,NO
0.2370095440084836,NO
0.06998939554612937,NO
0.290738776952987,YES
0.15305761753269706,NO
0.2200424178154825,YES
0.2555673382820785,NO
0.11205372923294452,NO
0.33174266525273954,NO
0.43902439024390244,NO
0.33209614704842705,NO
0.283315659243549,NO
0.28031106398020506,NO
0.1991869918699187,NO
0.24036762106751505,NO
0.694591728525981,YES
0.2613997879109226,NO
0.4959349593495936,YES
0.3338635560268646,NO
0.2930364086249559,NO
0.2811947684694239,NO
0.0781194768469424,NO
0.24231177094379638,NO
0.07935666313184872,NO
0.1739130434782609,NO
0.339519264757865,NO
0.21120537292329444,NO
0.6714386709084482,YES
0.6210675150229764,YES
0.47596323789324857,YES
0.49416755037115595,YES
0.37610463061152355,NO
0.2925061859314246,YES
0.15570873100035348,NO
0.15676917638741605,NO
0.11947684694238248,NO
0.17161541180629197,YES
0.627253446447508,YES
0.4300106044538707,YES
0.21792152704135737,YES
0.13909508660303993,NO
0.0894308943089431,NO
0.34817956875220935,YES
0.44185224460940264,NO
0.17002474372569812,YES
0.2405443619653588,NO
0.38069989395546133,NO
0.4370802403676211,NO
0.4024390243902439,NO
0.23948391657829624,NO
0.379462707670555,YES
0.23188405797101447,NO
0.4462707670554967,YES
0.23365146694945207,NO
0.43425238600212096,YES
0.34482149169317783,NO
0.37256981265464834,NO
0.37645811240721105,NO
0.16507599858607283,NO
0.2408978437610463,YES
0.17992223400494875,NO
0.21703782255213858,YES
0.23276776246023326,NO
0.11435136090491338,NO
0.40455991516436907,NO
0.31848709791445745,NO
0.2560975609756098,NO
0.33563096500530226,NO
0.27483209614704845,NO
0.2541534110993284,NO
0.33598444680098977,NO
0.3342170378225522,YES
0.34411452810180276,NO
0.41516436903499476,YES
0.42788971367974554,NO
0.34252386002120894,NO
0.3419936373276777,NO
0.07688229056203605,NO
0.1682573347472605,NO
0.08165429480381758,NO
0.17939201131141747,NO
0.3814068575468364,NO
0.1574761399787911,NO
0.3147755390597385,YES
0.2380699893955461,YES
0.3186638388123012,YES
0.5319901025097208,YES
0.4077412513255568,NO
0.27553905973842346,YES
0.21792152704135737,NO
0.15040650406504064,NO
0.21933545422410744,NO
0.37857900318133614,NO
0.33032873806998947,NO
0.23647932131495228,NO
0.3501237186284907,NO
0.21933545422410744,NO
0.15358784022622834,NO
0.3711558854718982,NO
0.5885471898197243,YES
0.3969600565570873,NO
0.2895015906680806,YES
0.21792152704135737,NO
0.11258395192647577,NO
0.09703075291622482,NO
0.34323082361258395,NO
0.21721456344998236,NO
0.275185577942736,NO
0.5305761753269707,NO
0.21403322728879462,NO
0.48091198303287386,NO
0.6970661010957936,YES
0.5652173913043478,YES
0.8559561682573348,YES
0.29780841286673737,YES
0.3237893248497703,NO
0.45510781194768474,YES
0.28773418168964304,NO
0.2370095440084836,NO
0.11859314245316366,NO
0.3446447507953341,NO
0.3966065747613998,NO
0.3444680098974903,NO
0.30487804878048785,NO
0.28031106398020506,NO
0.1954754330151997,NO
0.2921527041357371,NO
0.6226581831035701,YES
0.3057617532697066,NO
0.366914103923648,YES
0.38069989395546133,NO
