50Traced_NONETRACED_SUM_RAW_LSA_48_MAX,Associated
0.3694,NO
0.2394,NO
0.2149,NO
0.4255,NO
0.2092,NO
0.0906,NO
0.1481,NO
0.1224,NO
0.1689,NO
0.6872,YES
0.0616,NO
1.4535,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2404,NO
0.2647,NO
0.3534,NO
0.1694,NO
0.3231,NO
0.1147,NO
1.6372,YES
0.8177,YES
1.7838,YES
1.3274,YES
0.1573,NO
1.3877,YES
0.1205,NO
2.1474,YES
1.2372,YES
0.6217,NO
0.1772,NO
0.2241,NO
0.2616,NO
0.6398,YES
0.6108,YES
0.3435,NO
0.21899999999999997,NO
0.3107,NO
0.3339,NO
0.2564,NO
0.4296,NO
0.1551,NO
1.4297,YES
0.3505,NO
1.5396,YES
0.2926,NO
2.1984,YES
0.2873,NO
0.2836,NO
0.1753,NO
0.5224,NO
0.3478,NO
0.6538,NO
0.3555,NO
0.3087,NO
0.3632,NO
0.171,NO
1.1378,NO
0.9871,NO
0.4827,NO
0.5579,NO
0.5654,NO
0.3012,NO
0.5486,NO
1.0617,YES
0.6324,NO
2.73,YES
0.3274,NO
0.6104,NO
0.2982,NO
0.1919,NO
0.8,NO
0.2677,NO
0.6028,NO
0.1959,NO
0.7055,NO
2.233,YES
1.8083,YES
3.1060000000000003,YES
1.8397,YES
0.5499,NO
2.6747,YES
0.5321,NO
1.4583,YES
0.5222,YES
0.7969,NO
0.2922,NO
0.1507,NO
0.34299999999999997,NO
0.4322,YES
0.5816,YES
0.4959,NO
0.1916,NO
0.4178,NO
0.2708,NO
0.4776,NO
0.426,NO
0.3009,NO
1.1968,YES
0.41600000000000004,NO
0.8409,YES
0.4691,NO
1.5132,YES
0.39399999999999996,NO
0.2037,NO
0.1445,NO
0.3417,NO
0.2304,NO
0.7829999999999999,NO
0.2771,NO
0.6303,NO
0.3659,NO
0.3772,NO
1.4724,YES
2.1886,YES
1.7553,YES
0.5615,YES
0.5554,NO
0.22399999999999998,NO
0.8122,YES
0.2347,NO
0.6022,YES
0.3182,NO
0.2383,NO
0.41,NO
0.1934,NO
0.2685,NO
2.0878,YES
0.475,NO
2.1446,YES
0.4838,NO
2.1081,YES
0.3989,NO
0.5378,NO
0.777,NO
0.2387,NO
1.1726,YES
0.3255,NO
1.1923,YES
0.3697,NO
0.24100000000000002,NO
0.8086,NO
0.6125,NO
0.3694,NO
0.5109,NO
0.3624,NO
0.1225,NO
0.6679999999999999,NO
0.7018,YES
0.5052,NO
1.3938,YES
0.2517,NO
0.2942,NO
0.2458,NO
0.1949,NO
0.65,NO
0.3603,NO
0.3126,NO
0.3055,NO
0.4753,NO
1.4899,YES
0.9576,YES
1.8129,YES
1.0759,YES
0.4669,NO
1.4234,YES
0.7079,NO
0.361,NO
0.2157,NO
1.8505,YES
2.2418,YES
1.8944,YES
0.775,YES
0.5056,NO
0.128,NO
0.7399,YES
0.3669,NO
0.6962,YES
0.4287,NO
0.4053,NO
0.6248,NO
0.2733,NO
0.2601,NO
2.0733,YES
0.4133,NO
2.7578,YES
0.3183,NO
2.741,YES
0.4805,NO
0.4606,NO
0.8133,NO
0.2505,NO
1.4805,YES
0.3626,NO
1.71,YES
0.1837,NO
0.0932,NO
1.3228,NO
0.7494,NO
0.3609,NO
0.7053,NO
0.4419,NO
0.1663,NO
0.7877,NO
0.7991,YES
0.7858,NO
1.7315,YES
0.348,NO
0.363,NO
0.3366,NO
0.1208,NO
0.6926,NO
0.1373,NO
0.7374,NO
0.2256,NO
0.7504,NO
1.8497,YES
1.4423,YES
2.0284,YES
1.4651,YES
0.8215,NO
1.6521,YES
0.8718,NO
0.3785,NO
0.2737,NO
0.7575,NO
0.8215,NO
0.3832,NO
0.3098,NO
0.475,NO
0.2627,NO
0.2198,NO
1.1522,YES
0.44799999999999995,NO
3.0912,YES
0.1331,NO
0.4292,NO
0.1042,NO
0.204,NO
0.64,NO
0.3531,NO
0.31,NO
0.2507,NO
0.4848,NO
2.5404,YES
1.9135,YES
3.3188,YES
2.2298,YES
0.193,NO
3.0923,YES
0.3474,NO
0.3324,NO
0.2117,NO
1.1017,NO
0.6545,NO
0.41200000000000003,NO
0.4341,NO
0.4239,NO
0.3484,NO
0.3401,NO
1.0274,YES
0.5299,NO
2.6606,YES
0.2252,NO
0.6299,NO
0.2007,NO
0.1307,NO
0.4311,NO
0.2447,NO
0.5131,NO
0.2178,NO
0.8191,NO
2.2349,YES
1.672,YES
2.9716,YES
1.7816,YES
0.5199,NO
2.6116,YES
0.613,NO
0.3381,NO
0.1783,NO
0.7527,NO
0.4925,NO
0.2984,NO
0.4683,NO
0.2738,NO
0.3134,NO
0.3553,NO
0.8646,YES
0.2849,NO
1.9247,YES
0.2118,NO
0.4546,NO
0.2045,NO
0.1989,NO
0.4032,NO
0.2338,NO
0.4678,NO
0.2993,NO
0.5126,NO
2.0018,YES
1.4612,YES
2.2056,YES
1.6892,YES
0.4227,NO
1.9144,YES
0.6532,NO
0.34700000000000003,NO
0.1151,NO
3.6501,YES
0.7909,YES
0.5207,YES
1.6967,YES
0.5249,NO
0.1858,NO
2.7115,YES
0.4996,NO
2.3155,YES
0.6332,NO
0.3933,NO
0.6365,NO
0.2228,NO
0.16899999999999998,NO
0.861,YES
0.2832,NO
1.3653,YES
0.2871,NO
1.7619,YES
0.7239,NO
0.3988,NO
0.7836,NO
0.4018,NO
2.8105,YES
1.1134,NO
3.8335,YES
0.1812,NO
0.1547,NO
1.5957,YES
0.2774,NO
0.2525,NO
0.9739,YES
0.4125,NO
0.1097,NO
1.1095,YES
0.2864,NO
1.5344,YES
0.6011,NO
0.3264,NO
0.4626,NO
0.3902,NO
0.171,NO
0.275,NO
0.1755,NO
0.3673,NO
0.16699999999999998,NO
0.6016,NO
0.5497,NO
0.4096,NO
0.6271,NO
0.3387,NO
0.5942,YES
0.9607,NO
1.7128,YES
0.2627,NO
0.092,NO
1.3317,YES
2.0272,YES
1.1036,YES
0.6091,YES
0.5694,NO
0.0918,NO
0.5710000000000001,YES
0.5161,NO
0.5877,YES
0.8807,NO
0.2365,NO
0.5217,NO
0.2048,NO
0.2119,NO
2.3372,YES
0.3032,NO
1.5472,YES
0.1953,NO
1.4317,YES
0.7946,NO
0.9446,NO
1.3828,NO
0.513,NO
0.9545,YES
0.8984,NO
1.2049,YES
0.1636,NO
0.1646,NO
1.8011,YES
0.5683,NO
0.1993,NO
0.5885,YES
0.3469,NO
0.153,NO
1.4867,YES
0.2407,NO
0.8141,YES
0.3824,NO
0.5431,NO
0.2421,NO
0.3275,NO
0.1775,NO
0.5035,NO
0.1654,NO
0.7342,NO
0.1442,NO
0.6575,NO
0.4417,NO
0.2938,NO
0.5539999999999999,NO
0.3171,NO
1.7199,YES
0.3584,NO
0.7418,YES
0.3195,NO
0.1192,NO
1.5005,YES
1.1656,YES
0.9039,YES
0.5948,YES
0.2856,NO
0.2106,NO
0.6539,YES
0.2957,NO
0.4804,YES
0.2829,NO
0.171,NO
0.2985,NO
0.1785,NO
0.1996,NO
1.6066,YES
0.2128,NO
1.6740000000000002,YES
0.2952,NO
1.6266,YES
0.4095,NO
0.4593,NO
0.4838,NO
0.2701,NO
1.3604,YES
0.2487,NO
1.5221,YES
1.8863,YES
2.0435,YES
0.9178,NO
0.2806,NO
0.1947,NO
0.4006,NO
0.6328,YES
1.2196,YES
0.665,NO
0.2234,NO
0.4703,NO
0.2633,NO
0.3001,NO
0.6057,NO
0.1594,NO
0.9159999999999999,YES
0.4225,NO
1.6232,YES
0.397,NO
2.4215,YES
0.4219,NO
0.2425,NO
0.2179,NO
0.3139,NO
0.2805,NO
0.9115,NO
0.2422,NO
0.6225,NO
0.5949,NO
0.2826,NO
4.684,YES
0.5099,YES
0.1573,YES
2.5555,YES
0.883,NO
0.3274,NO
3.7461,YES
0.5376,NO
3.321,YES
0.5886,NO
0.852,NO
0.7644,NO
0.5582,NO
0.2183,NO
0.5482,YES
0.4687,NO
0.9126,YES
0.4552,NO
1.0556,YES
0.6401,NO
0.4137,NO
0.8776,NO
0.3805,NO
3.3045,YES
1.3734,NO
4.5973,YES
0.6487,NO
0.3655,NO
2.6126,YES
0.6553,YES
0.3419,YES
1.0911,YES
0.4386,NO
0.3921,NO
1.6127,YES
0.4444,NO
1.3815,YES
0.5652,NO
0.3064,NO
0.3902,NO
0.1744,NO
0.3731,NO
0.6188,YES
0.4369,NO
1.2828,YES
0.6145,NO
1.3456,YES
0.6212,NO
0.3045,NO
0.7581,NO
0.3163,NO
2.1892,YES
0.6253,NO
2.2552,YES
0.5419,NO
0.1711,NO
4.2967,YES
0.6605,YES
0.1996,YES
2.3994,YES
0.8253,NO
0.275,NO
3.8232,YES
0.6283,NO
2.6178,YES
0.7934,NO
0.7105,NO
0.4553,NO
0.3311,NO
0.2063,NO
0.6096,YES
0.4015,NO
0.841,YES
0.3782,NO
0.9670000000000001,YES
0.7669,NO
0.6008,NO
1.1983,NO
0.5125,NO
3.3453,YES
1.3768,NO
3.9872,YES
0.3763,NO
0.1418,NO
4.7394,YES
0.8109,YES
0.3559,YES
2.1306,YES
0.7421,NO
0.3419,NO
3.657,YES
0.6441,NO
2.4626,YES
0.7495,NO
0.838,NO
0.3994,NO
0.4478,NO
0.1896,NO
0.8566,YES
0.32799999999999996,NO
1.5566,YES
0.3536,NO
1.669,YES
0.8504,NO
0.4763,NO
1.0858,NO
0.5726,NO
4.1493,YES
1.1854,NO
4.3109,YES
0.3563,NO
0.2167,NO
1.4029,YES
2.8084,YES
1.3831,YES
0.552,YES
0.5078,NO
0.2559,NO
0.5113,YES
0.4749,NO
0.2586,YES
0.6452,NO
0.2488,NO
0.4854,NO
0.2523,NO
0.3631,NO
2.6265,YES
0.3573,NO
2.7304,YES
0.4048,NO
2.1299,YES
0.6252,NO
0.7918,NO
1.0374,NO
0.4293,NO
1.1932,YES
0.3982,NO
1.2959,YES
0.2453,NO
0.1424,NO
1.8235,YES
2.3816,YES
1.9062,YES
0.7168,YES
0.4466,NO
0.1964,NO
0.8646,YES
0.3691,NO
0.5287,YES
0.5693,NO
0.1874,NO
0.4056,NO
0.0702,NO
0.2013,NO
2.14,YES
0.2922,NO
2.6895,YES
0.2491,NO
2.7275,YES
0.4599,NO
0.5061,NO
0.897,NO
0.2837,NO
1.4743,YES
0.4605,NO
1.5678,YES
0.289,NO
0.0557,NO
0.8496,NO
0.2108,NO
0.2592,NO
0.5241,NO
0.2118,NO
0.1383,NO
0.6895,NO
0.1711,NO
0.5670000000000001,NO
0.154,NO
0.644,YES
0.5832,YES
0.5369,YES
0.18899999999999997,NO
0.3918,NO
0.1396,NO
0.3963,NO
0.2255,NO
0.5075,NO
0.1331,NO
0.1234,NO
0.1384,NO
0.1445,NO
0.7481,NO
0.1508,NO
0.5802,NO
2.4974,YES
2.0735,YES
0.6274,NO
0.4186,NO
0.2151,NO
0.3231,NO
0.7533,YES
1.4297,YES
0.3328,NO
0.2896,NO
0.2259,NO
0.3498,NO
0.4051,NO
0.5459,NO
0.2466,NO
1.5694,YES
0.5355,NO
1.8866,YES
0.465,NO
3.0489,YES
0.3477,NO
0.4223,NO
0.3376,NO
0.5437,NO
0.3773,NO
0.6171,NO
0.2342,NO
0.3234,NO
0.3299,NO
0.3045,NO
2.0089,YES
2.0324,YES
1.1514,YES
0.7372,YES
0.4561,NO
0.2321,NO
0.9034,YES
0.4056,NO
0.7897,YES
0.5888,NO
0.2958,NO
0.5783,NO
0.1805,NO
0.2459,NO
1.5018,YES
0.4048,NO
2.4797,YES
0.3596,NO
2.0489,YES
0.5727,NO
0.4419,NO
0.8563,NO
0.4152,NO
1.6482,YES
0.5618,NO
1.8991,YES
1.6464,YES
1.4801,YES
0.4344,NO
0.2924,NO
0.2452,NO
0.2495,NO
0.6012,YES
0.6359,YES
0.2593,NO
0.1795,NO
0.2179,NO
0.10800000000000001,NO
0.3064,NO
0.3118,NO
0.2075,NO
0.9135,YES
0.4385,NO
1.4167,YES
0.3397,NO
1.9,YES
0.2959,NO
0.207,NO
0.157,NO
0.3293,NO
0.1696,NO
0.5237,NO
0.1128,NO
0.2365,NO
0.5186,NO
0.2307,NO
0.8834,NO
0.6445,NO
0.3132,NO
0.5757,NO
0.4092,NO
0.1971,NO
0.5171,NO
0.9411,YES
0.4069,NO
1.6732,YES
0.3738,NO
0.5166,NO
0.3181,NO
0.3546,NO
0.5613,NO
0.3822,NO
0.685,NO
0.41700000000000004,NO
0.5556,NO
2.2831,YES
1.4904,YES
2.4419999999999997,YES
1.5273,YES
0.5920000000000001,NO
1.5106,YES
0.5909,NO
1.6712,YES
1.2351,YES
0.4923,NO
0.3026,NO
0.0997,NO
0.1087,NO
0.4297,YES
1.3713,YES
0.2734,NO
0.1462,NO
0.2511,NO
0.3061,NO
0.2544,NO
0.3521,NO
0.1463,NO
1.2397,YES
0.3862,NO
1.0446,YES
0.2042,NO
2.2030000000000003,YES
0.1178,NO
0.3098,NO
0.2699,NO
0.4214,NO
0.22899999999999998,NO
0.3964,NO
0.2316,NO
0.1842,NO
0.3397,NO
0.1253,NO
1.1744,NO
0.6908,NO
0.3577,NO
0.426,NO
0.376,NO
0.1791,NO
0.508,NO
1.1257,YES
0.6852,NO
2.4857,YES
0.2617,NO
0.3484,NO
0.2996,NO
0.1913,NO
0.3149,NO
0.3,NO
0.4667,NO
0.2286,NO
0.6132,NO
2.472,YES
1.2372,YES
3.2233,YES
1.5949,YES
0.5301,NO
2.391,YES
0.6689,NO
