50Traced_NONETRACED_MAX_RAW_VSM_74_MAX,Associated
0.1553,NO
0.1548,NO
0.1144,NO
0.2164,NO
0.1663,NO
0.1986,NO
0.1987,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1412,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.20600000000000002,NO
0.1548,NO
0.1843,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1296,NO
1.0,YES
1.0,YES
0.1364,NO
0.1056,NO
0.1659,NO
0.1156,NO
0.1797,NO
0.1526,NO
0.1766,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.3715,YES
0.0742,NO
0.1212,NO
0.1156,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1156,NO
0.1659,NO
0.1553,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2137,NO
0.1986,NO
0.1987,NO
0.076,NO
0.2187,NO
1.0,YES
0.2137,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1525,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
1.0,YES
0.1138,NO
1.0,YES
0.0576,NO
0.3081,YES
0.0742,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1508,NO
0.1508,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.1661,NO
0.1508,NO
0.2465,YES
0.1531,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1481,NO
0.3497,YES
0.1629,NO
0.1531,NO
0.2298,NO
0.1531,NO
1.0,YES
0.2113,NO
1.0,YES
0.1544,NO
0.0732,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.1701,NO
0.1694,NO
0.1694,NO
0.1639,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1694,NO
0.2524,NO
0.0959,NO
0.2524,NO
0.2019,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.0985,NO
0.0774,NO
0.2886,YES
0.3672,YES
0.3236,YES
0.1422,YES
0.11,NO
0.0604,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
1.0,YES
0.142,NO
0.2555,YES
0.2548,NO
0.2548,NO
0.2293,NO
0.2293,NO
0.2886,YES
0.2548,NO
0.2886,YES
0.1755,NO
0.1755,NO
0.2395,NO
0.2395,NO
0.2395,NO
0.1997,NO
0.1987,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2395,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1809,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.1494,NO
0.2188,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
0.3905,YES
0.1331,NO
0.1834,NO
0.0797,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1439,NO
0.0769,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1823,NO
0.1796,NO
0.1796,NO
0.1751,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.1796,NO
0.2664,NO
0.0959,NO
0.2664,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.1553,NO
0.1348,NO
0.2085,NO
0.2886,NO
0.2085,NO
0.1986,NO
0.1542,NO
0.1348,NO
0.1421,NO
1.0,YES
0.2085,NO
0.4994,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2085,NO
0.1542,NO
0.2184,NO
0.1702,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2085,NO
1.0,YES
0.2085,NO
0.1741,NO
0.1628,NO
0.5095,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1253,NO
1.0,YES
0.1059,NO
0.2131,NO
0.1848,NO
0.1834,NO
0.1628,NO
0.27899999999999997,YES
0.1628,NO
0.27899999999999997,YES
0.2129,NO
