50Traced_NONETRACED_MAX_RAW_LSA_58_SUM,Associated
0.13458661289273402,NO
0.09549209653288233,NO
0.14278280101476618,NO
0.29024913809926495,NO
0.12873219280556822,NO
0.1284069472451701,NO
0.11793404020035128,NO
0.09724842255903207,NO
0.1793404020035127,NO
0.7880049437325182,YES
0.10882716450920446,NO
0.3098289208352306,YES
0.26078189032719706,NO
0.2480322643595915,NO
0.15819944057763613,NO
0.16093150328498015,NO
0.13556234957392832,NO
0.12521954075326872,NO
0.11806413842451052,NO
0.16333832043192614,NO
0.1596955701554674,NO
0.6780719443179601,YES
0.6796981721199506,YES
0.3148377024653614,YES
0.7835165549990243,YES
0.17849476354647761,NO
0.6739738502569441,YES
0.14785663175697655,NO
0.6971313341572888,YES
0.7863787159305275,YES
0.31126000130098225,NO
0.16236258375073184,NO
0.15950042281922855,NO
0.15715865478436222,NO
0.4626292851102583,YES
0.6896506862681324,YES
0.17355103102842648,NO
0.12079620113185457,NO
0.11838938398490864,NO
0.08866193976452223,NO
0.21316594028491512,NO
0.19104924217784433,NO
0.11246991478566318,NO
0.8102517400637481,YES
0.05197424055161648,NO
0.7006439862095883,YES
0.10700578937097507,NO
0.3716255773108697,YES
0.026995381513042347,NO
0.08762115397124831,NO
0.12281272360632278,NO
0.08215702855656021,NO
0.10427372666363102,NO
0.2086125024393417,NO
0.1455799128341898,NO
0.1503935471280817,NO
0.1471410915241007,NO
0.1261302283223834,NO
0.17368112925258572,NO
0.3358485656670786,NO
0.21466206986274639,NO
0.19547258179925844,NO
0.1749170623820985,NO
0.05945488844077279,NO
0.22936316919274055,NO
0.9249333246601185,YES
0.1913744877382424,NO
0.2894685487543095,YES
0.14187211344565148,NO
0.13250504130618618,NO
0.12847199635724973,NO
0.2143368243023483,NO
0.2160281012164184,NO
0.12177193781304887,NO
0.20093670721394657,NO
0.15091394002471864,NO
0.21758927990632929,NO
0.5978663891237885,YES
0.9039875105704808,YES
0.41117543745527874,YES
0.7426006635009432,YES
0.17654329018408899,NO
0.752748324985364,YES
0.1684772002862161,NO
0.7121576790476811,YES
0.2171989852338516,YES
0.2861510440382489,NO
0.16411890977688157,NO
0.15741885123268068,NO
0.16828205294997725,NO
0.8508423860014313,YES
0.26357900214662067,YES
0.13035842060755873,NO
0.0588694464320562,NO
0.16327327131984648,NO
0.07675795225395174,NO
0.267807194431796,NO
0.24894295192870622,NO
0.15312560983542575,NO
0.7524881285370455,YES
0.11630781239836077,NO
0.30228322383399464,YES
0.07962011318545502,NO
0.8278150003252457,YES
0.06804137123528264,NO
0.08645026995381513,NO
0.06342288427762963,NO
0.1438886359201197,NO
0.13562739868600796,NO
0.21771937813048853,NO
0.09731347167111169,NO
0.09549209653288235,NO
0.11949521889026216,NO
0.03408573472972094,NO
0.22292330709685815,YES
0.8451831132505042,YES
0.8184479281857804,YES
0.7204189162817928,YES
0.11949521889026216,NO
0.031548819358615754,NO
0.7641969687113771,YES
0.18669095166850974,NO
0.20191244389514085,YES
0.13731867560007807,NO
0.2502439341702986,NO
0.1483770246536135,NO
0.16164704351785597,NO
0.09653288232615627,NO
0.7781825278084955,YES
0.03005268978078449,NO
0.862160931503285,YES
0.09223964092890131,NO
0.7932739218109672,YES
0.11682820529499771,NO
0.18480452741820075,NO
0.21999609705327527,NO
0.10863201717296561,NO
0.7389579132244846,YES
0.1264554738827815,NO
0.7147596435308659,YES
0.20262798412801666,NO
0.05308007545697002,NO
0.19826969361868216,NO
0.27932088726988874,NO
0.269693618682105,NO
0.25174006374812985,NO
0.21173485981916348,NO
0.09711832433487283,NO
0.2359331295127822,NO
0.5639758017303064,YES
0.18610550965979317,NO
0.3472972093930917,YES
0.22611071358875953,NO
0.21108436869836728,NO
0.12170688870096924,NO
0.13731867560007807,NO
0.20692122552527162,NO
0.07487152800364276,NO
0.21147466337084503,NO
0.23352631236583618,NO
0.13374097443569896,NO
0.8808950757822156,YES
0.8623560788395239,YES
0.38788785533077474,YES
0.4902101086320171,YES
0.2858908475899304,NO
0.7414297794835101,YES
0.20477460482664414,NO
0.136473037143043,NO
0.0685617641319196,NO
0.20113185455018542,YES
0.43953685032199313,YES
0.7920379886814545,YES
0.7139790541859105,YES
0.06264229493267418,NO
0.06238209848435569,NO
0.7619202497885905,YES
0.20939309178429716,NO
0.18467442919404153,YES
0.10082612372341118,NO
0.248812853704547,NO
0.26956352045794574,NO
0.1889676705912964,NO
0.14297794835100505,NO
0.3386456774865023,YES
0.07877447472841996,NO
0.7980225069927795,YES
0.08632017172965589,NO
0.3038444025239055,YES
0.27697911923502244,NO
0.2871918298315228,NO
0.2713198464840955,NO
0.13204969752162884,NO
0.7224354387562612,YES
0.2162882976647369,NO
0.7136538086255123,YES
0.18662590255643013,NO
0.14304299746308466,NO
0.2858908475899304,NO
0.198464840954921,NO
0.1755025043908151,NO
0.24985363949782088,NO
0.21368633318155209,NO
0.19449684511806417,NO
0.25343134066219997,NO
0.3538021206010538,YES
0.2626032654654264,NO
0.24913809926494504,YES
0.28836271384895595,NO
0.16021596305210434,NO
0.1520197749300722,NO
0.12573993364990568,NO
0.16919274051909192,NO
0.1310089117283549,NO
0.07773368893514604,NO
0.2378195537630912,NO
0.14922266311064858,NO
0.7496259676055422,YES
0.7213946529629871,YES
0.7510570480712938,YES
0.8295713263513953,YES
0.279971378390685,NO
0.7351850647238666,YES
0.18864242503089834,NO
0.09048331490275158,NO
0.11585246861380341,NO
0.2665712613022832,NO
0.27743446301957975,NO
0.2224029142002212,NO
0.2508944252910948,NO
0.1932609119885514,NO
0.09165419892018475,NO
0.2663761139660444,NO
0.8503870422168738,YES
0.2820529499772328,NO
0.2004163143173096,YES
0.16171209262993563,NO
0.031678917582774996,NO
0.030508033565341836,NO
0.1522799713783907,NO
0.18721134456514674,NO
0.1370584791517596,NO
0.3306446367007091,NO
0.10674559292265662,NO
0.3123658362063358,NO
0.5557145644961946,YES
0.841800559422364,YES
0.948806348793339,YES
0.7433812528458986,YES
0.24907305015286543,NO
0.8012749625967607,YES
0.22793208872698892,NO
0.1732257854680284,NO
0.055486892603915955,NO
0.24517010342808823,NO
0.3018278800494373,NO
0.25147986729981137,NO
0.18207246471085672,NO
0.18916281792753534,NO
0.09575229298120082,NO
0.1499382033435244,NO
0.8602094581408963,YES
0.1451896181617121,NO
0.29389188837572366,YES
0.2590255643010473,NO
0.24530020165224745,NO
0.14694594418786183,NO
0.11201457100110584,NO
0.21036882846549146,NO
0.07278995641709492,NO
0.1600208157158655,NO
0.20399401548168872,NO
0.16541989201847396,NO
0.48988486307161905,YES
0.8546802836141287,YES
0.36941390750016256,YES
0.8014050608209199,YES
0.16951798607949,NO
0.7576920575034151,YES
0.12333311650295975,NO
0.1245040005203929,NO
0.09607753854159892,NO
0.10219215507708321,NO
0.3372145970207507,NO
0.14401873414427896,NO
0.11910492421778446,NO
0.11897482599362522,NO
0.08423860014310804,NO
0.12847199635724973,NO
0.9134196318220257,YES
0.06192675469979836,NO
0.3110648539647433,YES
0.24334872828985885,NO
0.1544916411890978,NO
0.14733623886033959,NO
0.13243999219410657,NO
0.15696350744812335,NO
0.10323294087035711,NO
0.10921745918168219,NO
0.14343329213556236,NO
0.17309568724386912,NO
0.4539127040915892,YES
0.8422559032069213,YES
0.37780524295843365,YES
0.7091654198920184,YES
0.10563975801730308,NO
0.7007740844337476,YES
0.11175437455278736,NO
0.15234502049047033,NO
0.10576985624146232,NO
0.9588239120536006,YES
0.2648799843882131,YES
0.7072139465296299,YES
0.8125935080986145,YES
0.22832238339946662,NO
0.14571001105834908,NO
0.8398490860599753,YES
0.10915241006960255,NO
0.41462304039549863,YES
0.09256488648929943,NO
0.23482729460742865,NO
0.1710791647694009,NO
0.13035842060755873,NO
0.14148181877317376,NO
0.19352110843686984,YES
0.13335067976322124,NO
0.781500032524556,YES
0.22129707929486767,NO
0.20314837702465363,YES
0.1655499902426332,NO
0.17153450855395827,NO
0.3231639888115527,NO
0.12385350939959669,NO
0.8485006179665648,YES
0.2928511025824498,NO
0.7627658882456254,YES
0.141611916997333,NO
0.12521954075326874,NO
0.5210433877577572,YES
0.22903792363234246,NO
0.18864242503089834,NO
0.5577310869706629,YES
0.15371105184414233,NO
0.09594744031743967,NO
0.6415793924412933,YES
0.14655564951538416,NO
0.5721719898523385,YES
0.10375333376699408,NO
0.32218825213035845,NO
0.23111949521889028,NO
0.18779678657386328,NO
0.1354322513497691,NO
0.2312495934430495,NO
0.11552722305340535,NO
0.2834189813309048,NO
0.11858453132114746,NO
0.26032654654263965,NO
0.21908540948416053,NO
0.2056202432836792,NO
0.2666363104143628,NO
0.14701099329994147,NO
0.45026995381513046,YES
0.30807259480908084,NO
0.474142977948351,YES
0.14382358680804008,NO
0.11559227216548495,NO
0.3519156963507448,YES
0.8091459051583946,YES
0.7725883041696482,YES
0.7713523710401354,YES
0.1568334092239641,NO
0.12274767449424318,NO
0.8094711507187927,YES
0.3430039679958368,NO
0.3605672282573342,YES
0.08462889481558578,NO
0.2989006700058544,NO
0.2791257399336499,NO
0.16769661094126068,NO
0.10629024913809926,NO
0.7441618421908541,YES
0.12066610290769533,NO
0.8030312886229104,YES
0.15624796721524753,NO
0.7518376374162493,YES
0.32810772132960386,NO
0.3288883106745593,NO
0.38730241332205817,NO
0.27151499382033434,NO
0.7854680283614128,YES
0.31900084563845704,NO
0.7561959279255839,YES
0.10882716450920446,NO
0.10817667338840825,NO
0.5242958433617382,YES
0.153255708059585,NO
0.14590515839458792,NO
0.520197749300722,YES
0.13107396084043454,NO
0.1006309763871723,NO
0.5192220126195277,YES
0.11071358875951343,NO
0.5678787484550836,YES
0.09399596695505107,NO
0.2341117543745528,NO
0.18844727769465952,NO
0.09236973915306057,NO
0.11129903076823003,NO
0.17563260261497432,NO
0.10869706628504522,NO
0.25928576074936577,NO
0.06296754049307228,NO
0.197944448058284,NO
0.15078384180055943,NO
0.13074871528003643,NO
0.30416964808430363,NO
0.14889741755025046,NO
0.5086840564626293,YES
0.27125479737201585,NO
0.4217133936121772,YES
0.02237689455538931,NO
0.01222923307096858,NO
0.035256618747154106,YES
0.7553502894685489,YES
0.7087751252195408,YES
0.16548494113055356,YES
0.09106875691146817,NO
0.002992259155662518,NO
0.15175957848175373,YES
0.10420867755155142,NO
0.048071293826839265,YES
0.05392571391400508,NO
0.2027580823521759,NO
0.12918753659012555,NO
0.12632537565862226,NO
0.07597736290899629,NO
0.26292851102582454,YES
0.025434202823131465,NO
0.7271189748259936,YES
0.07747349248682756,NO
