50Traced_NONETRACED_SUM_SINGLE_VSM_89_MAX,Associated
0.3728,NO
0.6141,NO
0.6912,NO
1.1144,NO
0.8852,NO
0.4796,NO
0.5016,NO
0.2609,NO
0.8886,NO
4.0874,YES
1.2155,NO
3.6028,YES
0.3295,NO
0.5342,NO
0.5406,NO
0.6453,NO
1.6666,NO
0.1109,NO
1.0771,NO
0.4342,NO
0.6047,NO
3.1038,YES
3.5522,YES
3.5,YES
3.6885,YES
0.3648,NO
3.2933,YES
0.3708,NO
2.1662,YES
2.1937,YES
1.3923,NO
0.5431,NO
0.5051,NO
0.9364,NO
2.3924,YES
3.1125,YES
0.6842,NO
0.3542,NO
0.9722,NO
0.3198,NO
0.4818,NO
0.6553,NO
0.6859,NO
1.666,YES
0.693,NO
2.2639,YES
0.4701,NO
3.3519,YES
0.5751,NO
0.4974,NO
0.5660000000000001,NO
0.7383,NO
0.486,NO
1.0267,NO
0.6771,NO
1.2942,NO
0.2811,NO
0.7291,NO
0.9256,NO
0.9259999999999999,NO
0.7867,NO
1.0009,NO
0.7553,NO
0.4376,NO
1.1128,NO
3.1979,YES
1.4069999999999998,NO
2.7430000000000003,YES
0.205,NO
0.2168,NO
0.2702,NO
0.8370000000000001,NO
1.4538,NO
0.1268,NO
1.0998,NO
0.4538,NO
0.5308,NO
2.6655,YES
3.0893,YES
3.0786,YES
3.2349,YES
1.1059,NO
2.8903,YES
0.905,NO
1.2849,YES
2.3653,YES
1.6429,NO
1.1879,NO
1.0641,NO
1.7739,NO
2.0982,YES
2.3171,YES
1.5807,NO
0.8927,NO
1.9575,NO
0.9231,NO
0.9897,NO
0.9827,NO
0.9965,NO
1.4961,YES
2.0435,NO
1.3866,YES
1.6421,NO
2.5398,YES
1.1975,NO
0.6625,NO
1.2507,NO
1.2804,NO
1.5798,NO
1.9697,NO
0.9163,NO
1.6115,NO
0.0845,NO
0.7374,NO
1.5786,YES
4.2493,YES
4.0651,YES
1.7335,YES
0.9984,NO
0.2675,NO
1.4482,YES
0.2739,NO
1.9945,YES
0.1508,NO
0.6874,NO
0.4761,NO
0.6797,NO
0.5439,NO
5.1158,YES
0.0588,NO
4.8336,YES
0.562,NO
4.7056,YES
0.0909,NO
1.0952,NO
1.2209,NO
0.9988,NO
2.1674,YES
1.0822,NO
2.1511,YES
0.344,NO
0.9675,NO
1.0873,NO
0.9017,NO
0.8627,NO
1.2574,NO
0.8482,NO
0.5232,NO
1.3234,NO
3.6518,YES
1.6636,NO
3.1861,YES
0.3034,NO
0.5597,NO
0.5672,NO
0.8528,NO
1.6919,NO
0.0844,NO
1.1529,NO
0.7971,NO
0.5233,NO
2.9707,YES
3.3596,YES
3.4167,YES
3.6442,YES
1.224,NO
3.0839,YES
1.1686,NO
0.1555,NO
0.6236,NO
0.8741,YES
3.7467,YES
3.3795,YES
0.9408,YES
0.8215,NO
0.3109,NO
0.873,YES
1.7067,NO
1.3824,YES
1.2871,NO
