50Traced_NONETRACED_MAX_RAW_LSA_16_MAX,Associated
0.1553,NO
0.1687,NO
0.1406,NO
0.2164,NO
0.1494,NO
0.2963,NO
0.1987,NO
0.0679,NO
0.2252,NO
0.3805,YES
0.1078,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1687,NO
0.1701,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1406,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1659,NO
0.3947,YES
0.3164,YES
0.1778,NO
0.1156,NO
0.1318,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.1659,NO
0.4181,YES
0.1659,NO
1.0,YES
0.0412,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1778,NO
0.1439,NO
0.1731,NO
0.1331,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1731,NO
0.0509,NO
0.2187,NO
0.5256,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1731,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1251,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.3435,YES
0.3413,YES
0.1731,NO
0.0952,NO
0.1525,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.1923,YES
0.0978,NO
1.0,YES
0.0576,NO
1.0,YES
0.0995,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1525,NO
0.1566,NO
0.1267,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0295,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.0572,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1629,NO
0.2192,NO
0.1439,NO
0.1335,NO
0.2732,YES
0.1335,NO
1.0,YES
0.1926,NO
0.1926,NO
0.2286,NO
0.2653,NO
0.2524,NO
0.2963,NO
0.1987,NO
0.1225,NO
0.2524,NO
1.0,YES
0.1639,NO
0.485,YES
0.1987,NO
0.1756,NO
0.1813,NO
0.0656,NO
0.2524,NO
0.1694,NO
0.2524,NO
0.2019,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.2524,NO
0.1468,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1366,NO
0.0604,NO
1.0,YES
0.2598,NO
0.2134,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2548,NO
0.2564,NO
0.2548,NO
0.1353,NO
0.2732,YES
0.2564,NO
1.0,YES
0.1755,NO
0.1755,NO
0.2381,NO
0.2653,NO
0.2395,NO
0.2963,NO
0.1987,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.159,NO
0.2395,NO
0.1809,NO
0.2395,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1879,NO
0.2079,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1766,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1892,NO
0.1579,NO
0.1579,NO
0.1953,NO
0.2653,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.0988,NO
0.1906,NO
0.1796,NO
0.2174,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1743,NO
0.1553,NO
0.0785,NO
0.1377,NO
0.2886,NO
0.2085,NO
0.2085,NO
0.1488,NO
0.061,NO
0.2085,NO
0.4994,YES
0.1012,NO
0.3916,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2085,NO
0.1118,NO
0.2184,NO
0.1702,NO
0.1518,NO
0.4994,YES
1.0,YES
0.4994,YES
0.3916,YES
0.1526,NO
1.0,YES
0.2085,NO
0.1628,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1253,NO
0.2516,NO
0.1848,NO
0.2203,NO
0.136,NO
0.27899999999999997,YES
0.153,NO
0.27899999999999997,YES
0.2129,NO
0.1837,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.2938,NO
0.3533,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.3456,NO
0.1535,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.4381,YES
0.1528,NO
