50Traced_NONETRACED_MAX_SINGLE_VSM_67_MAX,Associated
0.1671,NO
0.2626,NO
0.1901,NO
0.3384,NO
0.3315,NO
0.166,NO
0.2626,NO
0.1058,NO
0.2216,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.3249,NO
0.2942,NO
0.1308,NO
0.2553,NO
0.2626,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.4007,NO
0.2664,NO
0.2664,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.3066,NO
0.3,NO
0.3066,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.2664,NO
1.0,YES
0.2047,NO
1.0,YES
0.1603,NO
0.3066,NO
0.3066,NO
0.2314,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.2853,NO
0.1606,NO
0.21600000000000003,NO
0.2077,NO
0.3384,NO
0.3186,NO
0.2077,NO
0.2252,NO
0.1135,NO
0.2187,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3076,NO
0.1308,NO
0.4343,NO
0.2508,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.5415,NO
0.3722,NO
0.3722,NO
0.5089,NO
1.0,YES
1.0,YES
0.5415,NO
0.601,NO
0.4748,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.3722,NO
1.0,YES
0.28600000000000003,NO
1.0,YES
0.2239,NO
0.601,NO
0.601,NO
0.4197,NO
0.601,NO
0.5415,NO
0.601,NO
0.4852,NO
0.1709,NO
0.1663,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1663,NO
1.0,YES
0.2044,NO
1.0,YES
0.2198,NO
0.379,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
0.8285,YES
0.196,NO
0.3721,NO
0.4726,NO
0.115,NO
1.0,YES
0.2353,NO
1.0,YES
0.2169,NO
0.2169,NO
0.3573,NO
0.3266,NO
0.3315,NO
0.3357,NO
0.2344,NO
0.2169,NO
0.3573,NO
1.0,YES
0.4354,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2445,NO
0.3249,NO
0.3054,NO
0.2169,NO
0.2672,NO
0.2421,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3573,NO
1.0,YES
0.2574,NO
0.1709,NO
0.1194,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.257,NO
0.1194,NO
0.8266,YES
0.5884,NO
0.8266,YES
0.6968,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
0.7299,YES
0.6968,NO
0.6232,NO
0.6334,NO
0.5875,NO
0.8266,YES
0.6968,NO
0.8266,YES
0.1671,NO
0.1856,NO
0.2381,NO
0.3384,NO
0.3318,NO
0.2963,NO
0.2344,NO
0.1536,NO
0.4328,NO
1.0,YES
0.4328,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.3249,NO
0.4328,NO
0.1308,NO
0.3183,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4328,NO
1.0,YES
0.4328,NO
0.1671,NO
0.1825,NO
0.4095,NO
0.4374,NO
0.4374,NO
0.3019,NO
0.2344,NO
0.1135,NO
0.3387,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.4374,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3387,NO
1.0,YES
0.4095,NO
0.1503,NO
0.1109,NO
0.1953,NO
0.3039,NO
0.2874,NO
0.1951,NO
0.1763,NO
0.1204,NO
0.1951,NO
1.0,YES
0.7077,NO
0.8982,YES
0.2729,NO
0.2636,NO
0.2722,NO
0.2111,NO
0.2643,NO
0.1175,NO
0.4343,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.3939,NO
0.1503,NO
0.1812,NO
0.1435,NO
0.3335,NO
0.3335,NO
0.1246,NO
0.1812,NO
0.1352,NO
0.1704,NO
1.0,YES
0.311,NO
0.755,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.2453,NO
0.3335,NO
0.1352,NO
0.2511,NO
0.1867,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1753,NO
1.0,YES
0.1943,NO
0.1816,NO
0.2607,NO
1.0,YES
0.7438,YES
0.7667,YES
0.9397,YES
0.3042,NO
0.1816,NO
1.0,YES
0.2044,NO
1.0,YES
0.1059,NO
0.2988,NO
0.2885,NO
0.3473,NO
0.1677,NO
1.0,YES
0.1816,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.25,NO
0.3721,NO
0.5729,NO
0.3552,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.6811,NO
0.6811,NO
1.0,YES
0.3772,NO
0.1279,NO
1.0,YES
0.2219,NO
1.0,YES
0.2628,NO
0.4322,NO
0.4246,NO
0.2894,NO
0.171,NO
0.6811,NO
0.1398,NO
0.6811,NO
0.1588,NO
0.4971,NO
0.2695,NO
0.2469,NO
0.4543,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1762,NO
0.2716,NO
0.8399,YES
1.0,YES
1.0,YES
0.8399,YES
0.3168,NO
0.1537,NO
0.982,YES
0.5997,NO
0.982,YES
0.7101,NO
0.445,NO
0.4298,NO
0.4439,NO
0.2307,NO
1.0,YES
0.1537,NO
1.0,YES
0.4898,NO
0.7299,YES
0.7101,NO
0.8778,NO
0.8778,NO
0.4819,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.2523,NO
0.7986,YES
0.6479,NO
0.6479,NO
0.7803,YES
0.2943,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.3363,NO
0.3363,NO
0.3473,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.4729,NO
0.2571,NO
0.1908,NO
0.5729,NO
0.3738,NO
1.0,YES
0.5692,NO
1.0,YES
0.221,NO
0.221,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.221,NO
1.0,YES
0.4207,NO
1.0,YES
0.4207,NO
0.2021,NO
0.1733,NO
0.2395,NO
0.221,NO
1.0,YES
0.221,NO
0.877,YES
0.4988,NO
0.8689,YES
0.4207,NO
0.4207,NO
0.4145,NO
0.4207,NO
1.0,YES
0.4207,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.3796,NO
0.3391,NO
1.0,YES
1.0,YES
0.4952,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.4076,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.4952,NO
0.2216,NO
0.3233,NO
1.0,YES
0.4247,YES
0.4378,YES
1.0,YES
0.3772,NO
0.1279,NO
1.0,YES
0.1167,NO
1.0,YES
0.0905,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.084,NO
0.5710000000000001,YES
0.1171,NO
0.5394,YES
0.2848,NO
0.3889,YES
0.2695,NO
0.2469,NO
0.5729,NO
0.3713,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.2237,NO
1.0,YES
0.7438,YES
0.7667,YES
0.9397,YES
0.2995,NO
0.1279,NO
1.0,YES
0.6074,NO
1.0,YES
0.4814,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.111,NO
1.0,YES
0.1171,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.5729,NO
0.6074,NO
1.0,YES
0.6074,NO
1.0,YES
0.162,NO
0.2497,NO
1.0,YES
0.7438,YES
0.7667,YES
0.9397,YES
0.2995,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.2213,NO
0.2174,NO
0.2803,NO
0.2034,NO
1.0,YES
0.1975,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.5224,NO
0.4673,NO
0.4749,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3772,NO
0.1215,NO
1.0,YES
0.2044,NO
1.0,YES
0.0905,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
1.0,YES
0.1171,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.2695,NO
0.3721,NO
0.5518,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.1238,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.1238,NO
1.0,YES
0.5159,NO
1.0,YES
0.6109,NO
0.4862,NO
0.4696,NO
0.485,NO
0.1985,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.6109,NO
0.5464,NO
0.5554,NO
0.2961,NO
1.0,YES
0.6109,NO
1.0,YES
0.1709,NO
0.1633,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2995,NO
0.0792,NO
1.0,YES
0.3871,NO
1.0,YES
0.4584,NO
0.2021,NO
0.1873,NO
0.2833,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4584,NO
0.41,NO
0.4726,NO
0.2222,NO
1.0,YES
0.4584,NO
1.0,YES
0.2769,NO
0.2526,NO
0.1892,NO
0.285,NO
0.2645,NO
0.2363,NO
0.2526,NO
0.2526,NO
0.6446,NO
0.3073,NO
0.3451,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2526,NO
0.4823,NO
0.2526,NO
0.2538,NO
0.3802,NO
0.193,NO
0.3073,NO
0.3073,NO
0.293,NO
0.3073,NO
0.3451,NO
0.3073,NO
0.6577,NO
0.4171,YES
1.0,YES
0.2752,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.1656,NO
