50Traced_NONETRACED_MAX_RAW_VSM_56_SUM,Associated
0.13192405558817774,NO
0.1264435310236837,NO
0.22385333072355973,NO
0.2346186468323873,NO
0.11509101585437465,NO
0.1625236510732694,NO
0.1093495139296666,NO
0.1282051282051282,NO
0.2309649637893913,NO
0.7873686957656425,YES
0.16715599921706792,NO
0.3077575520323612,YES
0.25856331963202195,NO
0.23905526195602528,NO
0.24525347426110788,NO
0.15841325764989886,NO
0.14425523585828928,NO
0.15626019442813333,NO
0.14281986037711228,NO
0.1608272982318784,NO
0.18457623801135253,NO
0.6771057610752268,YES
0.6787368695765643,YES
0.3318327135121028,YES
0.7828668363019509,YES
0.16819990865792392,NO
0.6729953676518563,YES
0.15528152932733086,NO
0.6962223527109024,YES
0.7857375872643049,YES
0.3091929275135382,NO
0.11489528283421413,NO
0.13642591505186924,NO
0.16239316239316243,NO
0.883799830364716,YES
0.6887192536047498,YES
0.1079793827885431,NO
0.09277745155607753,NO
0.0705943759378874,NO
0.08514386376981797,NO
0.15599921706791936,NO
0.19312324655836108,NO
0.19475435505969857,NO
0.8096822600639395,YES
0.09480002609773602,NO
0.6997455470737914,YES
0.08377373262869445,NO
0.374372023226985,YES
0.03875513799177921,NO
0.1283356168852352,NO
0.09943237424153456,NO
0.10647876296731257,NO
0.10158543746330004,NO
0.21400143537548116,NO
0.11711359039603317,NO
0.08638350623083446,NO
0.1291837933059307,NO
0.13394663012983624,NO
0.17120114830038494,NO
0.2584328309519149,NO
0.21230508253409017,NO
0.180726821948196,NO
0.1294447706661447,NO
0.06707118157499836,NO
0.21126117309323417,NO
0.6037711228550924,YES
0.18894760879493705,NO
0.21621974293730023,YES
0.21360996933516016,NO
0.22600639394532523,NO
0.2192209825797612,NO
0.15906570105043386,NO
0.21367521367521367,NO
0.10921902524955959,NO
0.20630260324916813,NO
0.1331636980491942,NO
0.2151758334964442,NO
0.917596398512429,YES
0.9036993540810335,YES
0.40940823383571473,YES
0.7418281464082992,YES
0.1802701115678215,NO
0.43106935473347685,YES
0.1659816010961049,NO
0.181509754028838,YES
0.277484178247537,YES
0.2922946434396816,NO
0.1114373328113786,NO
0.15149735760422783,NO
0.10589156390683108,NO
0.3206106870229008,YES
0.24022966007698832,YES
0.18470672669145954,NO
0.06185163437071835,NO
0.16076205389182488,NO
0.04299602009525673,NO
0.25980296209303844,NO
0.2524955960070464,NO
0.25164741958635084,NO
0.28459581131336853,YES
0.11365564037319761,NO
0.21269654857441117,YES
0.017028772753963594,NO
0.2189600052195472,YES
0.019899523716317608,NO
0.07229072877927838,NO
0.05911137208847131,NO
0.07196450707901089,NO
0.05734977490702682,NO
0.21693743067788868,NO
0.08788412605206498,NO
0.1584132576498989,NO
0.11946238663795916,NO
0.08814510341227898,NO
0.28426958961310106,YES
0.43185228681411886,YES
0.8179030469106806,YES
0.2218960005219547,YES
0.1261173093234162,NO
0.08070724864617994,NO
0.3298753833104978,YES
0.184250016311085,NO
0.27911528674887454,YES
0.09251647419586351,NO
0.25856331963202195,NO
0.2329222939909963,NO
0.24349187707966335,NO
0.10954524694982709,NO
0.7775168004175639,YES
0.051216806941997775,NO
0.48437398055718667,YES
0.09871468650094603,NO
0.37893912703073007,YES
0.031708749266001174,NO
0.11789652247667515,NO
0.16480720297514187,NO
0.03046910680498467,NO
0.3045605793697397,YES
0.11776603379656816,NO
0.11711359039603317,YES
0.18457623801135253,NO
0.1273569517844327,NO
0.2780713773080185,NO
0.267958504599726,NO
0.20030012396424607,NO
0.23396620343185232,NO
0.18079206628824948,NO
0.15952241143080836,NO
0.21589352123703268,NO
0.8890846219090495,YES
0.22985581000848176,NO
0.34533829190317733,YES
0.22378808638350622,NO
0.20806420043061263,NO
0.20434527304756314,NO
0.11483003849416065,NO
0.1940366673191101,NO
0.11528674887453513,NO
0.1646767142950349,NO
0.15038820382331833,NO
0.19410191165916357,NO
0.8805376133620408,YES
0.8619429764467933,YES
0.4051021073921838,YES
0.8150975402883801,YES
0.26821948195994,NO
0.7406537482873361,YES
0.1405363084752398,NO
0.13388138578978276,NO
0.09610491289880603,NO
0.6960266196907419,YES
0.8642265283486659,YES
0.7914138448489594,YES
0.2554315913094539,YES
0.13994910941475827,NO
0.08501337508971096,NO
0.7612057154041888,YES
0.3106283029947152,NO
0.6954394206302604,YES
0.1107848894108436,NO
0.2171331636980492,NO
0.25999869511319895,NO
0.24721080446271287,NO
0.14040581979513278,NO
0.7727539635936582,YES
0.13760031317283225,NO
0.7974163241338814,YES
0.1631108501337509,NO
0.7929797090102435,YES
0.1609577869119854,NO
0.28505252169374307,NO
0.21628498727735368,NO
0.11398186207346511,NO
0.7216024009917141,YES
0.2139361910354277,NO
0.1959287531806616,YES
0.18418477197103153,NO
0.13694786977229725,NO
0.3045605793697397,NO
0.22346186468323873,NO
0.17224505774124096,NO
0.2337052260716383,NO
0.1997129249037646,NO
0.19207933711750508,NO
0.2511907092059764,NO
0.7560514125399623,YES
0.26039016115351993,NO
0.3155216284987277,YES
0.2367064657140993,NO
0.22633261564559276,NO
0.1454948783193058,NO
0.12311606968095518,NO
0.1666992888366934,NO
0.1284008612252887,NO
0.1666992888366934,NO
0.15254126704508383,NO
0.1742676322828995,NO
0.3049520454100607,YES
0.720558491550858,YES
0.34703464474456847,YES
0.3372479937365434,YES
0.17094017094017092,NO
0.7343902916422,YES
0.2041495400274026,NO
0.14575585567951982,NO
0.13929666601422327,NO
0.2953611274221961,NO
0.2547139035688654,NO
0.16500293599530244,NO
0.23905526195602528,NO
0.15828276896979185,NO
0.11502577151432111,NO
0.26417433287662295,NO
0.8499380178769492,YES
0.27989821882951654,NO
0.26913290272068896,YES
0.1591961897305409,NO
0.14144972923598878,NO
0.06804984667580086,NO
0.18503294839172701,NO
0.18477197103151305,NO
0.1599138774711294,NO
0.29633979252299864,NO
0.10406472238533307,NO
0.31030208129444775,NO
0.8899980426697984,YES
0.8413257649898873,YES
0.5453774385072095,YES
0.7426110784889411,YES
0.20473673908788412,NO
0.8006785411365566,YES
