50Traced_NONETRACED_SUM_SINGLE_LSA_2_SUM,Associated
0.06222124935015187,NO
0.0203573480723452,NO
0.14663310258023915,NO
0.20431225545188386,NO
0.1097901332530714,NO
0.16856376720387448,NO
0.14722138616028674,NO
0.06315155826743646,NO
0.09995348455413579,NO
0.40178400415902815,YES
0.1613949161353873,NO
0.4801625304402551,YES
0.036829288313678286,NO
0.06720113826032233,NO
0.07216734615700332,NO
0.04698060032287193,NO
0.25769557008783217,NO
0.038813035269652775,NO
0.1451418721098859,NO
0.13664596273291926,NO
0.10301803157577914,NO
0.4329630339015515,YES
0.3945604290365831,YES
0.4751689605165951,YES
0.33421347853448985,YES
0.14505978602894903,NO
0.41966508878977765,YES
0.16590965058691548,NO
0.2636604919692451,YES
0.18197116042356418,YES
0.20890907598434894,NO
0.10881878129531837,NO
0.10460502914055875,NO
0.16733247598982132,NO
0.3169343584972775,YES
0.11940788573617535,YES
0.14941034831860345,NO
0.08168933154568091,NO
0.16912468875694311,NO
0.09951569212247245,NO
0.023175636851177937,NO
0.07828275918680055,NO
0.043656114044928446,NO
0.2956056584671793,YES
0.14055873259091034,NO
0.14507346704243848,YES
0.15363778148685256,NO
0.3088078364845268,YES
0.12255451883875561,NO
0.11783456918488522,NO
0.08947382822119462,NO
0.14724874818726572,NO
0.1111855966289983,NO
0.1752674638137193,NO
0.14448518346239092,NO
0.1721892357785865,NO
0.0293457739349331,NO
0.03223246778121324,NO
0.13399184611596027,NO
0.15417134101294222,NO
0.08279749363832874,NO
0.17887925137494187,NO
0.10693080143377022,NO
0.0277587763701535,NO
0.11392179932689415,NO
0.44520754097463544,YES
0.18436533778422304,NO
0.4630202205379375,YES
0.03261553615891865,NO
0.07453416149068325,NO
0.05792541111445537,NO
0.02811448272087996,NO
0.21752811448272089,NO
0.010876405724136045,NO
0.12587900511669906,NO
0.07798177689003202,NO
0.07460256655813063,NO
0.4760582263934112,YES
0.4613374558787316,YES
0.5090841929570142,YES
0.3059621856787151,YES
0.10234766191479465,NO
0.45118614386953787,YES
0.14455358852983827,NO
0.43186855282239317,YES
0.18949571784277777,YES
0.2309902317563685,NO
0.053821107067611576,NO
0.07783128574164776,NO
0.178797165294005,NO
0.5113689222097574,YES
0.30219990696910826,YES
0.16035515911018688,NO
0.08047172134511725,NO
0.18748460885982438,NO
0.08003392891345391,NO
0.1924781787834843,NO
0.17366678523545026,NO
0.16292718964620898,NO
0.45087148055927984,YES
0.08474019755383479,NO
0.31519686978411365,YES
0.09639642104687117,NO
0.46940925383752435,YES
0.030837004405286344,NO
0.09660163624921335,NO
0.10859988507948669,NO
