50Traced_NONETRACED_MEDIAN_MULTI_VSM_86_SUM,Associated
0.11251980982567356,NO
0.09755238598344779,NO
0.18418735692903684,NO
0.36379644303574576,NO
0.10089804543053357,NO
0.18048952280331046,NO
0.08645888360626872,NO
0.102306744145096,NO
0.28015495685860187,NO
0.43440746610318726,YES
0.0912132417679169,NO
0.5930621588307802,YES
0.4101074132769854,NO
0.37559429477020606,NO
0.3741855960556436,NO
0.18383518225039622,NO
0.10706110230674415,NO
0.17802430005282624,NO
0.11428068321887658,NO
0.3664377531255503,NO
0.18471561894699773,NO
0.11991547807712627,YES
0.12431766156013385,YES
0.27645712273287554,YES
0.4053530551153372,YES
0.25972882549744675,NO
0.1088219756999472,YES
0.19492868462757532,NO
0.17150906849797504,YES
0.4131008980454306,YES
0.5747490755414687,NO
0.26078534953336857,NO
0.18489170628631804,NO
0.194752597288255,NO
0.6777601690438458,YES
0.15125902447614017,YES
0.22292657157950346,NO
0.1686916710688502,NO
0.15548512061982747,NO
0.1690438457474908,NO
0.2991723895051946,NO
0.25145272054939255,NO
0.2558549040324001,NO
0.47772495157598177,YES
0.11762634266596234,NO
0.1810177848212714,YES
0.0427892234548336,NO
0.5812643070963198,YES
0.05529142454657512,NO
0.19616129600281743,NO
0.11815460468392325,NO
0.2002113048071844,NO
0.12396548688149323,NO
0.3178376474731467,NO
0.17978517344602926,NO
0.16023947878147565,NO
0.16235252685331927,NO
0.25761577742560315,NO
0.21711568938193346,NO
0.5488642366613842,NO
0.32118330692023245,NO
0.39936608557844694,NO
0.2903680225391794,NO
0.07237189646064449,NO
0.3678464518401127,NO
0.8022539179433,YES
0.28015495685860187,NO
0.34812466983623885,YES
0.3437224863532312,NO
0.36450079239302696,NO
0.3588659975347773,NO
0.32065504490227154,NO
0.3717203733051594,NO
0.2060221870047544,NO
0.35094206726536364,NO
0.2917767212537419,NO
0.4250748371192111,NO
0.7689734108117627,YES
0.7314668075365383,YES
0.6259904912836769,YES
0.2945941186828667,YES
0.2748723366789928,NO
0.322063743616834,YES
0.21588307800669135,NO
0.212185243880965,YES
0.3021658742736398,YES
0.5736925515055469,NO
0.27540059869695366,NO
0.24810706110230676,NO
0.2952984680401479,NO
0.5911251980982569,YES
0.2016200035217468,YES
0.28755062511005464,NO
0.1503785877795387,NO
0.22292657157950346,NO
0.138932910723719,NO
0.3858073604507836,NO
0.3504138052474028,NO
0.3481246698362388,NO
0.32135939425955273,YES
0.1459764042965311,NO
0.127311146328579,YES
0.037506603275224516,NO
0.5252685331924636,YES
0.05423490051065329,NO
0.20302870223630923,NO
0.14298291952808595,NO
0.19052650114456776,NO
0.16816340905088928,NO
0.37031167459059694,NO
0.22063743616833953,NO
0.22081352350765987,NO
0.15636555731642898,NO
0.03257615777425604,NO
0.22997006515231558,YES
0.5722838527909844,YES
0.5432294418031345,YES
0.304631097024124,YES
0.1686916710688502,NO
0.0056347948582496955,NO
0.35305511533720724,YES
0.25198098256735346,NO
0.2650114456770558,YES
0.2544462053178377,NO
0.36397253037506605,NO
0.3232963549920761,NO
0.3232963549920761,NO
0.08346539883782358,NO
0.3909138932910724,YES
0.08064800140869871,NO
0.6354992076069731,YES
0.2322592005634795,NO
0.4521922873745378,YES
0.07466103187180845,NO
0.10195456946645537,NO
0.23613312202852618,NO
0.06973058637083995,NO
0.2847332276809298,YES
0.1524916358513823,NO
0.2616657862299701,YES
0.25462229265715797,NO
0.11163937312907204,NO
0.3305159359042085,NO
0.522627223102659,NO
0.35235076597992604,NO
0.3833421377002994,NO
0.2792745201620004,NO
0.19845043141398136,NO
0.23947878147561194,NO
0.7372776897341082,YES
0.260433174854728,NO
0.4941010741327699,YES
0.3326289839760521,NO
0.33773551681634095,NO
0.28015495685860187,NO
0.07783060397957389,NO
0.2414157422081353,NO
0.079063215354816,NO
0.17326994189117806,NO
0.3382637788343018,NO
0.21042437048776197,NO
0.6689558020778307,YES
0.6187709103715444,YES
0.47420320478957567,YES
0.4923402007395668,YES
0.3747138580736045,NO
0.2914245465751013,YES
0.21236133122028533,NO
0.15618946997710867,NO
0.12396548688149323,NO
0.1709808064800141,YES
0.6249339672477551,YES
0.4284204965662969,YES
0.21711568938193346,YES
0.13858073604507837,NO
0.08910019369607328,NO
0.3468920584609967,YES
0.4402183483007572,NO
0.1693960204261314,YES
0.23965486881493223,NO
0.37929212889593245,NO
0.435463990139109,NO
0.4009508716323297,NO
0.23859834477901046,NO
0.3780595175206903,YES
0.23102658918823737,NO
0.44462053178376476,YES
0.23278746258144042,NO
0.4326465927099842,YES
0.34354639901391093,NO
0.3711921112871985,NO
0.37506603275224515,NO
0.16446557492516292,NO
0.24000704349357285,YES
0.17925691142806835,NO
0.21623525268533195,YES
0.23190702588483889,NO
0.11392850854023598,NO
0.4020073956682515,NO
0.3173093854551858,NO
0.2551505546751189,NO
0.3840464870575806,NO
0.3319246346187709,NO
0.2532135939425955,NO
0.33474203204789577,NO
0.3711921112871985,YES
0.3428420496566297,NO
0.472090156717732,YES
0.4263074484944533,NO
0.341257263602747,NO
0.3407290015847861,NO
0.07659799260433175,NO
0.32998767388624756,NO
0.08135235076597994,NO
0.17872864941010744,NO
0.37999647825321364,NO
0.1568938193343899,NO
0.31361155132945945,YES
0.237189646064448,YES
0.31748547279450606,YES
0.5300228913541117,YES
0.40623349181193874,NO
0.2745201620003522,YES
0.21711568938193346,NO
0.14985032576157778,NO
0.21852438809649588,NO
0.37717908082408874,NO
0.32910723718964613,NO
0.23560486001056527,NO
0.34882901919352,NO
0.21852438809649588,NO
0.15301989786934322,NO
0.369783412572636,NO
0.5863708399366087,YES
0.39549216411340027,NO
0.2884310618066561,YES
0.21711568938193346,NO
0.11216763514703296,NO
0.09667194928684628,NO
0.3419616129600282,NO
0.2164113400246523,NO
0.2741679873217116,NO
0.5286141926395493,NO
0.2132417679168868,NO
0.4791336502905441,NO
0.6944884662792746,YES
0.5631273111463287,YES
0.852790984328227,YES
0.2967071667547103,YES
0.3225920056347949,NO
0.4534248987497799,YES
0.2866701884134531,NO
0.23613312202852618,NO
0.11815460468392325,NO
0.32664201443916185,NO
0.39513998943475964,NO
0.3431942243352703,NO
0.30375066032752246,NO
0.2792745201620004,NO
0.194752597288255,NO
0.2910723718964607,NO
0.6129600281739744,YES
0.30463109702412394,NO
0.34953336855080125,YES
0.37929212889593245,NO
0.34213770029934854,NO
0.33615073076245816,NO
0.07043493572812115,NO
0.23190702588483889,NO
0.07342842049656631,NO
0.19528085930621591,NO
0.3194224335270294,NO
0.2292657157950344,NO
0.6937841169219934,YES
0.6450079239302695,YES
0.47561190350413807,YES
0.45377707342842055,YES
0.3711921112871985,NO
0.335446381405177,YES
0.1884134530727241,NO
0.13611551329459415,NO
0.12854375770382115,NO
0.22116569818630047,NO
0.555731642894876,NO
0.28402887832364854,NO
0.3245289663673182,NO
0.17802430005282624,NO
0.08434583553442507,NO
0.28402887832364854,NO
0.799964782532136,YES
0.1461524916358514,NO
0.43511181546046845,YES
0.3556964254270118,NO
0.3722486353231203,NO
0.3428420496566297,NO
0.13224159182954748,NO
0.24352879027997895,NO
0.12783940834653992,NO
0.2364852967071668,NO
0.2824440922697658,NO
0.2711745025532664,NO
0.5765099489346717,YES
0.5643599225215707,YES
0.6184187356929037,YES
0.22046134882901924,YES
0.2864941010741328,NO
0.181369959499912,YES
0.24370487761929924,NO
0.2565592533896813,NO
0.06215883078006692,NO
1.0,YES
0.30727240711392856,YES
0.2752245113576334,YES
0.6096143687268887,YES
0.3766508188061279,NO
0.1702764571227329,NO
0.5578446909667196,YES
0.19035041380524745,NO
0.6409579151259026,YES
0.19316781123437227,NO
0.3579855608381758,NO
0.24617010036978346,NO
0.2422961789047368,NO
