50Traced_NONETRACED_MAX_SINGLE_LSA_58_MAX,Associated
0.2626,NO
0.2626,NO
0.1144,NO
0.3384,NO
0.191,NO
0.1818,NO
0.2687,NO
0.2626,NO
0.1818,NO
1.0,YES
0.1818,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.1907,NO
0.1109,NO
0.1949,NO
0.2508,NO
0.1818,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1818,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.3639,NO
0.4007,NO
1.0,YES
1.0,YES
0.3639,NO
0.2314,NO
0.3639,NO
0.3066,NO
0.4183,NO
0.4183,NO
0.4183,NO
1.0,YES
0.3639,NO
0.405,YES
0.3639,NO
0.8571,YES
0.3639,NO
0.2314,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.4007,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.2077,NO
0.3895,NO
0.3315,NO
0.3464,NO
0.2687,NO
0.21600000000000003,NO
0.3063,NO
1.0,YES
0.3063,NO
0.7349,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1851,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3063,NO
1.0,YES
0.1794,NO
1.0,YES
1.0,YES
0.4605,NO
0.2102,NO
0.1507,NO
0.4605,NO
1.0,YES
1.0,YES
0.4526,NO
0.4136,NO
0.4105,NO
0.601,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.2397,NO
1.0,YES
0.0793,NO
1.0,YES
0.1055,NO
0.4069,NO
0.4069,NO
0.601,NO
0.601,NO
0.4605,NO
0.601,NO
0.4852,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.1607,NO
0.2165,NO
0.1934,NO
0.2833,NO
0.0921,NO
1.0,YES
0.0819,NO
1.0,YES
0.2187,NO
1.0,YES
0.1182,NO
0.457,NO
0.368,NO
0.3307,NO
1.0,YES
0.3518,NO
0.5859,YES
0.2565,NO
0.2719,NO
0.2268,NO
0.3266,NO
0.4137,NO
0.4137,NO
0.2719,NO
0.2502,NO
0.4137,NO
1.0,YES
0.4137,NO
0.9651,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.0966,NO
0.4137,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.4137,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4137,NO
0.9651,YES
0.2424,NO
0.1425,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
1.0,YES
0.3019,NO
1.0,YES
0.1607,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1674,NO
1.0,YES
0.2049,NO
0.457,NO
0.2596,NO
0.3307,NO
1.0,YES
0.2481,NO
0.5859,YES
0.2026,NO
0.2148,NO
0.2381,NO
0.3384,NO
0.4328,NO
0.4328,NO
0.2148,NO
0.1977,NO
0.4328,NO
1.0,YES
0.4328,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.0567,NO
0.4328,NO
0.2148,NO
0.4328,NO
0.2508,NO
0.4328,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.4328,NO
1.0,YES
0.2535,NO
0.0949,NO
0.1339,NO
0.2746,NO
0.4374,NO
0.3349,NO
0.3464,NO
0.2344,NO
0.0967,NO
0.3349,NO
1.0,YES
0.3349,NO
0.5379999999999999,YES
0.1661,NO
0.1756,NO
0.1004,NO
0.204,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1329,NO
0.3349,NO
1.0,YES
1.0,YES
1.0,YES
0.7875,YES
0.3349,NO
0.7786,YES
0.2746,NO
