50Traced_NONETRACED_MAX_SINGLE_LSA_1_MEDIAN,Associated
0.2076,NO
0.3133,NO
0.1901,NO
0.2164,NO
0.3369,NO
0.1818,NO
0.2687,NO
0.2025,NO
0.2452,NO
1.0,YES
0.1766,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.3249,NO
0.2207,NO
0.2886,NO
0.2553,NO
0.2201,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
0.382,YES
1.0,YES
0.3362,NO
0.3639,NO
0.3639,NO
0.3639,NO
1.0,YES
0.3727,YES
0.3639,NO
0.2082,NO
0.2853,NO
0.1086,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2735,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
0.2082,NO
0.2082,NO
0.1566,NO
0.1249,NO
0.2853,NO
0.1937,NO
0.3639,NO
0.0986,NO
0.3133,NO
0.6593,NO
0.3076,NO
0.3369,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.3063,NO
1.0,YES
0.2077,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.5415,NO
0.34299999999999997,NO
0.3006,NO
0.5415,NO
1.0,YES
1.0,YES
0.5415,NO
0.4069,NO
0.5415,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7376,NO
1.0,YES
0.3722,NO
1.0,YES
0.28600000000000003,NO
1.0,YES
0.3722,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.1897,NO
0.5415,NO
0.2947,NO
0.5415,NO
0.1709,NO
0.2021,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.153,NO
1.0,YES
0.2963,NO
0.6283,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2758,NO
0.1146,NO
1.0,YES
0.1663,NO
1.0,YES
0.1989,NO
1.0,YES
0.3342,NO
0.3338,NO
0.4726,NO
0.3307,NO
0.7068,YES
0.4518,NO
1.0,YES
0.2565,NO
0.3133,NO
0.6593,NO
0.2582,NO
0.3369,NO
0.6773,NO
0.2719,NO
0.2502,NO
0.3573,NO
1.0,YES
0.3573,NO
1.0,YES
0.2451,NO
0.2451,NO
0.2451,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4343,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3573,NO
0.1709,NO
0.2183,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2476,NO
0.1098,NO
0.8266,YES
0.6968,NO
0.5193,YES
0.5875,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.2026,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6968,NO
0.6968,NO
0.5843,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.1856,NO
0.4239,NO
0.19,NO
0.1547,NO
0.4239,NO
0.2332,NO
0.2332,NO
0.4239,NO
0.6882,YES
0.4239,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.2646,NO
0.22399999999999998,NO
0.2239,NO
0.2332,NO
0.1158,NO
1.0,YES
1.0,YES
0.5155,YES
1.0,YES
0.4239,NO
0.5155,YES
0.4239,NO
0.1341,NO
0.3133,NO
0.5133,NO
0.4374,NO
0.4374,NO
0.5273,NO
0.2116,NO
0.1016,NO
0.3387,NO
1.0,YES
0.3387,NO
1.0,YES
0.1331,NO
0.1166,NO
0.1176,NO
0.3249,NO
0.3996,NO
0.2886,NO
0.4374,NO
0.1439,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3387,NO
0.2093,NO
0.3133,NO
0.6593,NO
0.4413,NO
0.4413,NO
0.6773,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.3095,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.5133,NO
0.2886,NO
0.4413,NO
0.2093,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4413,NO
0.1275,NO
0.3133,NO
0.2898,NO
0.3335,NO
0.3369,NO
0.31,NO
0.2687,NO
0.1244,NO
0.31,NO
1.0,YES
0.1948,NO
0.7443,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.3249,NO
0.3335,NO
0.2886,NO
0.3335,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.31,NO
0.2069,NO
0.3044,NO
1.0,YES
0.6673,YES
0.6673,YES
1.0,YES
0.4103,NO
0.2018,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.4322,NO
0.4246,NO
0.3188,NO
0.1816,NO
0.5016,YES
0.2194,NO
0.6673,YES
0.506,NO
0.6673,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.1799,NO
0.3233,NO
1.0,YES
0.3948,NO
0.3948,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.5079,NO
1.0,YES
0.5079,NO
0.4322,NO
0.4246,NO
0.3385,NO
0.171,NO
0.5205,NO
0.1398,NO
0.537,NO
0.3122,NO
0.3948,NO
0.5079,NO
0.2987,NO
0.5079,NO
0.2788,NO
1.0,YES
0.5388,NO
1.0,YES
0.1709,NO
0.2716,NO
0.7944,YES
1.0,YES
1.0,YES
0.982,YES
0.326,NO
0.1537,NO
0.982,YES
0.8445,NO
0.8593,YES
0.6271,NO
0.3433,NO
0.3373,NO
0.2984,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.2026,NO
1.0,YES
0.8445,NO
0.8445,NO
0.7101,NO
0.7101,NO
0.8399,YES
0.7101,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.6479,NO
0.6479,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.38799999999999996,NO
0.3363,NO
0.3473,NO
0.1775,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.3116,NO
0.5126,NO
0.2571,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.5796,NO
1.0,YES
0.2084,NO
0.221,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2033,NO
1.0,YES
0.3283,NO
0.6283,YES
0.4207,NO
0.2021,NO
0.1778,NO
0.2758,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4207,NO
0.4207,NO
0.4726,NO
0.4207,NO
0.7068,YES
0.4518,NO
1.0,YES
1.0,YES
0.9109,YES
0.3988,NO
0.2183,NO
0.1913,NO
0.3988,NO
1.0,YES
1.0,YES
0.3988,NO
0.3547,NO
0.3988,NO
0.3547,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.2853,NO
0.9606,YES
0.1831,NO
1.0,YES
0.2369,NO
0.3547,NO
0.3269,NO
0.3547,NO
0.1947,NO
0.3988,NO
0.3547,NO
0.3988,NO
0.1585,NO
0.3141,NO
1.0,YES
0.5710000000000001,YES
0.5710000000000001,YES
1.0,YES
0.3709,NO
0.1244,NO
1.0,YES
0.4834,NO
1.0,YES
0.4834,NO
0.3907,NO
0.3838,NO
0.3473,NO
0.0872,NO
0.4832,YES
0.0775,NO
0.5710000000000001,YES
0.3901,NO
0.5710000000000001,YES
0.4834,NO
0.2843,NO
0.4834,NO
0.2684,NO
1.0,YES
0.6789,NO
1.0,YES
0.2339,NO
0.2237,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2339,NO
1.0,YES
0.6074,NO
1.0,YES
0.4814,NO
0.3372,NO
0.3659,NO
0.3659,NO
0.2339,NO
0.7517,YES
0.2247,NO
1.0,YES
0.3901,NO
1.0,YES
0.6074,NO
0.6074,NO
0.4568,NO
0.4814,NO
1.0,YES
0.6789,NO
1.0,YES
0.1585,NO
0.3233,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.5224,NO
1.0,YES
0.2811,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.2034,NO
0.5205,YES
0.1975,NO
0.5515,YES
0.506,NO
0.5515,YES
0.5224,NO
0.5224,NO
0.5224,NO
0.5224,NO
1.0,YES
0.6789,NO
1.0,YES
0.1526,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3598,NO
0.1121,NO
1.0,YES
0.2044,NO
1.0,YES
0.1194,NO
0.4036,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.7517,YES
0.1016,NO
1.0,YES
0.2429,NO
1.0,YES
0.2571,NO
0.2165,NO
0.3158,NO
0.3307,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.1923,NO
0.368,YES
1.0,YES
1.0,YES
0.6711,YES
0.201,NO
0.1139,NO
0.6711,YES
0.6109,NO
0.5679,YES
0.3287,NO
0.4862,NO
0.4862,NO
0.4862,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.1892,NO
1.0,YES
0.6109,NO
0.6109,NO
0.6109,NO
0.6109,NO
0.4743,YES
0.6109,NO
0.6711,YES
0.1709,NO
0.2059,NO
0.5865,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.2229,NO
0.1131,NO
0.7440000000000001,YES
0.4027,NO
0.5865,YES
0.4027,NO
0.2276,NO
0.1481,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.2026,NO
1.0,YES
0.4027,NO
0.3338,NO
0.4726,NO
0.24600000000000002,NO
0.5865,YES
0.4518,NO
0.7440000000000001,YES
0.2025,NO
0.4212,NO
0.36200000000000004,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4548,NO
0.1391,NO
0.3914,NO
0.2115,NO
0.3941,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.4823,NO
0.243,NO
0.3776,NO
0.3802,NO
0.3451,NO
0.3073,NO
0.3073,NO
0.293,NO
0.3146,NO
0.3914,NO
0.2918,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1763,NO
1.0,YES
1.0,YES
0.1763,NO
0.1519,NO
0.2116,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3226,NO
1.0,YES
0.1868,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.1163,NO
0.0603,NO
