50Traced_NONETRACED_SUM_MULTI_LSA_38_MAX,Associated
0.6503,NO
0.3555,NO
0.9929,NO
1.4163,NO
0.3883,NO
0.9421,NO
1.0482,NO
0.6622,NO
1.7812,NO
2.1682,YES
1.6325,NO
2.2811,YES
0.6755,NO
0.7390000000000001,NO
0.2223,NO
0.7958,NO
1.0732,NO
0.6509999999999999,NO
1.0207,NO
0.5318,NO
1.3963,NO
2.3615,YES
2.7353,YES
3.1195,YES
1.4742,YES
1.5111,NO
2.6786,YES
1.0106,NO
1.4651,YES
0.3959,YES
0.9041,NO
0.773,NO
0.6202,NO
1.0414,NO
2.0262,YES
1.9795,YES
0.9625,NO
0.1789,NO
0.9214,NO
0.38299999999999995,NO
0.4388,NO
0.758,NO
0.1551,NO
1.9803,YES
0.7042,NO
1.4466,YES
0.5067,NO
1.5002,YES
0.4759,NO
0.3794,NO
0.7621,NO
0.2615,NO
0.1488,NO
0.8101,NO
0.8290000000000001,NO
0.6311,NO
0.6443,NO
0.3613,NO
0.9007,NO
2.1279,NO
0.4246,NO
0.9638,NO
1.2468,NO
0.4397,NO
2.0229,NO
2.975,YES
1.8187,NO
3.1111,YES
0.8561,NO
1.1516,NO
0.4716,NO
0.6226,NO
1.3186,NO
0.6436,NO
1.0577,NO
0.3073,NO
1.7632,NO
3.0188,YES
3.2654,YES
3.9296,YES
2.1993,YES
1.5973,NO
3.4505,YES
0.9413,NO
1.4661,YES
0.3381,YES
0.5015,NO
0.4542,NO
0.4657,NO
0.6247,NO
2.0179,YES
1.6229,YES
0.6623,NO
0.5742,NO
0.5539,NO
0.5213,NO
0.5602,NO
1.1343,NO
0.5192,NO
1.8424,YES
0.5254,NO
1.4815,YES
0.136,NO
1.3055,YES
0.4684,NO
0.6455,NO
0.8728,NO
0.5895,NO
0.4043,NO
0.8079,NO
0.7896,NO
0.1728,NO
0.4774,NO
0.402,NO
1.7706,YES
3.7904,YES
2.7901,YES
1.7302,YES
1.5428,NO
0.8078,NO
2.5142,YES
0.3331,NO
1.9719,YES
0.4308,NO
1.1101,NO
0.9586,NO
0.8118,NO
0.8402,NO
3.5346,YES
0.8225,NO
3.5774,YES
0.47700000000000004,NO
3.0748,YES
0.5815,NO
1.4213,NO
0.8608,NO
0.4557,NO
1.9599,YES
1.9857,NO
1.6265,YES
0.6443,NO
0.322,NO
1.2261,NO
2.206,NO
0.5278,NO
1.1667,NO
1.2211,NO
0.46299999999999997,NO
2.0161,NO
2.9288,YES
1.8678,NO
3.048,YES
0.7246,NO
0.9284,NO
0.2957,NO
0.6569,NO
1.5777,NO
0.6431,NO
1.1413,NO
0.3154,NO
1.6772,NO
3.0663,YES
3.5302,YES
4.1545,YES
2.2109,YES
1.7373,NO
3.4133,YES
0.9071,NO
0.3135,NO
0.3113,NO
1.0509,YES
3.1221,YES
2.239,YES
1.0046,YES
1.0209,NO
0.4579,NO
2.077,YES
0.34600000000000003,NO
1.3788,YES
0.2843,NO
1.2132,NO
0.9058,NO
1.0251,NO
0.44,NO
2.7615,YES
0.7086,NO
3.1243,YES
0.2013,NO
2.6026,YES
0.24,NO
1.0308,NO
0.4845,NO
0.3006,NO
1.4947,YES
1.395,NO
1.2028,YES
0.91,NO
0.2412,NO
0.9792,NO
1.7003,NO
0.5995,NO
0.5831,NO
1.2505,NO
0.7240000000000001,NO
1.7790000000000001,NO
2.4701,YES
1.3518,NO
2.3411,YES
1.4803,NO
1.5384,NO
1.0899,NO
0.9074,NO
0.7349,NO
0.9388,NO
1.0103,NO
0.3803,NO
1.6514,NO
2.6489999999999996,YES
3.0308,YES
3.2328,YES
1.6354,YES
1.3452,NO
2.7039,YES
0.5302,NO
0.7872,NO
0.385,NO
1.1415,NO
1.3472,NO
0.1919,NO
1.1802,NO
1.4204,NO
0.7195,NO
1.9943,NO
2.7641,YES
1.9011,NO
2.8160000000000003,YES
0.8571,NO
1.1462,NO
0.4024,NO
0.9747,NO
0.8787,NO
0.7848,NO
0.7215,NO
0.6601,NO
1.2944,NO
2.8469,YES
3.4122,YES
3.5919,YES
1.9876,YES
1.6969,NO
2.9716,YES
1.0021,NO
0.6920000000000001,NO
0.3176,NO
1.4386,NO
1.8801,NO
0.5522,NO
1.5830000000000002,NO
1.4013,NO
0.6377,NO
2.2433,NO
2.6571,YES
2.2342,NO
2.5431,YES
0.7064,NO
0.9611,NO
0.2905,NO
0.9112,NO
1.4447,NO
0.9121,NO
1.2601,NO
0.4027,NO
1.5775,NO
2.5154,YES
3.1402,YES
3.3693,YES
2.0195,YES
1.9153,NO
3.2554,YES
1.5402,NO
0.7445,NO
0.2905,NO
0.8052,NO
1.8009,NO
0.5555,NO
0.6116,NO
1.3964,NO
0.7142,NO
1.6027,NO
2.4597,YES
1.2821,NO
2.246,YES
1.0996,NO
1.3799,NO
0.9199,NO
0.8842,NO
1.3547,NO
0.9545,NO
1.0351,NO
0.4003,NO
1.304,NO
2.2365,YES
2.8064,YES
2.8937,YES
1.7895,YES
1.2275,NO
2.5447,YES
0.5243,NO
0.489,NO
0.4307,NO
3.1959,YES
2.1899,YES
1.2508,YES
4.3097,YES
1.5956,NO
0.6512,NO
4.4535,YES
0.7982,NO
4.039,YES
1.2067,NO
0.8414,NO
1.2147,NO
0.2951,NO
0.9659,NO
2.2682,YES
0.7732,NO
1.8719,YES
0.6568,NO
1.9468,YES
1.2157,NO
1.5361,NO
1.6033,NO
0.7715,NO
3.4657,YES
2.9511,NO
3.4387,YES
0.1799,NO
0.3435,NO
2.0851,YES
1.1111,NO
0.9419,NO
2.5945,YES
0.8538,NO
0.3774,NO
3.2216,YES
0.574,NO
2.6393,YES
0.4218,NO
1.671,NO
1.6183,NO
1.1951,NO
0.5394,NO
1.1971,NO
0.6442,NO
1.5203,NO
0.3374,NO
1.6494,NO
0.5072,NO
0.9889,NO
0.6232,NO
0.7475,NO
2.2047,YES
2.0696,NO
2.7483,YES
1.1426,NO
0.4796,NO
1.5453,YES
4.3366,YES
2.8575,YES
1.8742,YES
1.8091,NO
0.972,NO
2.7501,YES
0.9309,NO
1.9598,YES
1.2671,NO
1.3584,NO
1.0584,NO
