50Traced_NONETRACED_MAX_RAW_LSA_54_MEDIAN,Associated
0.1687,NO
0.1548,NO
0.1153,NO
0.2653,NO
0.0671,NO
0.1331,NO
0.1687,NO
0.1548,NO
0.1689,NO
0.4371,YES
0.0939,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.0706,NO
0.1687,NO
0.1663,NO
0.2179,NO
0.1201,NO
0.3848,YES
1.0,YES
1.0,YES
0.245,YES
0.1573,NO
1.0,YES
0.1205,NO
0.3715,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
0.3947,YES
0.1792,YES
0.1778,NO
0.1056,NO
0.1194,NO
0.1156,NO
0.1797,NO
0.1835,NO
0.1835,NO
0.3715,YES
0.0766,NO
0.3715,YES
0.1088,NO
0.3715,YES
0.0412,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1296,NO
0.1731,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1694,NO
0.1987,NO
0.092,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1906,NO
0.1731,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.204,NO
1.0,YES
1.0,YES
0.204,NO
0.1387,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2183,NO
1.0,YES
0.1138,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.1387,NO
0.091,NO
0.1387,NO
0.1387,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1566,NO
0.1508,NO
0.2372,YES
1.0,YES
0.3354,YES
0.3354,YES
0.1548,NO
0.1508,NO
0.3354,YES
0.183,NO
0.1977,YES
0.1443,NO
0.2165,NO
0.2037,NO
0.2199,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
0.3658,YES
0.1531,NO
0.2519,NO
0.2125,NO
0.1531,NO
0.3354,YES
0.2085,NO
0.3354,YES
0.1686,NO
0.1926,NO
0.2286,NO
0.2582,NO
0.2524,NO
0.2524,NO
0.1987,NO
0.1926,NO
0.2524,NO
1.0,YES
0.1577,NO
0.4997,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1621,NO
0.1906,NO
0.1621,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
0.485,YES
1.0,YES
1.0,YES
0.2524,NO
0.485,YES
0.2524,NO
0.1566,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.1132,NO
1.0,YES
0.2598,NO
0.2134,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2786,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2519,NO
0.2564,NO
0.2564,NO
1.0,YES
0.1256,NO
1.0,YES
0.1809,NO
0.1809,NO
0.2381,NO
0.2653,NO
0.2395,NO
0.2395,NO
0.1669,NO
0.1809,NO
0.2395,NO
0.4371,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.105,NO
0.1669,NO
0.2395,NO
0.2256,NO
0.2395,NO
0.3848,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1436,NO
0.2133,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.151,NO
0.1766,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.2133,NO
0.1796,NO
0.1796,NO
0.1953,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1684,NO
0.1796,NO
0.2664,NO
0.4371,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1796,NO
0.1415,NO
0.0725,NO
0.2664,NO
0.1912,NO
0.2664,NO
0.4038,YES
0.4613,YES
0.4373,YES
0.3444,YES
0.2664,NO
0.4373,YES
0.2664,NO
0.1686,NO
0.0714,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.1986,NO
0.1987,NO
0.061,NO
0.1421,NO
1.0,YES
0.1012,NO
0.4994,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1906,NO
0.1542,NO
0.1701,NO
0.1702,NO
0.2083,NO
1.0,YES
0.4206,YES
1.0,YES
1.0,YES
0.1526,NO
0.3916,YES
0.099,NO
0.153,NO
0.1628,NO
0.5095,YES
0.27899999999999997,YES
0.27899999999999997,YES
0.3533,YES
0.2237,NO
0.1628,NO
0.3533,YES
0.0974,NO
0.3653,YES
0.1059,NO
0.2131,NO
0.1834,NO
0.1834,NO
0.153,NO
0.2328,YES
0.1494,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1253,NO
0.3025,NO
0.12,NO
0.344,YES
0.2516,NO
0.3653,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2276,NO
0.2276,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
