50Traced_NONETRACED_MAX_MULTI_VSM_99_SUM,Associated
0.19240236843856032,NO
0.07444614463442217,NO
0.10957354800079835,NO
0.30337302907324865,NO
0.18481804271172908,NO
0.14283813452198788,NO
0.1825560508282882,NO
0.18854367640210234,NO
0.1745725500632027,NO
0.6286341560774401,YES
0.07005521921362518,NO
0.843789501696494,YES
0.32160202248686054,NO
0.35646330916106717,NO
0.32459583527376756,NO
0.21934668352072384,NO
0.15913778191737077,NO
0.21715122081032534,NO
0.2590645998270242,NO
0.19852305235845918,NO
0.2586654247887699,NO
0.6707471226132661,YES
0.4376289002727696,YES
0.6125340962011843,YES
0.6240436431375159,YES
0.1396447342159537,NO
0.5172643204044974,YES
0.14696294325061537,NO
0.690240170314683,YES
0.3876654913179429,YES
0.3673075643669749,NO
0.23005788038054686,NO
0.1325926418734615,NO
0.19020690572816182,NO
0.881511542811523,YES
0.6825893154148094,YES
0.246224469429845,NO
0.13645133390991948,NO
0.1710465038919566,NO
0.15301709799747187,NO
0.20357926950968003,NO
0.26019559576874457,NO
0.08156476614995672,NO
0.8059344022353803,YES
0.14862617257667488,NO
0.6938327456589716,YES
0.12035127403366375,NO
0.5681591377819174,YES
0.09094537954893223,NO
0.16326259064599827,NO
0.15707537755305698,NO
0.15481338566961614,NO
0.06180560175637017,NO
0.28208369369968733,NO
0.14709600159670017,NO
0.22254008382675805,NO
0.20863548666090082,NO
0.13551992548732616,NO
0.22905994278491115,NO
0.4322400372563369,NO
0.2583993080966004,NO
0.24456124010378555,NO
0.2544075577140576,NO
0.18308828421262724,NO
0.3078970128401304,NO
0.9232253343090946,YES
0.2523451533497439,NO
0.7529771804936466,YES
0.2578005455392189,NO
0.34222606612999806,NO
0.19666023551327258,NO
0.2996473953828754,NO
0.23591244760827623,NO
0.23358392655179294,NO
0.3179429179695296,NO
0.16898409952764287,NO
0.26099394584525315,NO
0.9159736544474752,YES
0.9018029405894485,YES
0.8619519659370635,YES
0.7367440622713061,YES
0.23045705541880113,NO
0.7471226132659172,YES
0.20231521522187482,NO
0.7056084092874727,YES
0.7396048167121283,YES
0.41367839797751316,NO
0.2355798017430643,NO
0.18621515534561908,NO
0.2862750316013572,NO
0.8474486062138249,YES
0.70161665890493,YES
0.30556849178364714,NO
0.08708668751247423,NO
0.2093007783913246,NO
0.16239771139644732,NO
0.2363116226465305,NO
0.2975849910185617,NO
0.14197325527243698,NO
0.7468564965737476,YES
0.16685516599028674,NO
0.6735413478810459,YES
0.11722440290067193,NO
0.5470028607544408,YES
0.2174173375024948,NO
0.1866143303838733,NO
0.17756636285010977,NO
0.15547867740003993,NO
0.09600159670015304,NO
0.3368372031135653,NO
0.1596700153017098,NO
0.20690572816179897,NO
0.1814250548865678,NO
0.023351739737875056,NO
0.4589182356463309,YES
0.8416605681591378,YES
0.6015567826491918,YES
0.46064799414543284,YES
0.19379948107245026,NO
0.0,NO
0.5054221276029539,YES
0.1892754973055685,NO
0.28148493114230594,YES
0.19246889761160269,NO
0.23098928880314018,NO
0.3035060874193334,NO
0.15920431109041314,NO
0.10671279355997604,NO
0.6345552524782117,YES
0.10165657640875522,NO
0.7233051693167454,YES
0.17310890825627034,NO
0.7885702880713192,YES
0.13119552923957156,NO
0.11755704876588385,NO
0.34681657906992214,NO
0.12933271239438493,NO
0.4796088084625108,YES
0.30929412547402035,NO
0.2826824562570688,YES
0.2591976581731089,NO
0.042379083227995475,NO
0.2719047302242033,NO
0.4134122812853437,NO
0.2893353735613066,NO
0.23750914776129328,NO
0.2689774466103386,NO
0.2567360787705409,NO
0.25939724569223604,NO
0.8328121881445014,YES
0.25061539485064205,NO
0.8121216153283215,YES
0.2923291863482137,NO
0.3248619519659371,NO
0.2766283015102122,NO
0.21116359523651124,NO
0.19413212693766219,NO
0.2116292994478079,NO
0.28135187279622115,NO
0.21728427915641008,NO
0.28002128933537357,NO
0.878185084159404,YES
0.8592242698423259,YES
0.770075177965538,YES
0.8114563235978979,YES
0.2595303040383208,NO
0.7355465371565433,YES
0.20211562770274766,NO
0.23398310159004726,NO
0.08282882043776194,NO
0.37422659836338235,YES
0.8615527908988092,YES
0.5096799946776662,YES
0.39165724170048566,YES
0.19772470228195063,NO
0.05076175903133524,NO
0.44068924223271905,YES
0.396979575543876,NO
0.18109240902135584,YES
0.3572616592375757,NO
0.27429978045372894,NO
0.4040981970594106,NO
0.3335107444614463,NO
0.16532499501031206,NO
0.7682788902933937,YES
0.15847249018694695,NO
0.793426917703413,YES
0.15434768145831945,NO
0.7889029339365313,YES
0.3965138713325793,NO
0.40695895150023287,NO
0.3993080966003592,NO
0.32885370234847977,NO
0.400306034195995,YES
