50Traced_NONETRACED_SUM_MULTI_VSM_82_MAX,Associated
0.7973,NO
0.4645,NO
0.8335,NO
1.2722,NO
1.2409,NO
0.7417,NO
0.8528,NO
0.4366,NO
0.8501,NO
2.1391,YES
0.9372,NO
1.7915,YES
0.9657,NO
0.9973,NO
0.8127,NO
0.4585,NO
1.5639,NO
0.4153,NO
1.0442,NO
0.4263,NO
1.0335,NO
1.2457,YES
2.3930000000000002,YES
2.0231,YES
1.1956,YES
0.9487,NO
1.4335,YES
0.9578,NO
1.4807,YES
1.1102,YES
0.426,NO
0.6448,NO
0.5714,NO
0.4339,NO
1.1722,YES
0.631,YES
0.7227,NO
0.5829,NO
0.5581,NO
0.3834,NO
0.7244,NO
1.0433,NO
0.7137,NO
1.254,YES
0.9677,NO
1.2821,YES
0.5148,NO
0.8256,YES
0.5337,NO
0.2474,NO
0.6276,NO
0.3899,NO
0.212,NO
0.6812,NO
0.6318,NO
0.4297,NO
0.5474,NO
0.4819,NO
1.4724,NO
1.3915,NO
0.7375,NO
1.5283,NO
0.9557,NO
0.4266,NO
1.6329,NO
3.2439,YES
1.8507,NO
2.765,YES
0.8154,NO
1.2904,NO
0.624,NO
0.6276,NO
1.6975,NO
0.6121,NO
0.5588,NO
0.4119,NO
1.2764,NO
2.4223,YES
3.6069,YES
3.2858,YES
2.06,YES
1.7335,NO
2.6082,YES
1.429,NO
2.7357,YES
1.7248,YES
1.0449,NO
0.5663,NO
0.4347,NO
1.4446,NO
1.9092,YES
1.9729,YES
1.4244,NO
0.9225,NO
1.0322,NO
0.4418,NO
0.8972,NO
1.3171,NO
0.8287,NO
2.5768,YES
0.9493,NO
2.4169,YES
0.5499,NO
1.9626,YES
0.5942,NO
0.4088,NO
1.2518,NO
0.7681,NO
0.3506,NO
1.5041,NO
0.9758,NO
1.3247,NO
1.3697,NO
0.53,NO
2.8171,YES
4.1757,YES
3.3755,YES
2.5461,YES
1.1513,NO
0.4889,NO
2.7542,YES
1.6855,NO
2.8758,YES
1.2004,NO
1.7783,NO
1.8259,NO
1.2613,NO
0.7615,NO
4.893,YES
0.6979,NO
3.8595,YES
0.5292,NO
3.2805,YES
0.8909,NO
2.1079,NO
1.6839,NO
1.0339,NO
2.3976,YES
1.3541,NO
3.1708,YES
0.6086,NO
0.4681,NO
1.4193,NO
1.7854,NO
1.4692,NO
1.4597,NO
1.26,NO
0.4264,NO
1.3840000000000001,NO
3.9538,YES
2.0811,NO
3.5021,YES
0.6891,NO
1.0501,NO
0.4452,NO
0.5011,NO
2.2026,NO
0.6052,NO
0.9624,NO
0.54,NO
1.8895,NO
2.8078,YES
4.4542,YES
3.8712,YES
2.3567,YES
1.9006,NO
2.8697,YES
1.5621,NO
1.1231,NO
0.0904,NO
0.8725,YES
3.7428,YES
3.239,YES
0.6946,YES
0.6323,NO
0.2342,NO
1.0545,YES
1.1564,NO
1.2323,YES
0.8919,NO
0.8843,NO
0.9259,NO
0.3761,NO
0.2618,NO
3.9953,YES
0.2791,NO
3.4199,YES
0.3142,NO
2.583,YES
0.4295,NO
1.2985,NO
1.2570000000000001,NO
0.8013,NO
0.6977,YES
0.5437,NO
1.3272,YES
1.0949,NO
0.5264,NO
0.8779,NO
1.5541,NO
1.3759,NO
0.9411,NO
1.2308,NO
0.5306,NO
0.9088,NO
2.1835,YES
1.365,NO
1.8926,YES
0.2519,NO
0.6353,NO
0.2033,NO
0.79,NO
1.8980000000000001,NO
0.7977,NO
0.9209,NO
0.7953,NO
1.3923,NO
1.4715,YES
2.4143,YES
2.2786,YES
1.3449,YES
1.4645,NO
1.3588,YES
1.0789,NO
0.7965,NO
0.5446,NO
2.148,NO
1.7017,NO
1.0675,NO
2.2436,NO
1.3630000000000002,NO
0.5436,NO
1.9062,NO
3.8946,YES
2.2927,NO
3.2774,YES
0.5284,NO
1.1711,NO
0.2493,NO
0.9122,NO
2.1548,NO
0.8159,NO
0.7189,NO
0.6629999999999999,NO
1.6404,NO
2.7574,YES
4.1834,YES
3.6681,YES
2.2713,YES
2.5682,NO
2.9943,YES
2.1011,NO
0.8911,NO
0.6899,NO
1.6154,NO
2.1444,NO
1.5622,NO
1.6537,NO
1.5108,NO
0.4107,NO
1.5927,NO
3.9907,YES
2.1775,NO
3.3989999999999996,YES
0.9122,NO
1.2657,NO
0.5086,NO
0.7195,NO
2.7524,NO
0.9343,NO
1.1222,NO
0.6568,NO
2.2155,NO
2.8666,YES
4.3724,YES
4.0588,YES
2.3633,YES
2.2144,NO
3.0294,YES
1.5276,NO
1.0968,NO
0.7662,NO
1.1274,NO
1.8301,NO
1.1404,NO
1.1844,NO
1.6898,NO
0.6913,NO
1.0815,NO
4.1002,YES
1.6332,NO
3.5083,YES
0.4707,NO
1.0652,NO
0.2045,NO
1.1557,NO
2.2718,NO
1.1291,NO
0.9727,NO
0.8734,NO
1.7711,NO
2.7382,YES
4.3052,YES
3.7818,YES
2.2543,YES
1.8192,NO
2.9113,YES
1.1206,NO
1.5325,NO
0.8529,NO
5.5315,YES
1.7582,YES
1.2144,YES
6.106,YES
1.3791,NO
1.2313,NO
4.9484,YES
1.1979,NO
4.923,YES
0.6498,NO
1.0405,NO
1.6299,NO
0.6491,NO
1.3630000000000002,NO
2.5375,YES
1.3988,NO
1.1588,YES
1.2157,NO
1.9801,YES
1.2925,NO
2.2312,NO
1.5874,NO
0.7953,NO
5.3238,YES
1.8855,NO
6.4239999999999995,YES
0.7279,NO
0.4577,NO
3.0668,YES
1.3476,NO
1.1174,NO
3.1722,YES
0.7996,NO
0.5524,NO
3.1917,YES
1.0551,NO
2.9853,YES
0.6909,NO
1.2827,NO
1.6734,NO
1.1122,NO
0.716,NO
1.8813,NO
0.5058,NO
1.2109,NO
0.493,NO
1.6968,NO
0.8924,NO
1.6707,NO
1.4381,NO
0.7276,NO
3.28,YES
1.056,NO
3.2588,YES
1.6265,NO
0.5749,NO
3.0789,YES
3.7182,YES
3.2316,YES
3.08,YES
1.3795,NO
0.6901,NO
2.784,YES
2.6444,NO
3.2157,YES
1.9204,NO
1.4531,NO
1.7606,NO
0.9490000000000001,NO
0.9078,NO
4.7274,YES
0.9888,NO
2.9261,YES
0.9517,NO
3.1509,YES
1.6114,NO
2.9261,NO
2.9549,NO
1.7801,NO
3.0885,YES
2.5278,NO
3.0908,YES
0.3398,NO
0.304,NO
3.3399,YES
0.8391,NO
0.41600000000000004,NO
3.4704,YES
0.5461,NO
0.4248,NO
3.0459,YES
1.2856,NO
3.3126,YES
1.1651,NO
0.6579999999999999,NO
1.3307,NO
0.7572,NO
0.5778,NO
1.6397,NO
0.3749,NO
0.6614,NO
0.2588,NO
1.0153,NO
0.9261,NO
1.7763,NO
1.2018,NO
0.7239,NO
3.013,YES
1.5959999999999999,NO
3.4794,YES
0.9939,NO
0.0996,NO
0.8334,YES
3.5377,YES
2.9279,YES
0.6544,YES
0.56,NO
0.1773,NO
1.0065,YES
1.1887,NO
1.1596,YES
0.9507,NO
0.821,NO
0.9125,NO
0.3921,NO
0.2901,NO
3.8497,YES
0.2865,NO
3.155,YES
0.1783,NO
2.3559,YES
0.4504,NO
1.1882,NO
1.1402,NO
0.8292,NO
0.6669,YES
0.6095,NO
1.0721,YES
1.8045,YES
0.9917,YES
0.5631,NO
1.1104,NO
0.8055,NO
0.9662,NO
1.4555,YES
1.2545,YES
0.6243,NO
0.8637,NO
0.7816,NO
0.4176,NO
0.2131,NO
0.4408,NO
0.1446,NO
1.5830000000000002,YES
1.1188,NO
1.4657,YES
0.6841,NO
1.3398,YES
0.8257,NO
0.6225,NO
1.0922,NO
0.7719,NO
0.5422,NO
1.0438,NO
0.6226,NO
1.0713,NO
0.8886,NO
0.5222,NO
5.4763,YES
2.2803,YES
1.8948,YES
5.6899,YES
0.7976,NO
0.7687,NO
5.0073,YES
0.7927,NO
5.1093,YES
0.532,NO
1.3002,NO
1.6008,NO
0.9420000000000001,NO
0.6134,NO
3.0954,YES
0.6983,NO
2.0563,YES
0.6939,NO
2.4714,YES
0.9288,NO
1.8602,NO
1.6929,NO
0.879,NO
4.7969,YES
1.5877,NO
6.1884,YES
1.0416,NO
0.4389,NO
6.1869,YES
2.7496,YES
2.1454,YES
6.5494,YES
1.4134,NO
0.7907,NO
5.3594,YES
2.3666,NO
5.7442,YES
1.5833,NO
1.2311,NO
1.7316,NO
0.8284,NO
0.6748,NO
3.8647,YES
0.7422,NO
2.1641,YES
0.8421,NO
2.9494,YES
2.0014,NO
3.4333,NO
2.9959,NO
1.7690000000000001,NO
6.0054,YES
2.6131,NO
6.7189,YES
0.9349,NO
0.5241,NO
4.9243,YES
1.8482,YES
1.3071,YES
5.3917,YES
1.0916,NO
0.8312,NO
4.3824,YES
1.6035,NO
4.6744,YES
1.2475,NO
0.8138,NO
1.3578,NO
0.3074,NO
0.9211,NO
2.6223,YES
1.053,NO
1.2379,YES
0.8654,NO
2.3104,YES
1.5367,NO
2.5125,NO
1.9197,NO
0.9197,NO
4.8677,YES
2.0348,NO
5.712000000000001,YES
0.7212,NO
0.3982,NO
5.1312,YES
1.7022,YES
1.2912,YES
5.6243,YES
0.8107,NO
0.7049,NO
4.4943,YES
1.2774,NO
4.9286,YES
1.0122,NO
0.7065,NO
1.2747,NO
0.3723,NO
0.6582,NO
2.5527,YES
0.7651,NO
1.1426,YES
0.713,NO
2.1833,YES
1.3096,NO
2.1754,NO
1.7572,NO
0.8687,NO
4.8265,YES
1.9805,NO
5.8223,YES
1.1904,NO
0.3692,NO
1.3808,YES
3.9097,YES
3.2377,YES
1.0439,YES
0.9197,NO
0.2898,NO
1.3046,YES
1.1884,NO
1.3704,YES
0.5483,NO
1.5189,NO
1.3587,NO
1.1498,NO
0.5663,NO
4.2386,YES
0.4325,NO
3.5151,YES
0.3642,NO
2.679,YES
0.5635,NO
1.3515,NO
0.8643,NO
0.8265,NO
0.9029,YES
0.9056,NO
1.5299,YES
1.3517,NO
0.4511,NO
2.2483,YES
4.7858,YES
3.6643,YES
2.1949,YES
1.0655,NO
0.4963,NO
2.3328,YES
1.3547,NO
2.7862,YES
1.0679,NO
1.135,NO
1.2711,NO
0.6646,NO
0.7145,NO
5.1276,YES
0.6484,NO
3.9834,YES
0.5405,NO
3.6431,YES
0.9274,NO
1.7069999999999999,NO
1.71,NO
1.0595,NO
2.059,YES
0.7743,NO
2.9619,YES
1.0374,NO
0.7568,NO
1.3706,NO
0.5528,NO
0.5228,NO
1.2776,NO
0.5671,NO
0.6309,NO
1.9601,NO
0.6804,NO
1.2513,NO
0.2733,NO
2.096,YES
1.9407,YES
2.0787,YES
0.7482,NO
0.9923,NO
0.7711,NO
0.8487,NO
0.4853,NO
0.565,NO
0.4269,NO
1.1498,NO
0.7057,NO
0.5114,NO
1.1342,NO
1.0251,NO
1.2677,NO
3.1910000000000003,YES
2.1199,YES
0.3611,NO
0.8552,NO
0.5736,NO
0.7825,NO
2.4402,YES
1.8944,YES
0.6993,NO
1.1102,NO
0.5719,NO
0.6775,NO
0.4173,NO
1.0932,NO
0.3376,NO
2.9257,YES
1.2383,NO
2.884,YES
0.4841,NO
2.1436,YES
0.6621,NO
0.4711,NO
1.1394,NO
0.7231,NO
0.3144,NO
1.1489,NO
0.9727,NO
0.6551,NO
1.3723,NO
0.2348,NO
1.8016,YES
4.404,YES
3.5239,YES
1.6478,YES
1.0635,NO
0.5183,NO
1.9058,YES
1.4899,NO
2.2272,YES
1.0595,NO
1.3704,NO
1.3385,NO
0.7197,NO
0.5839,NO
4.9782,YES
0.6876,NO
3.8641,YES
0.6063,NO
3.3294,YES
0.8439,NO
1.9119,NO
1.7304,NO
0.956,NO
1.7643,YES
0.934,NO
2.4355,YES
2.2659,YES
1.3908,YES
0.7983,NO
0.7562,NO
0.6266,NO
1.2456,NO
1.5984,YES
1.6731,YES
0.8433,NO
0.5213,NO
0.8270000000000001,NO
0.106,NO
0.4983,NO
0.8379,NO
