50Traced_NONETRACED_MAX_RAW_LSA_29_MEDIAN,Associated
0.1553,NO
0.0785,NO
0.1377,NO
0.2164,NO
0.1453,NO
0.1986,NO
0.1171,NO
0.1687,NO
0.1689,NO
0.4096,YES
0.1412,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1259,NO
0.1687,NO
0.1663,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
0.3527,YES
0.4096,YES
0.1573,NO
0.4096,YES
0.1219,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1344,NO
0.1194,NO
0.3947,YES
0.3715,YES
0.1364,NO
0.1474,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.0766,NO
1.0,YES
0.1344,NO
0.3715,YES
0.0412,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1474,NO
0.1008,NO
0.1686,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2143,NO
0.2137,NO
0.1465,NO
0.0623,NO
0.2187,NO
1.0,YES
0.2347,NO
0.27899999999999997,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.5256,YES
1.0,YES
0.1694,NO
1.0,YES
0.1576,NO
1.0,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1216,NO
1.0,YES
0.0995,NO
1.0,YES
0.1216,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1508,NO
0.0475,NO
1.0,YES
0.3672,YES
1.0,YES
1.0,YES
0.1366,NO
0.1267,NO
1.0,YES
0.183,NO
0.2134,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.0891,NO
1.0,YES
0.1508,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2519,NO
0.2125,NO
0.0494,NO
0.2732,YES
0.2113,NO
0.2078,YES
0.1926,NO
0.0785,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1986,NO
0.1684,NO
0.1621,NO
0.1525,NO
0.485,YES
0.2347,NO
0.2904,YES
0.1987,NO
0.1834,NO
0.1689,NO
0.0831,NO
0.1906,NO
0.1926,NO
0.1118,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1639,NO
0.1328,NO
0.0774,NO
0.2886,YES
0.3647,YES
1.0,YES
0.2886,YES
0.1548,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.1092,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.3316,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2548,NO
0.2548,NO
0.1864,YES
0.2548,NO
0.1326,YES
0.1755,NO
0.0745,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.1997,NO
0.1653,NO
0.1669,NO
0.2369,NO
1.0,YES
0.2369,NO
0.27899999999999997,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0988,NO
0.1906,NO
0.1755,NO
0.1254,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.0949,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2133,NO
0.1579,NO
0.0967,NO
0.2198,NO
0.4371,YES
0.2344,NO
0.1736,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
1.0,YES
1.0,YES
1.0,YES
0.2133,NO
1.0,YES
0.1726,NO
0.1796,NO
0.0785,NO
0.2171,NO
0.2342,NO
0.2047,NO
0.1986,NO
0.1796,NO
0.1204,NO
0.2171,NO
1.0,YES
0.2171,NO
0.27899999999999997,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.1415,NO
0.1579,NO
0.1608,NO
0.1912,NO
0.2083,NO
1.0,YES
1.0,YES
0.4754,YES
1.0,YES
0.2206,NO
1.0,YES
0.2171,NO
0.1686,NO
0.0785,NO
0.1377,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.0789,NO
0.1542,NO
0.1525,NO
1.0,YES
0.2347,NO
0.27899999999999997,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.2184,NO
0.1544,NO
0.1576,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
0.4994,YES
1.0,YES
0.1375,NO
1.0,YES
0.1576,NO
0.153,NO
0.0802,NO
1.0,YES
0.1431,YES
0.1524,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1253,NO
1.0,YES
0.1059,NO
0.2149,NO
0.1496,NO
0.1474,NO
0.153,NO
0.27899999999999997,YES
0.0908,NO
0.2369,YES
0.2129,NO
0.27899999999999997,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1867,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3917,YES
0.1328,NO
0.0475,NO
0.3605,YES
0.3672,YES
1.0,YES
0.3605,YES
0.1548,NO
0.1427,NO
0.3605,YES
0.2328,NO
0.3174,YES
0.1095,NO
0.2414,NO
0.2061,NO
0.2048,NO
0.0891,NO
1.0,YES
