50Traced_NONETRACED_SUM_MULTI_LSA_14_MAX,Associated
0.9172,NO
0.4452,NO
1.2604,NO
1.6305,NO
0.585,NO
1.2502,NO
0.9043,NO
0.4211,NO
0.6678,NO
2.3356,YES
1.0862,NO
2.3917,YES
0.6614,NO
0.6709,NO
0.2223,NO
0.5760000000000001,NO
0.7543,NO
0.4606,NO
1.3426,NO
0.2922,NO
1.0668,NO
2.1102,YES
2.2639,YES
2.1232,YES
1.5912,YES
0.9673,NO
2.5906,YES
0.8536,NO
1.3665,YES
0.9262,YES
0.5784,NO
0.6835,NO
0.5014,NO
0.5877,NO
1.1389,YES
0.619,YES
0.7112,NO
0.5989,NO
0.6356,NO
0.5318,NO
0.4486,NO
0.3214,NO
0.1888,NO
0.8176,YES
0.7389,NO
0.8,YES
0.762,NO
0.8855,YES
0.8888,NO
0.4863,NO
0.7866,NO
0.6933,NO
0.4873,NO
0.7946,NO
0.6567,NO
0.5439,NO
1.1977,NO
0.4555,NO
1.3215,NO
1.7069999999999999,NO
0.4309,NO
1.6371,NO
1.5594,NO
0.4824,NO
0.6122,NO
3.4255,YES
1.0615,NO
3.8145,YES
0.8869,NO
0.9538,NO
0.3037,NO
0.8206,NO
0.5991,NO
0.6198,NO
1.726,NO
0.4277,NO
0.9723,NO
3.0846,YES
3.5892,YES
3.1489,YES
2.4788,YES
0.8004,NO
3.4914,YES
0.7265,NO
2.5575,YES
2.3765,YES
1.1083,NO
0.7468,NO
0.6223,NO
1.1891,NO
2.0692,YES
1.8861,YES
1.1845,NO
0.7954,NO
0.9226,NO
0.7217,NO
1.1415,NO
0.7362,NO
0.4337,NO
1.0843,YES
0.7516,NO
2.1257,YES
0.742,NO
1.9768,YES
0.9549,NO
0.8171,NO
0.884,NO
0.9897,NO
0.7557,NO
1.3412,NO
1.1175,NO
0.745,NO
0.2854,NO
0.5846,NO
2.4055,YES
3.8032,YES
4.1094,YES
1.8893,YES
0.8242,NO
0.5419,NO
1.7291,YES
1.1231,NO
2.4692,YES
0.7606,NO
0.9742,NO
1.6076,NO
0.3033,NO
0.5976,NO
4.5714,YES
0.5351,NO
4.4688,YES
0.5359,NO
