50Traced_NONETRACED_MAX_RAW_LSA_14_MEDIAN,Associated
0.1686,NO
0.0652,NO
0.1406,NO
0.2164,NO
0.1494,NO
0.1986,NO
0.0589,NO
0.0679,NO
0.2252,NO
1.0,YES
0.1412,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1109,NO
0.0949,NO
0.2179,NO
0.1147,NO
1.0,YES
1.0,YES
0.4096,YES
1.0,YES
0.1573,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1474,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1649,NO
0.1835,NO
1.0,YES
0.1344,NO
1.0,YES
0.0583,NO
0.3399,YES
0.0836,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.1731,NO
0.1731,NO
0.1505,NO
0.2865,NO
0.2143,NO
0.1986,NO
0.1731,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.1387,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
1.0,YES
1.0,YES
0.1731,NO
0.1387,NO
0.1692,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1138,NO
1.0,YES
0.0576,NO
1.0,YES
0.0995,NO
0.1387,NO
0.1387,NO
0.11800000000000001,NO
0.1355,NO
0.2201,NO
0.1387,NO
0.1525,NO
0.1267,NO
0.1267,NO
0.2378,YES
0.4156,YES
1.0,YES
1.0,YES
0.1661,NO
0.1267,NO
1.0,YES
0.1395,NO
0.2134,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.1155,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1926,NO
0.1926,NO
0.2286,NO
0.2582,NO
0.2524,NO
0.2524,NO
0.1926,NO
0.1621,NO
0.2524,NO
1.0,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1766,NO
0.1689,NO
0.1926,NO
0.2524,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.1293,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.1219,NO
0.1328,NO
0.1132,NO
0.1997,YES
1.0,YES
1.0,YES
0.2886,YES
0.1548,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.1429,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2564,NO
0.2228,NO
0.2564,NO
0.2886,YES
0.2564,NO
0.1371,YES
0.1809,NO
0.1755,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.1997,NO
0.1755,NO
0.1669,NO
0.2252,NO
1.0,YES
0.2199,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2269,NO
0.1755,NO
0.20600000000000002,NO
0.1755,NO
0.1124,NO
0.2256,NO
0.1254,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1635,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1494,NO
0.2188,NO
0.1579,NO
0.1197,NO
0.2198,NO
0.4371,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.193,NO
1.0,YES
0.2188,NO
0.1495,NO
0.1479,NO
0.1953,NO
0.2653,NO
0.2174,NO
0.1986,NO
0.1684,NO
0.1479,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.159,NO
0.2174,NO
0.1479,NO
0.1207,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.166,NO
0.1542,NO
0.1542,NO
0.10800000000000001,NO
0.2886,NO
0.2184,NO
0.1986,NO
0.1542,NO
0.1542,NO
0.1525,NO
1.0,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.2184,NO
0.1542,NO
0.0975,NO
0.1702,NO
0.1518,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1219,NO
0.153,NO
0.0544,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2516,NO
0.179,NO
0.1474,NO
0.0973,NO
0.27899999999999997,YES
0.0908,NO
0.27899999999999997,YES
0.2129,NO
0.1739,YES
0.1271,NO
0.1426,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.3456,NO
0.4159,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.47700000000000004,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.2742,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.3803,YES
0.3359,NO
0.3803,YES
0.1427,NO
0.1427,NO
0.3333,YES
0.3465,YES
1.0,YES
0.3605,YES
