50Traced_NONETRACED_MAX_SINGLE_VSM_18_MAX,Associated
0.2076,NO
0.2626,NO
0.1766,NO
0.3384,NO
0.3369,NO
0.1818,NO
0.2687,NO
0.2025,NO
0.2452,NO
1.0,YES
0.1322,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.1949,NO
0.2626,NO
0.2752,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1818,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.4007,NO
0.2707,NO
0.3639,NO
0.3765,NO
1.0,YES
1.0,YES
0.3639,NO
0.2314,NO
0.3,NO
0.1086,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.2735,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.2082,NO
0.2082,NO
0.2314,NO
0.2314,NO
0.4007,NO
0.2314,NO
0.4007,NO
0.1671,NO
0.21600000000000003,NO
0.3233,NO
0.3076,NO
0.3369,NO
0.3322,NO
0.2687,NO
0.1016,NO
0.3063,NO
1.0,YES
0.1924,NO
0.7349,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.2316,NO
0.21600000000000003,NO
0.3076,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3063,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.5415,NO
0.5062,NO
0.6805,NO
0.6805,NO
1.0,YES
1.0,YES
0.6805,NO
0.4197,NO
0.4275,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.5115,NO
1.0,YES
0.5005,NO
1.0,YES
0.6805,NO
0.601,NO
0.3579,NO
0.4197,NO
0.601,NO
0.6805,NO
0.4197,NO
0.5415,NO
0.0724,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.1724,NO
0.0328,NO
1.0,YES
0.3019,NO
0.6283,YES
0.166,NO
0.379,NO
0.379,NO
0.379,NO
0.0927,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.1902,NO
0.3307,NO
1.0,YES
0.2353,NO
0.5859,YES
0.1671,NO
0.1062,NO
0.4056,NO
0.3384,NO
0.4137,NO
0.4167,NO
0.2687,NO
0.1225,NO
0.4137,NO
1.0,YES
0.2675,NO
1.0,YES
0.1987,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.3043,NO
0.2064,NO
0.4137,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4137,NO
1.0,YES
0.3573,NO
0.0985,NO
0.2059,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2003,NO
0.0604,NO
0.8266,YES
0.6903,NO
0.5193,YES
0.3599,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
0.8544,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.3218,NO
0.8266,YES
0.2206,NO
0.4843,YES
0.2332,NO
0.1856,NO
0.6593,NO
0.3384,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2332,NO
0.2452,NO
1.0,YES
0.3174,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.1949,NO
0.2266,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4239,NO
0.1671,NO
0.1825,NO
0.6593,NO
0.3031,NO
0.3349,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.3809,NO
1.0,YES
0.4039,NO
0.5379999999999999,YES
0.2134,NO
0.2391,NO
0.1002,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.31,NO
0.1825,NO
0.3349,NO
0.8156,YES
0.8945,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3531,NO
0.2093,NO
0.1513,NO
0.3916,NO
0.3283,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.2773,NO
0.8982,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.3889,NO
0.2093,NO
0.3246,NO
0.2201,NO
0.4413,NO
1.0,YES
1.0,YES
0.7522,YES
0.8982,YES
0.4413,NO
0.6498,YES
0.3095,NO
0.1275,NO
0.1812,NO
0.2898,NO
0.3384,NO
0.3369,NO
0.2977,NO
0.2687,NO
0.1244,NO
0.1851,NO
1.0,YES
0.0886,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.2453,NO
0.4518,NO
0.2179,NO
0.2511,NO
0.1812,NO
0.3335,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.228,NO
0.755,YES
0.2054,NO
0.2216,NO
0.2698,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.3986,NO
0.1816,NO
1.0,YES
0.7244,NO
1.0,YES
0.196,NO
0.4322,NO
0.4246,NO
0.2972,NO
0.1677,NO
0.7517,YES
0.2282,NO
0.7355,YES
0.506,NO
1.0,YES
0.4243,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3233,NO
0.8095,YES
0.2937,NO
0.3948,NO
1.0,YES
0.3772,NO
0.134,NO
0.9727,YES
0.5079,NO
0.8915,YES
0.1528,NO
0.4151,NO
0.3203,NO
0.2648,NO
0.171,NO
0.5205,NO
0.1398,NO
0.6811,NO
0.1969,NO
0.4971,NO
0.2975,NO
0.2987,NO
0.5719,NO
0.5079,NO
0.8926,YES
0.5079,NO
0.7929999999999999,YES
0.1762,NO
0.2716,NO
0.7728,YES
1.0,YES
1.0,YES
0.982,YES
0.3168,NO
0.1125,NO
0.982,YES
0.7101,NO
0.7728,YES
0.382,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2307,NO
0.9773,YES
0.205,NO
1.0,YES
0.4898,NO
1.0,YES
0.5792,NO
0.6351,NO
0.6455,NO
0.7101,NO
0.982,YES
0.7101,NO
0.6755,YES
0.1636,NO
0.3162,NO
1.0,YES
0.2517,NO
0.3468,NO
0.9109,YES
0.2276,NO
0.153,NO
0.8237,YES
0.159,NO
1.0,YES
0.1456,NO
0.3363,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.4877,NO
0.1654,NO
0.6479,NO
0.1704,NO
0.4729,NO
0.2218,NO
0.1764,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5185,NO
0.9109,YES
0.2084,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2203,NO
0.2033,NO
1.0,YES
0.2895,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.221,NO
0.9773,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.4207,NO
0.3721,NO
0.1902,NO
0.4207,NO
1.0,YES
0.1524,NO
0.5859,YES
1.0,YES
1.0,YES
0.4057,NO
0.2369,NO
0.2369,NO
0.4057,NO
1.0,YES
1.0,YES
0.3517,NO
0.3269,NO
0.3868,NO
0.4076,NO
0.5915,NO
0.5915,NO
0.5915,NO
1.0,YES
0.2315,NO
1.0,YES
0.2369,NO
1.0,YES
0.2094,NO
0.4076,NO
0.3269,NO
0.2459,NO
0.4076,NO
0.3012,NO
0.2309,NO
0.4057,NO
0.2003,NO
0.3162,NO
