50Traced_NONETRACED_MAX_MULTI_VSM_5_SUM,Associated
0.17707095421181407,NO
0.14505417686123734,NO
0.09570080391471515,NO
0.20146801817546311,NO
0.1624606780845858,NO
0.09129674938832576,NO
0.010905277874868932,NO
0.1469416288011185,NO
0.15169521146452292,NO
0.577280671094023,YES
0.07668647326109752,NO
0.5716882209017825,YES
0.26969591052079694,NO
0.3322614470464873,NO
0.3093324012583013,NO
0.17930793428871028,NO
0.07465921006641034,NO
0.1597343586158686,NO
0.16777350576721423,NO
0.17686123732960501,NO
0.19573575672841664,NO
0.2894792030758476,YES
0.6747990213212164,YES
0.7351974833974135,YES
0.4503320517301643,YES
0.14358615868577423,NO
0.15805662355819644,YES
0.11786088780146801,NO
0.2085284865431668,YES
0.3756029360363509,YES
0.36665501572876613,NO
0.18126529185599444,NO
0.15113596644529886,NO
0.2093673540720028,NO
0.894512408248864,YES
0.20048933939182106,YES
0.1458231387626704,NO
0.12890597693114297,NO
0.20020971688220907,NO
0.12904578818594897,NO
0.22579517651170922,NO
0.24627752534079,NO
0.16448794127927296,NO
0.6940929744844461,YES
0.1244320167773506,NO
0.6973086333449843,YES
0.038378189444250255,NO
0.5094722125131073,YES
0.060678084585809186,NO
0.13981125480601186,NO
0.061027612722824184,NO
0.11751135966445299,NO
0.018944425026214615,NO
0.21111499475707796,NO
0.14750087382034255,NO
0.20209716882209022,NO
0.1973435861586858,NO
0.11066060817895838,NO
0.22908074099965048,NO
0.5143656064313177,NO
0.23222649423278574,NO
0.22523593149248516,NO
0.22747291156938138,NO
0.0,NO
0.2840964697658162,NO
0.9007340090877315,YES
0.22628451590353027,NO
0.43872771758126533,YES
0.18937434463474312,NO
0.3079342887102412,NO
0.12429220552254457,NO
0.27507864383082836,NO
0.2898986368402657,NO
0.22271932890597695,NO
0.22838168472562043,NO
0.1458231387626704,NO
0.3687521845508564,NO
0.930723523243621,YES
0.9158336246067809,YES
0.8739601537923802,YES
0.7179307934288709,YES
0.19608528486543164,NO
0.43753932191541417,YES
0.18084585809157638,NO
0.7096819293953164,YES
0.33156239077245714,YES
0.4029360363509263,NO
0.1951066060817896,NO
0.16560643131772107,NO
0.18713736455784696,NO
0.8587207270185251,YES
0.519049283467319,YES
0.21384131422579522,NO
0.13939182104159387,NO
0.18818594896889201,NO
0.1129674938832576,NO
0.3002446696959105,NO
0.33428871024117446,NO
0.2313876267039497,NO
0.6320167773505766,YES
0.23313526738902485,NO
0.6759874169870674,YES
0.19007340090877317,NO
0.8339741349178609,YES
0.1967144355120587,NO
0.10667598741698707,NO
0.20405452638937438,NO
0.22292904578818595,NO
0.10786438308283815,NO
0.32219503670045435,NO
0.1637189793778399,NO
0.26116742397763026,NO
0.14882908074099965,NO
0.01768612373296051,NO
0.71674239776302,YES
0.8526389374344634,YES
0.6782943026913666,YES
0.4656413841314226,YES
0.15379238028661307,NO
0.02139112198531984,NO
0.43194687172317375,YES
0.22502621461027617,NO
0.3261097518350227,YES
0.19797273680531285,NO
0.28276826284515905,NO
0.3031108004194338,NO
0.32576022369800767,NO
0.08039147151345684,NO
0.7806361412093673,YES
0.09898636840265641,NO
0.870884306186648,YES
0.1095421181405103,NO
0.7968542467668647,YES
0.19154141908423628,NO
0.25830129325410695,NO
0.18664802516602585,NO
0.016148199930094365,NO
0.7384830478853547,YES
0.29325410695560994,NO
0.7124781544914366,YES
0.2511709192590004,NO
0.04830478853547711,NO
0.3741349178608878,NO
0.4741698706745893,NO
0.2722824187347081,NO
0.24047535826634042,NO
0.22740300594197838,NO
0.15211464522894091,NO
0.24082488640335548,NO
0.8282418734708145,YES
0.24599790283117795,NO
0.5581265291855994,YES
0.22887102411744148,NO
0.29905627403005947,NO
0.258930443900734,NO
0.18671793079342885,NO
0.3387626703949668,NO
0.18007689619014333,NO
0.31170919259000346,NO
0.26102761272282426,NO
0.3264592799720377,NO
0.8910171268787137,YES
0.871094023068857,YES
0.8137015029709892,YES
0.8209017825934988,YES
0.39168123033904234,NO
0.47766515204473964,YES
0.3045089129674939,NO
0.16469765816148202,NO
0.016218105557497392,NO
0.3614819993009437,YES
0.8735407200279622,YES
0.5816148199930095,YES
0.3636490737504369,YES
0.16672492135616918,NO
0.010485844110450893,NO
0.25606431317721084,YES
0.3679133170220203,NO
0.28241873470814405,YES
0.19063264592799722,NO
0.24844459979028316,NO
0.20363509262495633,NO
0.14854945823138765,NO
0.14197832925550508,NO
0.7755330304089478,YES
0.13477804963299544,NO
0.8019573575672841,YES
0.1157637189793778,NO
0.5238028661307236,YES
0.28074099965047195,NO
0.44753582663404406,NO
0.35952464173365956,NO
0.13925200978678787,NO
0.3888850052429221,YES
0.30387976232086683,NO
0.37944774554351623,YES
0.24215309332401264,NO
0.010136315973435853,NO
0.38084585809157645,NO
0.446906675987417,NO
0.24222299895141564,NO
0.3540020971688221,NO
0.12813701502970992,NO
0.06634044040545263,NO
0.3303040894792031,NO
0.7200279622509612,YES
0.3573575672841664,NO
0.423138762670395,YES
0.22677385529535132,NO
0.30730513806361415,NO
0.12023767913317025,NO
0.18622859140160786,NO
0.16693463823837817,NO
