50Traced_NONETRACED_MAX_RAW_VSM_68_SUM,Associated
0.13010787839163127,NO
0.1246158875449493,NO
0.1365152010460935,NO
0.286629617522066,NO
0.11415495259888848,NO
0.22464857796665577,NO
0.12049689440993787,NO
0.05838509316770185,NO
0.15259888852566197,NO
0.7869238313174239,YES
0.16541353383458646,NO
0.8464857796665576,YES
0.2570120954560314,NO
0.24419745014710686,NO
0.25027786858450474,NO
0.1566525008172605,NO
0.13115397188623734,NO
0.15449493298463546,NO
0.115527950310559,NO
0.14043805165086629,NO
0.15541026479241582,NO
0.6764302059496566,YES
0.6780647270349787,YES
0.734553775743707,YES
0.7824125531219351,YES
0.2219025825433148,NO
0.6723112128146452,YES
0.1535142203334423,NO
0.3312847335730631,YES
0.7852893102321018,YES
0.28401438378555083,NO
0.11304347826086954,NO
0.06106570774762993,NO
0.12912716574043803,NO
0.4726381170317096,YES
0.6880679960771492,YES
0.09637136319058513,NO
0.12121608368747956,NO
0.15207584177835895,NO
0.1213468453743053,NO
0.20464203988231447,NO
0.18692383131742402,NO
0.188558352402746,NO
0.398365478914678,YES
0.0389016018306636,NO
0.699117358613926,YES
0.03210199411572408,NO
0.3684210526315789,YES
0.01418764302059496,NO
0.13141549525988885,NO
0.09754821837201698,NO
0.12801569140241906,NO
0.099705786204642,NO
0.18796992481203004,NO
0.12533507682249098,NO
0.12945406995750244,NO
0.08120300751879697,NO
0.08689114089571755,NO
0.11402419091206274,NO
0.28492971559333113,NO
0.1452108532200065,NO
0.14658385093167703,NO
0.15815626021575677,NO
0.045701209545603125,NO
0.14939522719843085,NO
0.48231448185681586,YES
0.17489375612945404,NO
0.29728669499836546,YES
0.21196469434455703,NO
0.21967963386727685,NO
0.2175874468780647,NO
0.16175220660346515,NO
0.2120300751879699,NO
0.11729323308270674,NO
0.19686171951618178,NO
0.10120954560313826,NO
0.25576985943118663,NO
0.9174239947695323,YES
0.5933311539718861,YES
0.554168028767571,YES
0.4311212814645308,YES
0.13082706766917293,NO
0.42987904543968614,YES
0.1456685191238967,NO
0.3463877084014384,YES
0.7440993788819874,YES
0.3244851258581235,NO
0.16351748937561292,NO
0.2035959463877084,NO
0.1992808107224583,NO
0.850081726054266,YES
0.706766917293233,YES
0.13010787839163127,NO
0.08780647270349787,NO
0.19424648577966652,NO
0.07283425956194833,NO
0.2582543314808761,NO
0.24511278195488723,NO
0.25008172605426604,NO
0.7512258908139913,YES
0.06348479895390649,NO
0.6791762013729976,YES
0.02974828375286041,NO
0.34762994442628303,YES
0.02700228832951945,NO
0.11291271657404377,NO
0.06041189931350112,NO
0.08852566198103953,NO
0.08048381824125529,NO
0.19555410264792414,NO
0.13043478260869565,NO
0.19189277541680286,NO
0.052958483164432815,NO
0.07048054919908465,NO
0.2827721477607061,YES
0.8443935926773454,YES
0.43935926773455375,YES
0.28447204968944095,YES
0.11500490356325595,NO
0.0,NO
0.2269369074861065,YES
0.09859431186662308,NO
0.2776070611310886,YES
0.10585158548545275,NO
0.2570120954560314,NO
0.24190912062765607,NO
0.24190912062765607,NO
0.0919254658385093,NO
0.39888852566198096,YES
0.09087937234390323,NO
0.8614579928081071,YES
0.0843412880026152,NO
0.4101340307289964,YES
0.09310232101994115,NO
0.09146779993461913,NO
0.1161817587446878,NO
0.026479241582216404,NO
0.2124223602484472,YES
0.17103628636809415,NO
0.2787839163125204,YES
0.1985616214449166,NO
0.13030402092186988,NO
0.26583850931677017,NO
0.25995423340961094,NO
0.2659692710035959,NO
0.24792415822164104,NO
0.20771493952271983,NO
0.1777051323962079,NO
0.1539718862373325,NO
0.45563909774436084,YES
0.23981693363844392,NO
0.38215102974828363,YES
0.13723439032363516,NO
0.1145472376593658,NO
0.10107878391631249,NO
0.13291925465838508,NO
0.20287675711016673,NO
0.11820856489048708,NO
0.16188296829029092,NO
0.13821510297482836,NO
0.1913697286694998,NO
0.5531873161163777,YES
0.534553775743707,YES
0.4808761033017325,YES
0.4876103301732591,YES
0.20300751879699247,NO
0.32481203007518794,YES
0.20071918927754168,NO
0.13206930369401765,NO
0.06171951618175872,NO
0.6953906505393919,YES
0.8639424648577966,YES
0.7909774436090223,YES
0.7125204315135664,YES
0.11493952271984305,NO
0.021379535796011758,NO
0.2680614579928081,YES
0.23798627002288325,NO
0.694802222948676,YES
0.13396534815299116,NO
0.24498202026806148,NO
0.2707420725727362,NO
0.2530238640078457,NO
0.12016999019287349,NO
0.7722785223929387,YES
0.07826086956521736,NO
0.7969924812030074,YES
0.11271657404380515,NO
0.7925465838509316,YES
0.2732919254658385,NO
0.28355671788166065,NO
0.28394900294213793,NO
0.20575351422033344,NO
0.2458319712324289,YES
0.21229159856162141,NO
0.712193527296502,YES
0.1619483491337038,NO
0.12951945080091531,NO
0.28394900294213793,NO
0.26936907486106565,NO
0.229421379535796,NO
0.258842759071592,NO
0.18888525661981037,NO
0.1128473357306309,NO
0.20928407976462896,NO
0.3875122589081399,YES
0.2619810395554102,NO
0.3140895717554756,YES
0.29447531873161165,NO
0.26289637136319055,NO
0.2627002288329519,NO
0.11565871199738474,NO
0.15364498202026805,NO
0.11742399476953251,NO
0.14017652827721475,NO
0.14514547237659364,NO
0.1348152991173586,NO
0.7483491337038246,YES
0.7199738476626347,YES
0.7497875122589079,YES
0.8287021902582542,YES
0.20993788819875775,NO
0.25250081726054263,YES
0.2152991173586139,NO
0.13527296502124875,NO
0.13749591369728667,NO
0.26283099051977765,NO
0.1692056227525335,NO
0.16325596600196143,NO
0.23746322327558023,NO
0.13749591369728667,NO
0.07479568486433474,NO
0.22059496567505718,NO
0.448512585812357,YES
0.2486433474991827,NO
0.337888198757764,YES
0.09689440993788818,NO
0.045635828702190254,NO
0.02477933965348152,NO
0.20902255639097742,NO
0.1518796992481203,NO
0.15815626021575677,NO
0.24328211833932656,NO
0.07590715920235369,NO
0.24942791762013727,NO
0.8897678980058841,YES
0.8409937888198757,YES
0.5500490356325596,YES
0.34357633213468447,YES
0.2425629290617849,NO
0.8002615233736514,YES
0.22922523700555736,NO
0.16351748937561292,NO
0.1393919581562602,NO
0.21333769205622755,NO
0.2982674076495586,NO
0.20411899313501142,NO
0.2048381824125531,NO
0.17848970251716248,NO
0.16783262504086302,NO
0.14939522719843085,NO
0.49146779993461903,YES
0.23314808761033012,NO
0.31938542007191895,YES
0.1695325269695979,NO
0.15096436744033997,NO
0.2358940830336711,NO
0.10094802222948672,NO
0.20634194181104934,NO
0.12278522392938866,NO
0.11984308597580907,NO
0.12801569140241909,NO
0.2053612291598562,NO
0.8895063746322326,YES
0.8539391958156258,YES
0.8084995096436743,YES
0.8003922850604772,YES
0.22987904543968618,NO
0.3278195488721804,YES
0.16201372997711672,NO
0.12945406995750244,NO
0.04727034978751225,NO
0.11696632886564236,NO
0.33383458646616543,NO
0.1635828702190258,NO
0.2213141549525989,NO
0.0467473030402092,NO
0.04877410918600848,NO
0.13076168682576006,NO
0.9129780974174565,YES
0.16482510624387053,NO
0.7789473684210524,YES
0.20889179470415167,NO
0.1501797973193854,NO
0.23471722785223925,NO
0.08152991173586137,NO
0.18215102974828376,NO
0.05014710689767897,NO
0.1046747303040209,NO
0.09349460608041842,NO
0.21372997711670477,NO
0.8459627329192545,YES
0.8414514547237658,YES
0.8307943772474664,YES
0.7076822491010132,YES
0.20895717554756454,NO
0.6992481203007518,YES
0.13945733899967308,NO
0.14802222948676036,NO
0.10120954560313826,NO
0.9586139261196468,YES
0.2611310885910428,YES
0.7057208237986269,YES
0.8116377901274925,YES
0.245766590389016,NO
0.14776070611310885,NO
0.8390323635174892,YES
0.2274599542334096,NO
