50Traced_NONETRACED_SUM_RAW_LSA_63_MEDIAN,Associated
0.3572,NO
0.0767,NO
0.5115,NO
0.56,NO
0.3138,NO
0.6462,NO
0.1997,NO
0.0679,NO
0.8719,NO
0.7892,YES
0.4223,NO
1.6697,YES
0.2427,NO
0.4128,NO
0.2483,NO
0.1142,NO
0.2349,NO
0.1109,NO
0.3493,NO
0.2179,NO
0.6664,NO
1.0081,YES
0.8748,YES
1.0677,YES
0.5327,YES
0.7969,NO
0.9964,YES
0.547,NO
1.6511,YES
0.2444,YES
0.4934,NO
0.4693,NO
0.2332,NO
0.3765,NO
1.6907,YES
1.7162,YES
0.4209,NO
0.3524,NO
0.3606,NO
0.5155,NO
0.2858,NO
0.4411,NO
0.3035,NO
1.295,YES
0.2962,NO
1.8383,YES
0.1957,NO
0.9273,YES
0.2959,NO
0.5001,NO
0.4667,NO
0.4192,NO
0.3484,NO
0.3628,NO
0.515,NO
0.3081,NO
0.7853,NO
0.1818,NO
0.6898,NO
0.7164,NO
0.2904,NO
0.7536,NO
0.7611,NO
0.33899999999999997,NO
0.6081,NO
1.9459,YES
0.1714,NO
3.1519999999999997,YES
0.245,NO
0.7187,NO
0.2136,NO
0.2484,NO
0.2794,NO
0.4095,NO
0.3662,NO
0.2822,NO
0.2435,NO
2.7306,YES
2.1354,YES
2.7464,YES
1.5644,YES
0.8202,NO
2.7054,YES
0.3014,NO
1.7431,YES
0.3227,YES
0.688,NO
0.5432,NO
0.4433,NO
0.6847,NO
2.3117,YES
2.3519,YES
0.8828,NO
0.2967,NO
0.6053,NO
0.3537,NO
0.3913,NO
0.5642,NO
0.4119,NO
1.5685,YES
0.3843,NO
2.4789,YES
0.3922,NO
1.5475,YES
0.3388,NO
0.3942,NO
0.5037,NO
0.3632,NO
0.3426,NO
0.8089,NO
0.3679,NO
0.5493,NO
0.685,NO
0.1705,NO
1.5590000000000002,YES
2.3259,YES
1.6665,YES
1.7055,YES
0.4495,NO
0.4197,NO
1.6552,YES
0.4658,NO
1.409,YES
0.6764,NO
0.4324,NO
0.6949,NO
0.4965,NO
0.3132,NO
1.1803,YES
0.4878,NO
2.1852,YES
0.2375,NO
2.2346,YES
0.5076,NO
0.4275,NO
0.5778,NO
0.35700000000000004,NO
1.6021,YES
0.4183,NO
0.877,YES
0.7231,NO
0.1856,NO
0.7304,NO
0.8703,NO
0.4022,NO
0.9944,NO
0.7058,NO
0.2979,NO
0.8694,NO
1.9989,YES
0.3474,NO
3.1555,YES
0.2265,NO
0.6315,NO
0.1689,NO
