50Traced_NONETRACED_SUM_MULTI_VSM_97_MAX,Associated
1.3818,NO
0.5614,NO
1.1933,NO
1.4942,NO
1.3146,NO
1.5508,NO
1.2997,NO
0.9181,NO
1.3778,NO
2.9751,YES
0.6517,NO
1.5756,YES
0.9437,NO
1.1983,NO
0.622,NO
0.6401,NO
1.4136,NO
1.1729,NO
1.4468,NO
1.2218,NO
1.4582,NO
2.8018,YES
2.9647,YES
2.3599,YES
2.9969,YES
0.8934,NO
1.6534,YES
0.9702,NO
1.9409,YES
2.0848,YES
0.9264,NO
0.9592,NO
0.9011,NO
1.2827,NO
1.8238,YES
2.4362,YES
1.2091,NO
0.635,NO
0.6559999999999999,NO
0.57,NO
0.8788,NO
1.1804,NO
0.6735,NO
1.5428,YES
0.8869,NO
2.5054,YES
0.7205,NO
2.6074,YES
0.8157,NO
0.5342,NO
0.8693,NO
0.7752,NO
0.6335,NO
0.6255,NO
0.6134,NO
1.2642,NO
1.3451,NO
0.5718,NO
1.7547,NO
1.3953,NO
1.4633,NO
1.8768,NO
1.2468,NO
0.6377,NO
1.8511,NO
3.242,YES
1.0621,NO
1.9618,YES
0.868,NO
1.2766,NO
0.5596,NO
0.6521,NO
1.2558,NO
0.9825,NO
1.5699,NO
0.9640000000000001,NO
1.3831,NO
3.2096,YES
3.37,YES
2.9973,YES
3.4286,YES
1.5018,NO
2.1144,YES
1.3955,NO
2.5343,YES
2.0919,YES
1.1475,NO
0.7559999999999999,NO
0.5216,NO
1.4237,NO
1.8143,YES
3.0585,YES
1.4202,NO
0.5511,NO
0.9390000000000001,NO
0.3587,NO
0.8675,NO
1.022,NO
0.5605,NO
1.6949,YES
0.8665,NO
3.1043,YES
0.5274,NO
3.1959,YES
0.6475,NO
0.5458,NO
0.8481,NO
0.55,NO
0.5379999999999999,NO
0.6699,NO
0.743,NO
1.2804,NO
1.1244,NO
0.2892,NO
1.7891,YES
4.3821,YES
3.8727,YES
2.6199,YES
1.5354,NO
0.4672,NO
