50Traced_NONETRACED_MAX_SINGLE_LSA_67_MAX,Associated
0.1503,NO
0.2626,NO
0.1144,NO
0.2164,NO
0.1516,NO
0.1246,NO
0.2687,NO
0.0804,NO
0.1689,NO
1.0,YES
0.1376,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2626,NO
0.4176,NO
0.2626,NO
0.2553,NO
0.2251,NO
0.2553,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.2054,NO
0.9432,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.2515,NO
1.0,YES
1.0,YES
0.2515,NO
0.3066,NO
0.2243,NO
0.3066,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.1915,NO
1.0,YES
0.1702,NO
1.0,YES
0.1702,NO
0.1688,NO
0.3066,NO
0.1235,NO
0.3066,NO
0.2245,NO
0.3066,NO
0.2146,NO
0.1503,NO
0.21600000000000003,NO
0.1827,NO
0.2865,NO
0.1538,NO
0.3329,NO
0.2687,NO
0.0804,NO
0.2187,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.21600000000000003,NO
0.1949,NO
0.1851,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2544,NO
1.0,YES
0.2473,NO
0.9432,YES
1.0,YES
0.3356,NO
0.34299999999999997,NO
0.3006,NO
0.4653,NO
1.0,YES
1.0,YES
0.4605,NO
0.4069,NO
0.4653,NO
0.2121,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.3722,NO
1.0,YES
0.28600000000000003,NO
1.0,YES
0.2632,NO
0.4069,NO
0.4069,NO
0.4069,NO
0.2209,NO
0.41100000000000003,NO
0.2648,NO
0.4653,NO
0.1568,NO
0.1663,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.7346,YES
0.1884,NO
0.1663,NO
0.7346,YES
0.3019,NO
0.5679,YES
0.1733,NO
0.3291,NO
0.3179,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.2026,NO
0.8285,YES
0.1015,NO
0.3338,NO
0.2164,NO
0.2429,NO
0.7346,YES
0.4518,NO
0.4304,YES
0.2565,NO
0.2719,NO
0.1975,NO
0.3054,NO
0.3054,NO
0.2356,NO
0.2719,NO
0.2719,NO
0.2731,NO
1.0,YES
0.4354,NO
0.9651,YES
0.1987,NO
0.2012,NO
0.1689,NO
0.2719,NO
0.4176,NO
0.2719,NO
0.3054,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
0.9651,YES
0.3191,NO
0.9651,YES
0.2054,NO
0.1178,NO
0.1194,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.1855,NO
0.1194,NO
0.8266,YES
0.6968,NO
0.5193,YES
0.3749,NO
0.3948,NO
0.3812,NO
0.3938,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6968,NO
0.3377,NO
0.8266,YES
0.6968,NO
0.4843,YES
0.2332,NO
0.2148,NO
0.2758,NO
0.3219,NO
0.3318,NO
0.4328,NO
0.2177,NO
0.2332,NO
0.4328,NO
1.0,YES
0.3648,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.2332,NO
0.3253,NO
0.22399999999999998,NO
0.3183,NO
0.2266,NO
0.2148,NO
0.5181,YES
1.0,YES
0.5155,YES
1.0,YES
0.4328,NO
1.0,YES
0.2535,NO
0.1341,NO
0.1339,NO
0.4039,NO
0.4374,NO
0.4374,NO
0.3464,NO
0.4224,NO
0.0967,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.1331,NO
0.2391,NO
0.0932,NO
0.204,NO
0.5133,NO
0.1655,NO
0.4374,NO
0.1309,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3531,NO
0.2093,NO
0.1062,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.2251,NO
0.2687,NO
0.2093,NO
0.2637,NO
1.0,YES
0.4203,NO
0.8982,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.2093,NO
0.4176,NO
0.2011,NO
0.1949,NO
0.2034,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.3081,NO
0.8982,YES
0.2054,NO
0.1503,NO
0.1812,NO
0.1901,NO
0.2886,NO
0.2377,NO
0.3464,NO
0.4224,NO
0.0806,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.1812,NO
0.5133,NO
0.1812,NO
0.228,NO
