50Traced_NONETRACED_SUM_RAW_LSA_49_MAX,Associated
0.2201,NO
0.2805,NO
0.6778,NO
0.4433,NO
0.4443,NO
0.5765,NO
0.6096,NO
0.1672,NO
0.6332,NO
0.866,YES
0.5303,NO
0.6242,YES
0.6684,NO
0.3331,NO
0.4655,NO
0.3431,NO
0.3402,NO
0.2917,NO
0.3708,NO
0.2179,NO
0.3021,NO
0.7873,YES
1.2128,YES
1.9535,YES
1.6852,YES
0.7342,NO
1.7945,YES
0.5017,NO
0.6301,YES
0.4351,YES
0.3362,NO
0.4888,NO
0.5856,NO
0.5015,NO
1.4938,YES
0.5557,YES
0.3715,NO
0.2218,NO
0.2107,NO
0.154,NO
0.3011,NO
0.2076,NO
0.2613,NO
1.5827,YES
0.3221,NO
1.1687,YES
0.2462,NO
0.574,YES
0.5667,NO
0.2739,NO
0.4343,NO
0.3665,NO
0.184,NO
0.5426,NO
0.2464,NO
0.47600000000000003,NO
0.4178,NO
0.1534,NO
0.5658,NO
0.5737,NO
0.4028,NO
0.8907,NO
0.3365,NO
0.1165,NO
0.7503,NO
1.7254,YES
0.5428,NO
1.3075,YES
0.4193,NO
0.4209,NO
0.2679,NO
0.2109,NO
0.3167,NO
0.1767,NO
0.5914,NO
0.1755,NO
0.5181,NO
1.9143,YES
2.7194,YES
3.0089,YES
2.0031,YES
0.7087,NO
2.2555,YES
0.4722,NO
0.6058,YES
0.3697,YES
0.4605,NO
0.215,NO
0.3043,NO
0.6426,NO
1.3405,YES
0.5273,YES
0.3041,NO
0.2354,NO
0.3845,NO
0.1379,NO
0.536,NO
0.2718,NO
0.5163,NO
1.4627,YES
0.2744,NO
1.1482,YES
0.136,NO
0.535,YES
0.1263,NO
0.2526,NO
0.4083,NO
0.4304,NO
0.2061,NO
0.4536,NO
0.2877,NO
0.4945,NO
0.4079,NO
0.0591,NO
0.5542,YES
2.1388,YES
2.8125,YES
0.6397,YES
0.5759,NO
0.2944,NO
1.2331,YES
0.1965,NO
0.5928,YES
0.1742,NO
0.6947,NO
0.3824,NO
0.2393,NO
0.2976,NO
2.0707,YES
0.2757,NO
1.3948,YES
0.231,NO
3.1616,YES
0.5286,NO
0.5983,NO
0.6607,NO
0.4173,NO
1.4626,YES
0.7372,NO
0.6478,YES
0.4276,NO
0.0944,NO
0.6691,NO
0.691,NO
0.3819,NO
0.7335,NO
0.4898,NO
0.1225,NO
0.6828,NO
1.594,YES
0.5285,NO
0.9844,YES
0.5126,NO
0.4191,NO
0.2431,NO
0.1764,NO
0.2633,NO
0.1504,NO
0.74,NO
0.2019,NO
0.5436,NO
2.4135,YES
2.8989999999999996,YES
3.6108,YES
2.6706,YES
0.7324,NO
2.8573,YES
0.7333,NO
0.3649,NO
0.0774,NO
0.3517,YES
1.8503,YES
1.3689,YES
0.6929,YES
0.4302,NO
0.0604,NO
0.5408,YES
0.2839,NO
0.5105,YES
0.1764,NO
0.3985,NO
0.4035,NO
0.2375,NO
0.1769,NO
1.7203,YES
0.155,NO
1.6462,YES
0.142,NO
2.7077,YES
0.5804,NO
0.5141,NO
0.7673,NO
0.2518,NO
0.9152,YES
0.3972,NO
0.6264,YES
0.3391,NO
0.2536,NO
0.5224,NO
0.2202,NO
0.3682,NO
0.7708,NO
0.4545,NO
0.2769,NO
0.57,NO
1.2830000000000001,YES
0.2606,NO
1.1638,YES
0.4314,NO
0.4254,NO
0.3298,NO
0.3853,NO
0.267,NO
0.2395,NO
0.2924,NO
0.2694,NO
0.3843,NO
0.7639,YES
1.5865,YES
1.7996,YES
1.5686,YES
0.7315,NO
1.6955,YES
0.6229,NO
0.3649,NO
0.1936,NO
0.3129,NO
0.6973,NO
0.5912,NO
0.5583,NO
0.4964,NO
0.2071,NO
0.6688,NO
1.4962,YES
0.3092,NO
1.2059,YES
0.2546,NO
0.3159,NO
0.1416,NO
0.3381,NO
0.4058,NO
0.2105,NO
0.6563,NO
0.1437,NO
0.7731,NO
1.2746,YES
2.0901,YES
2.3651,YES
1.8862,YES
0.53,NO
1.9824,YES
0.4185,NO
0.282,NO
0.0769,NO
0.2763,NO
0.5769,NO
0.4205,NO
0.4711,NO
0.3361,NO
0.1204,NO
0.7143,NO
1.4188,YES
