50Traced_NONETRACED_MAX_MULTI_VSM_33_MEDIAN,Associated
0.2947,NO
0.0652,NO
0.1516,NO
0.4029,NO
0.1026,NO
0.6333,NO
0.2831,NO
0.1745,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2918,NO
0.3673,NO
0.3555,NO
0.1207,NO
0.3104,NO
0.2327,NO
0.0747,NO
0.2179,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
0.7756,YES
0.1782,NO
1.0,YES
0.2821,YES
0.3362,NO
0.2796,NO
0.2165,NO
0.2287,NO
0.5234,YES
0.6914,YES
0.2796,NO
0.2425,NO
0.1865,NO
0.1939,NO
0.301,NO
0.3148,NO
0.3148,NO
0.5717,YES
0.2796,NO
0.904,YES
0.2796,NO
0.6914,YES
0.2796,NO
0.2425,NO
0.2425,NO
0.2425,NO
0.2425,NO
0.2287,NO
0.1724,NO
0.1865,NO
0.32,NO
0.1534,NO
0.2297,NO
0.4329,NO
0.31,NO
0.4162,NO
0.2831,NO
0.0958,NO
0.3753,NO
1.0,YES
0.2887,NO
1.0,YES
0.2522,NO
0.3673,NO
0.2136,NO
0.1919,NO
0.4327,NO
0.318,NO
0.3753,NO
0.1755,NO
0.3753,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.5682,YES
0.2866,NO
1.0,YES
0.408,YES
0.3356,NO
0.2576,NO
0.1507,NO
0.2528,NO
0.7571,YES
1.0,YES
0.2479,NO
0.2251,NO
0.2528,NO
0.2251,NO
0.3667,NO
0.3667,NO
0.3667,NO
0.8269,YES
0.0927,NO
1.0,YES
0.1143,NO
1.0,YES
0.1607,NO
0.2251,NO
0.2456,NO
0.2251,NO
0.2251,NO
0.2673,NO
0.2142,NO
0.2528,NO
0.2522,NO
0.045,NO
0.3603,YES
1.0,YES
1.0,YES
0.4224,YES
0.3189,NO
0.1691,NO
0.6191,YES
0.3816,NO
0.308,YES
0.1443,NO
0.2531,NO
0.1934,NO
0.1934,NO
0.1493,NO
1.0,YES
0.2254,NO
1.0,YES
0.1652,NO
1.0,YES
0.3118,NO
0.5347,NO
0.3006,NO
0.1787,NO
0.3603,YES
0.2838,NO
0.308,YES
0.3331,NO
0.1493,NO
0.2756,NO
0.4528,NO
0.31,NO
0.6333,NO
0.2601,NO
0.2258,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2548,NO
0.35200000000000004,NO
0.3104,NO
0.1596,NO
0.4528,NO
0.318,NO
0.4528,NO
0.2866,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.7756,YES
0.2156,NO
0.174,NO
0.0774,NO
0.2644,YES
1.0,YES
1.0,YES
0.5022,YES
0.3189,NO
0.1676,NO
0.5253,YES
0.2629,NO
0.2359,YES
0.2183,NO
0.2552,NO
0.3108,NO
0.3108,NO
0.1493,NO
1.0,YES
0.1573,NO
1.0,YES
0.1676,NO
1.0,YES
0.2183,NO
0.4291,NO
0.2551,NO
0.2183,NO
0.3891,YES
0.4382,NO
0.2335,YES
0.3096,NO
0.0745,NO
0.3877,NO
0.42700000000000005,NO
0.31,NO
0.6333,NO
0.2831,NO
0.2271,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.1596,NO
0.42700000000000005,NO
0.3096,NO
0.42700000000000005,NO
0.3096,NO
0.42700000000000005,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2485,NO
0.7756,YES
0.2748,NO
0.2947,NO
0.1374,NO
0.3271,NO
0.4029,NO
0.2823,NO
0.4569,NO
0.2831,NO
0.1871,NO
0.3745,NO
1.0,YES
0.3581,NO
0.7294,YES
0.184,NO
0.3673,NO
0.1078,NO
0.204,NO
0.39799999999999996,NO
0.2925,NO
0.31,NO
0.1871,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2888,NO
0.5595,YES
0.3745,NO
0.307,NO
0.0951,NO
0.2964,NO
0.3316,NO
0.2788,NO
0.3821,NO
0.233,NO
0.2252,NO
0.3821,NO
0.8995,YES
0.2955,NO
0.8995,YES
0.3649,NO
0.3649,NO
0.3649,NO
0.1435,NO
0.2756,NO
0.307,NO
0.1506,NO
0.307,NO
0.2046,NO
0.8232,YES
0.8995,YES
0.8232,YES
0.8232,YES
0.2857,NO
0.4616,YES
0.2512,NO
0.2947,NO
0.1106,NO
0.15,NO
0.4029,NO
0.31,NO
0.6333,NO
0.2831,NO
0.1473,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3221,NO
0.3673,NO
0.3221,NO
0.1596,NO
0.3204,NO
0.2355,NO
0.263,NO
0.1702,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2326,NO
0.7756,YES
0.2156,NO
0.1069,NO
0.146,NO
1.0,YES
0.5061,YES
0.2829,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.4524,NO
0.3885,NO
0.3885,NO
0.2771,NO
0.5061,YES
0.1767,NO
0.516,YES
0.2433,NO
0.5061,YES
0.5358,NO
0.5358,NO
0.6069,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2789,NO
0.6395,NO
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.191,NO
1.0,YES
0.1713,NO
0.4524,NO
0.3567,NO
0.3567,NO
0.1747,NO
0.6395,NO
0.1411,NO
0.509,NO
0.1451,NO
0.3894,NO
0.256,NO
0.3547,NO
0.3796,NO
0.24,NO
0.6869,YES
0.3359,NO
1.0,YES
0.2522,NO
0.0483,NO
0.6149,YES
1.0,YES
1.0,YES
0.6382,YES
0.3189,NO
0.0835,NO
1.0,YES
0.6231,NO
0.4491,YES
0.6231,NO
0.4651,NO
0.4651,NO
0.4651,NO
0.1616,NO
1.0,YES
0.154,NO
1.0,YES
0.1419,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6231,NO
0.6231,NO
0.583,YES
0.4832,NO
0.5764,YES
0.1636,NO
0.1646,NO
1.0,YES
0.2856,NO
0.5554,NO
0.6327,YES
0.3433,NO
0.153,NO
1.0,YES
0.5177,NO
0.6707,YES
0.5177,NO
0.534,NO
0.3191,NO
0.2898,NO
0.1775,NO
0.5554,NO
0.1654,NO
0.516,NO
0.0929,NO
0.3382,NO
0.5177,NO
0.5177,NO
0.5187,NO
0.5177,NO
1.0,YES
0.5169,NO
1.0,YES
0.1148,NO
0.0337,NO
0.1231,YES
0.3685,YES
0.3685,YES
0.1653,YES
0.1175,NO
0.0842,NO
0.2445,YES
0.1217,NO
0.1098,YES
0.0994,NO
0.2464,NO
0.3002,NO
0.3002,NO
0.0632,NO
0.3685,YES
0.1148,NO
0.3685,YES
0.1347,NO
0.3685,YES
0.0994,NO
0.1705,NO
0.1187,NO
0.0525,NO
0.1423,YES
0.1442,NO
0.1436,YES
0.6735,YES
0.408,YES
0.3634,NO
0.2576,NO
0.1676,NO
0.275,NO
0.7571,YES
1.0,YES
0.275,NO
0.2457,NO
0.1517,NO
0.2457,NO
0.4028,NO
0.4228,NO
0.4228,NO
0.8269,YES
0.1676,NO
0.6735,YES
0.1676,NO
1.0,YES
0.1676,NO
0.2457,NO
0.2457,NO
0.2457,NO
0.2457,NO
0.2189,NO
0.2142,NO
0.2023,NO
0.0865,NO
0.1204,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.3898,NO
0.1242,NO
1.0,YES
0.4779,NO
0.825,YES
0.4779,NO
0.5037,NO
0.5037,NO
0.5037,NO
0.2771,NO
0.5502,YES
0.1767,NO
0.5502,YES
0.2433,NO
0.5502,YES
0.4779,NO
0.4779,NO
0.6069,NO
0.4779,NO
1.0,YES
0.578,NO
1.0,YES
0.3341,NO
0.0664,NO
0.5648,YES
0.6385,YES
0.3568,YES
0.4739,YES
0.2192,NO
0.245,NO
0.6385,YES
0.5579999999999999,NO
0.455,YES
0.5579999999999999,NO
0.3016,NO
0.3247,NO
0.3247,NO
0.1308,NO
0.6385,YES
0.3341,NO
0.6385,YES
0.3341,NO
0.6385,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.5159,YES
0.4327,NO
0.5161,YES
0.1845,NO
0.1099,NO
1.0,YES
0.4498,YES
0.2514,YES
0.8451,YES
0.3898,NO
0.1622,NO
1.0,YES
0.5289,NO
0.6429,YES
0.5289,NO
0.534,NO
0.2713,NO
0.21600000000000003,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.4609,YES
0.1845,NO
0.4498,YES
0.5289,NO
0.5289,NO
0.5289,NO
0.5289,NO
0.728,YES
0.4208,NO
1.0,YES
0.0709,NO
0.146,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4969,NO
0.3727,NO
0.3489,NO
0.2771,NO
1.0,YES
0.1767,NO
1.0,YES
0.2433,NO
1.0,YES
0.4462,NO
0.462,NO
0.6069,NO
0.4462,NO
1.0,YES
0.578,NO
1.0,YES
0.1881,NO
0.0905,NO
0.5033,YES
1.0,YES
0.5962,YES
0.6382,YES
0.1901,NO
0.1275,NO
1.0,YES
0.415,NO
0.4491,YES
0.2093,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1698,NO
1.0,YES
0.17,NO
1.0,YES
0.1512,NO
1.0,YES
0.3519,NO
0.462,NO
0.4856,NO
0.415,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.1918,NO
0.10300000000000001,NO
0.4937,YES
0.6459,YES
1.0,YES
0.5022,YES
0.20600000000000002,NO
0.1037,NO
0.6109,YES
0.3984,NO
0.3311,YES
0.1439,NO
0.1816,NO
0.177,NO
0.0943,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
0.7878,YES
0.2729,NO
0.3984,NO
0.3022,NO
0.3984,NO
0.4937,YES
0.4382,NO
0.4937,YES
0.1963,NO
0.1122,NO
0.3341,NO
0.3716,NO
0.2437,NO
0.4627,NO
0.4356,NO
0.1439,NO
0.3341,NO
0.1291,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
1.0,YES
0.1649,NO
0.2654,NO
0.1963,NO
0.2654,NO
0.2378,NO
0.2654,NO
0.1088,NO
0.3778,NO
0.2053,NO
0.1316,NO
0.3647,NO
0.3398,NO
0.4784,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.1236,NO
0.1893,NO
0.7571,YES
1.0,YES
0.1989,NO
0.1519,NO
0.1051,NO
0.1784,NO
0.1661,NO
0.3082,NO
0.1562,NO
0.8269,YES
0.1989,NO
0.904,YES
0.1989,NO
1.0,YES
0.1989,NO
0.1218,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.2189,NO
0.2142,NO
0.1084,NO
0.1934,NO
0.0602,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2294,NO
0.1476,NO
1.0,YES
0.2926,NO
0.4491,YES
0.1702,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.1476,NO
1.0,YES
0.3369,NO
0.462,NO
0.4856,NO
0.1217,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
0.1148,YES
0.3473,NO
0.275,NO
0.2043,NO
0.295,NO
0.3322,YES
0.7333,YES
0.295,NO
0.2321,NO
0.1537,NO
0.2011,NO
0.2938,NO
0.3144,NO
0.2938,NO
0.2476,YES
0.275,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
0.2321,NO
0.2456,NO
0.2321,NO
0.2321,NO
0.2673,NO
0.1559,NO
0.1642,NO
0.2582,NO
0.0879,NO
0.1923,NO
0.282,NO
0.31,NO
0.2707,NO
0.1632,NO
0.2155,NO
0.2269,NO
1.0,YES
0.1923,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2504,NO
0.1782,NO
0.282,NO
0.2425,NO
0.282,NO
0.2425,NO
0.282,NO
0.83,YES
1.0,YES
0.6467,YES
0.5249,YES
0.1378,NO
0.3569,YES
0.2156,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.2387,NO
0.7571,YES
1.0,YES
0.1546,NO
0.2015,NO
0.0859,NO
0.1199,NO
0.1922,NO
0.3144,NO
0.2341,NO
0.8269,YES
0.2061,NO
1.0,YES
0.2061,NO
1.0,YES
0.1756,NO
0.2015,NO
0.2456,NO
0.2015,NO
0.2015,NO
0.2673,NO
0.2142,NO
0.11199999999999999,NO
0.32,NO
0.1493,NO
0.2445,NO
0.4329,NO
0.31,NO
0.6333,NO
0.1979,NO
0.2131,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2176,NO
0.1596,NO
0.4327,NO
0.318,NO
0.2698,NO
0.2906,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.7756,YES
0.2676,NO
