50Traced_NONETRACED_MAX_RAW_VSM_90_MAX,Associated
0.1687,NO
0.0785,NO
0.1423,NO
0.2164,NO
0.0671,NO
0.1423,NO
0.1687,NO
0.1687,NO
0.1689,NO
0.4371,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.1733,NO
0.1687,NO
0.1423,NO
0.2179,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1423,NO
0.4428,YES
0.2444,YES
0.3362,NO
0.1659,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1405,NO
0.1231,NO
0.1778,NO
0.1058,NO
0.1835,NO
0.1835,NO
0.1551,NO
0.2811,YES
0.1659,NO
1.0,YES
0.1659,NO
0.3399,YES
0.1659,NO
0.1231,NO
0.1218,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1231,NO
0.1659,NO
0.092,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.1512,NO
0.2137,NO
0.1465,NO
0.076,NO
0.2187,NO
0.4574,YES
0.2137,NO
0.5081,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2137,NO
0.1755,NO
0.2202,NO
0.5081,YES
0.5256,YES
0.5256,YES
0.5256,YES
0.2137,NO
0.5256,YES
0.2137,NO
1.0,YES
0.1949,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2183,NO
0.2094,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.3081,YES
0.204,NO
0.1251,NO
0.1841,NO
0.11800000000000001,NO
0.1841,NO
0.2201,NO
0.1841,NO
0.204,NO
0.1508,NO
0.0244,NO
1.0,YES
1.0,YES
0.3659,YES
1.0,YES
0.1661,NO
0.071,NO
0.2465,YES
0.1475,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2037,NO
0.1934,NO
0.1508,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1417,NO
1.0,YES
0.1155,NO
0.2192,NO
0.2298,NO
0.1335,NO
1.0,YES
0.2113,NO
1.0,YES
0.1621,NO
0.0785,NO
0.2688,NO
0.2582,NO
0.1977,NO
0.2524,NO
0.1987,NO
0.1621,NO
0.2252,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1844,NO
0.0656,NO
0.2524,NO
0.1621,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2524,NO
1.0,YES
0.2524,NO
0.1132,NO
0.0774,NO
0.2886,YES
1.0,YES
1.0,YES
0.2886,YES
0.1366,NO
0.11,NO
0.2212,YES
0.2598,NO
0.2886,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.3658,YES
0.2564,NO
0.2564,NO
0.2228,NO
0.2293,NO
0.2886,YES
0.2564,NO
0.2886,YES
0.1755,NO
0.0745,NO
0.2688,NO
0.2395,NO
0.1547,NO
0.2395,NO
0.1987,NO
0.1809,NO
0.2252,NO
1.0,YES
0.2395,NO
0.2447,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1755,NO
0.2395,NO
0.1809,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
0.4061,YES
1.0,YES
0.4061,YES
0.2405,NO
1.0,YES
0.2395,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.2338,NO
0.2213,NO
0.1488,NO
0.0967,NO
0.2213,NO
0.4371,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2133,NO
0.1553,NO
0.0785,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
0.3805,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.0498,NO
0.1608,NO
0.1544,NO
0.1207,NO
0.1912,NO
0.2083,NO
1.0,YES
1.0,YES
0.4754,YES
0.4754,YES
0.2206,NO
1.0,YES
0.1743,NO
0.1553,NO
0.0785,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.2085,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2184,NO
0.1544,NO
0.2184,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2085,NO
1.0,YES
0.2085,NO
0.17,NO
0.079,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.1214,NO
0.2131,NO
0.1549,NO
0.1474,NO
0.0973,NO
1.0,YES
0.0875,NO
1.0,YES
0.2129,NO
1.0,YES
0.2938,NO
0.2192,NO
0.3025,NO
0.1253,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3985,YES
0.2276,NO
0.172,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
1.0,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3985,YES
0.3359,NO
1.0,YES
0.1533,NO
0.0475,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.071,NO
0.3141,YES
0.3374,NO
1.0,YES
0.3002,NO
0.2585,NO
0.2414,NO
0.2585,NO
0.1533,NO
1.0,YES
0.0864,NO
1.0,YES
0.1224,NO
1.0,YES
0.3374,NO
0.3002,NO
0.3374,NO
0.2818,NO
1.0,YES
0.3374,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.24600000000000002,NO
0.3036,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.2147,NO
0.2244,NO
0.1549,NO
0.171,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.0467,NO
0.0475,NO
0.1997,YES
0.2103,YES
1.0,YES
0.2373,YES
0.1366,NO
0.0303,NO
0.2212,YES
0.1152,NO
0.1484,YES
0.0994,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0632,NO
0.2339,YES
0.0864,NO
0.3695,YES
0.1347,NO
0.2853,YES
0.1005,NO
0.13699999999999998,NO
0.2125,NO
0.0756,NO
0.1484,YES
0.2085,NO
0.1484,YES
0.4428,YES
0.0482,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1659,NO
0.0758,NO
0.1659,NO
0.067,NO
0.2374,NO
0.2374,NO
0.1446,NO
0.3331,YES
0.11,NO
1.0,YES
0.1009,NO
0.2985,YES
0.0377,NO
0.102,NO
0.1665,NO
0.1398,NO
0.1665,NO
0.2177,NO
0.1665,NO
0.1659,NO
0.1741,NO
0.079,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1955,NO
0.0724,NO
1.0,YES
0.1475,NO
1.0,YES
