50Traced_NONETRACED_SUM_MULTI_LSA_69_MAX,Associated
1.2714,NO
0.6656,NO
1.8806,NO
1.4113,NO
1.494,NO
2.0383,NO
1.6929,NO
1.0865,NO
1.7085,NO
2.8939,YES
1.222,NO
2.8002,YES
0.8826,NO
0.9178,NO
0.5283,NO
0.6912,NO
1.1248,NO
1.1155,NO
1.0532,NO
1.0809,NO
0.8779,NO
2.8509,YES
3.6782,YES
3.6599,YES
2.2796,YES
1.0027,NO
2.07,YES
0.9725,NO
2.2973,YES
2.0545,YES
0.3362,NO
0.7856,NO
0.7393,NO
0.4244,NO
3.1497,YES
3.0625,YES
0.342,NO
0.5504,NO
0.5144,NO
0.7528,NO
0.609,NO
0.47600000000000003,NO
0.1551,NO
1.4542,YES
0.6056,NO
2.8754,YES
0.7051,NO
2.6082,YES
0.4831,NO
0.3872,NO
1.0032,NO
0.938,NO
0.3669,NO
0.5247,NO
0.6439,NO
0.4447,NO
1.0548,NO
0.7363,NO
1.7094,NO
2.1237,NO
2.0234,NO
1.5142,NO
1.4959,NO
0.9232,NO
1.4888,NO
3.5521,YES
0.838,NO
3.4961,YES
0.8038,NO
1.2841,NO
0.3561,NO
0.9508,NO
1.3714,NO
1.1916,NO
1.5085,NO
0.9199,NO
1.4856,NO
3.2416,YES
4.2701,YES
4.2632,YES
3.0055,YES
0.5826,NO
2.8259,YES
0.4086,NO
1.6464,YES
2.1862,YES
0.6043,NO
0.5725,NO
0.8406,NO
0.7855,NO
2.7051,YES
2.4108,YES
0.7916,NO
0.5194,NO
0.5673,NO
0.5357,NO
1.1082,NO
0.8522,NO
0.7633,NO
1.1816,YES
0.5968,NO
2.2124,YES
0.731,NO
2.0401,YES
0.6375,NO
0.6484,NO
1.0569,NO
0.893,NO
0.4852,NO
0.5081,NO
0.8277,NO
0.6358,NO
0.9633,NO
0.5195,NO
2.5651,YES
3.1319999999999997,YES
3.4119,YES
2.1175,YES
0.956,NO
0.35200000000000004,NO
1.8977,YES
0.9705,NO
2.3177,YES
0.8109999999999999,NO
1.2051,NO
1.3393,NO
0.8307,NO
0.6527,NO
3.9853,YES
0.879,NO
3.9075,YES
0.4841,NO
3.3544,YES
0.6012,NO
1.2312,NO
2.0209,NO
0.7385,NO
1.9715,YES
1.0992,NO
1.9596,YES
1.3521,NO
0.9058,NO
2.3108,NO
1.6253,NO
1.8419999999999999,NO
2.2458,NO
2.1225,NO
1.3209,NO
2.1815,NO
3.5904,YES
1.2421,NO
3.4859,YES
1.0583,NO
1.3678,NO
0.7028,NO
0.9501,NO
0.9565,NO
1.403,NO
1.0318,NO
1.3045,NO
1.2149,NO
3.342,YES
4.293,YES
3.8434,YES
2.9276,YES
1.0004,NO
2.7861,YES
1.162,NO
0.9662,NO
0.49,NO
2.0619,YES
3.1515,YES
3.4058,YES
1.6855,YES
1.298,NO
0.5277,NO
1.443,YES
0.9797,NO
1.6815,YES
0.914,NO
1.4072,NO
1.4686,NO
0.9464,NO
0.3834,NO
3.8264,YES
0.7878,NO
3.8783,YES
0.4698,NO
3.1143,YES
1.022,NO
1.7719999999999998,NO
2.0809,NO
0.7946,NO
1.158,YES
0.9357,NO
1.2497,YES
1.416,NO
0.9413,NO
2.2872,NO
1.455,NO
1.6658,NO
2.4467,NO
1.6840000000000002,NO
1.023,NO
2.3978,NO
3.6469,YES
