50Traced_NONETRACED_SUM_RAW_LSA_58_MAX,Associated
0.1057,NO
0.0652,NO
0.6219,NO
0.2295,NO
0.3169,NO
0.4473,NO
0.3216,NO
0.2023,NO
0.3839,NO
1.6792,YES
0.1966,NO
0.9587,YES
0.2427,NO
0.2847,NO
0.2223,NO
0.1142,NO
0.3415,NO
0.3329,NO
0.4593,NO
0.2179,NO
0.4405,NO
1.5621,YES
1.1427,YES
1.1018,YES
0.9229999999999999,YES
0.4321,NO
1.3403,YES
0.2007,NO
2.4908,YES
1.0942,YES
0.5038,NO
0.4813,NO
0.4726,NO
0.4873,NO
1.4889,YES
2.3449,YES
0.3642,NO
0.4294,NO
0.1264,NO
0.3984,NO
0.21100000000000002,NO
0.1526,NO
0.1551,NO
0.6762,YES
0.522,NO
2.1612,YES
0.3961,NO
2.3351,YES
0.4268,NO
0.1473,NO
0.4727,NO
0.3813,NO
0.3984,NO
0.3545,NO
0.4128,NO
0.276,NO
0.37799999999999995,NO
0.2116,NO
0.4808,NO
0.2865,NO
0.2986,NO
0.2836,NO
0.2979,NO
0.324,NO
0.2187,NO
2.0368,YES
0.1895,NO
1.442,YES
0.205,NO
0.4654,NO
0.2263,NO
0.1941,NO
0.3264,NO
0.3435,NO
0.3375,NO
0.2774,NO
0.3533,NO
1.7151,YES
1.4808,YES
1.275,YES
1.3963,YES
0.4026,NO
1.5055,YES
0.1689,NO
1.4551,YES
0.3631,YES
0.6593,NO
0.1662,NO
0.1507,NO
0.4027,NO
0.4954,YES
0.8372,YES
0.40299999999999997,NO
0.375,NO
0.23199999999999998,NO
0.3998,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.2912,YES
0.2246,NO
1.274,YES
0.2042,NO
0.7999,YES
0.2181,NO
0.2184,NO
0.3344,NO
0.4326,NO
0.3433,NO
0.5356,NO
0.39399999999999996,NO
0.4162,NO
0.5722,NO
0.325,NO
0.9486,YES
2.5867,YES
3.1391,YES
0.9281,YES
0.3532,NO
0.387,NO
0.9263,YES
0.3086,NO
0.5434,YES
0.3334,NO
0.4973,NO
0.4883,NO
0.1934,NO
0.1494,NO
2.178,YES
0.3909,NO
1.3222,YES
0.513,NO
1.4892,YES
0.1843,NO
0.4782,NO
0.503,NO
0.2407,NO
0.7949,YES
0.3125,NO
0.8528,YES
0.3777,NO
0.0803,NO
0.7699,NO
0.2937,NO
0.3768,NO
0.6797,NO
0.1803,NO
0.1847,NO
0.6591,NO
1.989,YES
0.3799,NO
1.9501,YES
0.2367,NO
0.4891,NO
0.1689,NO
0.2073,NO
0.5224,NO
0.3475,NO
0.5069,NO
0.2251,NO
0.4754,NO
1.3840000000000001,YES
1.8464,YES
1.4305,YES
1.9025,YES
0.4613,NO
1.0926,YES
0.298,NO
0.2799,NO
0.1962,NO
1.4091,YES
2.823,YES
4.2809,YES
1.3489,YES
0.3833,NO
0.2098,NO
1.5677,YES
0.7472,NO
0.7346,YES
0.7285,NO
0.4533,NO
0.6832,NO
0.2375,NO
0.2411,NO
3.3935,YES
0.3191,NO
2.1614,YES
0.43799999999999994,NO
2.6806,YES
0.6465,NO
0.8987,NO
1.0756,NO
0.584,NO
1.0192,YES
0.867,NO
0.8085,YES
0.6203,NO
0.3268,NO
1.5237,NO
0.5043,NO
0.8191,NO
1.0753,NO
0.5916,NO
0.6004,NO
0.7311,NO
2.6084,YES
0.6448,NO
2.5669999999999997,YES
0.5661,NO
0.8831,NO
0.4492,NO
0.3426,NO
0.6748,NO
0.7142,NO
0.905,NO
0.5567,NO
0.9056,NO
2.4586,YES
2.1786,YES
2.7413,YES
2.4864,YES
0.9690000000000001,NO
2.3835,YES
0.6702,NO
0.3029,NO
0.1339,NO
0.9013,NO
0.2785,NO
0.4144,NO
0.8907,NO
0.1626,NO
0.2655,NO
0.2875,NO
2.0468,YES
0.4241,NO
2.3941,YES
0.1331,NO
0.3234,NO
0.0647,NO
0.2119,NO
0.3897,NO
0.3278,NO
0.5382,NO
0.2382,NO
0.529,NO
1.4204,YES
1.8643,YES
1.8649,YES
2.3977,YES
0.2461,NO
1.8007,YES
0.3746,NO
0.2593,NO
0.1096,NO
0.6604,NO
0.2342,NO
0.2047,NO
0.6287,NO
0.4365,NO
0.3171,NO
0.5372,NO
2.6079,YES
0.3451,NO
2.0083,YES
0.2793,NO
0.5327,NO
0.2007,NO
0.1815,NO
0.1736,NO
0.4769,NO
0.3708,NO
0.3066,NO
0.3228,NO
2.2819,YES
2.0716,YES
1.9068,YES
1.996,YES
0.4787,NO
1.6684,YES
0.4764,NO
0.2926,NO
0.2019,NO
0.7551,NO
0.2886,NO
0.319,NO
0.7025,NO
0.2422,NO
0.3226,NO
0.3021,NO
2.1674,YES
0.4096,NO
2.0876,YES
0.2118,NO
0.3147,NO
0.2045,NO
0.2049,NO
0.1817,NO
0.2995,NO
0.4727,NO
0.2528,NO
0.4742,NO
1.8384,YES
1.6772,YES
1.9649,YES
2.0833,YES
0.3429,NO
2.2353,YES
