50Traced_NONETRACED_SUM_RAW_LSA_51_MEDIAN,Associated
0.4004,NO
0.3359,NO
0.7167,NO
1.1715,NO
0.4236,NO
0.6945,NO
0.5663,NO
0.2781,NO
0.5994,NO
1.8265,YES
0.3989,NO
1.3482,YES
0.2427,NO
0.3089,NO
0.2223,NO
0.3907,NO
0.6783,NO
0.2791,NO
0.4837,NO
0.2542,NO
0.6421,NO
2.5449,YES
1.91,YES
2.0416,YES
1.6334,YES
0.5442,NO
2.5713,YES
0.5672,NO
0.49700000000000005,YES
0.409,YES
0.3453,NO
0.4989,NO
0.2871,NO
0.2941,NO
1.228,YES
0.3185,YES
0.4111,NO
0.2227,NO
0.2077,NO
0.2181,NO
0.3328,NO
0.6082,NO
0.2572,NO
0.6205,YES
0.4477,NO
1.1975,YES
0.1915,NO
1.1761,YES
0.3384,NO
0.2786,NO
0.2561,NO
0.3315,NO
0.2457,NO
0.2414,NO
0.4521,NO
0.2893,NO
0.5835,NO
0.28,NO
0.9216,NO
1.1318,NO
0.3462,NO
0.7873,NO
0.6317,NO
0.3649,NO
0.8013,NO
2.135,YES
0.5257,NO
1.4176,YES
0.3551,NO
0.3026,NO
0.2136,NO
0.44299999999999995,NO
0.6007,NO
0.5102,NO
0.4587,NO
0.3936,NO
0.6513,NO
3.2243,YES
2.0796,YES
2.6758,YES
1.9898,YES
0.4364,NO
3.3377,YES
0.8144,NO
0.4301,YES
0.2816,YES
0.7117,NO
0.3756,NO
0.1634,NO
0.5622,NO
0.5141,YES
0.3143,YES
0.6149,NO
0.1416,NO
0.5279,NO
0.2413,NO
0.2408,NO
0.4194,NO
0.2443,NO
0.3827,YES
0.3763,NO
0.4789,YES
0.1569,NO
0.4802,YES
0.2904,NO
0.1964,NO
0.2831,NO
0.3245,NO
0.1281,NO
0.5141,NO
0.4078,NO
0.45399999999999996,NO
0.578,NO
0.2442,NO
0.8329,YES
3.5878,YES
1.7784,YES
0.797,YES
0.6433,NO
0.2974,NO
0.8877,YES
0.6077,NO
0.6642,YES
0.1443,NO
0.2425,NO
0.9274,NO
0.2659,NO
0.4456,NO
3.1129,YES
0.4243,NO
2.9812,YES
0.3358,NO
2.7804,YES
0.4015,NO
0.4598,NO
0.4335,NO
0.2566,NO
0.9453,YES
0.7101,NO
0.5707,YES
0.7844,NO
0.3794,NO
0.7882,NO
0.9624,NO
0.35,NO
0.5931,NO
0.7071,NO
0.4855,NO
0.7267,NO
2.0005,YES
0.4914,NO
1.4011,YES
0.4356,NO
0.4441,NO
0.217,NO
0.5471,NO
0.7416,NO
0.5715,NO
0.4978,NO
0.4651,NO
0.5096,NO
3.1497,YES
1.9832,YES
2.6731,YES
1.8330000000000002,YES
0.4875,NO
3.2556,YES
0.742,NO
0.4232,NO
0.1959,NO
1.4056,YES
3.7067,YES
1.9528,YES
1.5158,YES
0.5128,NO
0.2661,NO
1.6136,YES
0.8451,NO
0.6957,YES
0.2494,NO
0.3079,NO
0.9604,NO
0.3679,NO
0.3645,NO
3.6346,YES
0.2653,NO
3.42,YES
0.2411,NO
3.4161,YES
0.4484,NO
0.6364,NO
0.7839,NO
0.3932,NO
1.5181,YES
0.8528,NO
0.513,YES
0.6451,NO
0.2817,NO
0.4126,NO
0.7559,NO
0.2399,NO
0.4898,NO
0.3031,NO
0.4367,NO
0.8437,NO
1.6549,YES
0.3258,NO
1.2814,YES
0.6879,NO
0.6269,NO
0.3192,NO
0.3985,NO
0.4554,NO
0.3941,NO
0.3705,NO
0.2648,NO
0.5543,NO
2.4072,YES
1.7334,YES
2.262,YES
1.5486,YES
0.2544,NO
2.3993,YES
0.6469,NO
0.4614,NO
0.2553,NO
0.7357,NO
0.7932,NO
0.1731,NO
0.8601,NO
0.3443,NO
0.349,NO
0.8344,NO
2.4541,YES
0.512,NO
1.4409999999999998,YES
0.48200000000000004,NO
0.4375,NO
0.0841,NO
0.425,NO
0.4292,NO
0.2837,NO
0.31,NO
0.2116,NO
0.3751,NO
2.7535,YES
2.0638,YES
2.6424,YES
2.3574,YES
0.5152,NO
2.8109,YES
0.7071,NO
0.4995,NO
0.3267,NO
0.4146,NO
0.7389,NO
0.2828,NO
0.5896,NO
0.431,NO
0.4505,NO
0.7578,NO
1.9185,YES
0.2397,NO
1.3364,YES
0.5319,NO
0.6738,NO
0.2992,NO
0.5163,NO
0.3786,NO
0.3306,NO
0.2414,NO
0.2709,NO
0.3557,NO
2.1369,YES
1.7777,YES
1.9816,YES
1.831,YES
0.2879,NO
2.1698,YES
0.7025,NO
0.3782,NO
0.256,NO
0.5595,NO
0.7735,NO
0.26899999999999996,NO
0.6649,NO
0.2998,NO
0.3283,NO
0.6284,NO
1.3552,YES
0.2313,NO
1.2537,YES
0.5023,NO
0.5666,NO
0.2983,NO
0.3551,NO
0.6424,NO
0.2916,NO
0.3118,NO
0.2534,NO
0.4896,NO
1.9142,YES
1.5487,YES
1.8469,YES
1.2203,YES
0.3635,NO
1.9845,YES
0.4276,NO
0.604,NO
0.3929,NO
3.1163,YES
1.5213,YES
0.6877,YES
2.9702,YES
0.4426,NO
0.28300000000000003,NO
3.1497,YES
0.4933,NO
2.5768,YES
0.2576,NO
0.8822,NO
0.9979,NO
0.2082,NO
0.3068,NO
1.5819,YES
0.4342,NO
0.9686,YES
0.4579,NO
1.7406,YES
0.3122,NO
0.6474,NO
0.8361,NO
0.4356,NO
2.1883,YES
1.0363,NO
1.9771,YES
0.3064,NO
0.1547,NO
0.9836,YES
0.5269,NO
0.4345,NO
1.1167,YES
0.1898,NO
0.1567,NO
1.1815,YES
0.2188,NO
1.3527,YES
0.1528,NO
0.4323,NO
0.5791,NO
0.2648,NO
0.1776,NO
0.6613,NO
0.1901,NO
0.6445,NO
0.1689,NO
0.5932,NO
0.2537,NO
0.2004,NO
0.3917,NO
0.231,NO
0.5169,YES
0.3359,NO
0.7207,YES
0.537,NO
0.1223,NO
1.4785,YES
3.5383,YES
1.7662,YES
1.6605,YES
0.386,NO
0.3681,NO
1.7032,YES
0.5413,NO
1.1858,YES
0.4526,NO
0.2984,NO
0.7182,NO
0.2048,NO
0.5803,NO
3.6071,YES
0.4476,NO
2.452,YES
0.4491,NO
2.8211,YES
0.4093,NO
0.6388,NO
0.8362,NO
0.1441,NO
1.6794,YES
0.7508,NO
0.6292,YES
0.284,NO
0.1646,NO
1.0504,YES
0.5303,NO
0.2024,NO
1.1667,YES
0.187,NO
0.221,NO
2.1139,YES
0.423,NO
0.8791,YES
0.2075,NO
0.5429999999999999,NO
0.6134,NO
0.1277,NO
0.2213,NO
0.5021,NO
0.1906,NO
0.5325,NO
0.1363,NO
0.5905,NO
0.2331,NO
0.3792,NO
0.3901,NO
0.4565,NO
0.7698,YES
0.589,NO
1.6422,YES
0.1042,NO
0.09699999999999999,NO
1.2746,YES
2.0063,YES
0.8723,YES
1.402,YES
0.2334,NO
0.1251,NO
1.3099,YES
0.5542,NO
0.5731,YES
0.2419,NO
0.4244,NO
0.8533,NO
0.4012,NO
0.2362,NO
2.4919,YES
0.1401,NO
1.8002,YES
0.2152,NO
1.7519,YES
0.2256,NO
0.3983,NO
0.5678,NO
0.2433,NO
1.3481,YES
0.5891,NO
0.4227,YES
2.0898,YES
1.0975,YES
0.647,NO
0.1548,NO
0.2291,NO
0.3197,NO
1.3542,YES
1.3463,YES
0.3687,NO
0.2577,NO
0.5562,NO
0.1022,NO
0.2596,NO
0.2857,NO
0.1446,NO
1.2388,YES
0.3415,NO
0.99,YES
0.2757,NO
0.7212,YES
0.1756,NO
0.102,NO
0.1861,NO
0.261,NO
0.1479,NO
0.5517,NO
0.2439,NO
0.4011,NO
0.8828,NO
0.2512,NO
3.37,YES
1.1319,YES
0.6568,YES
3.5048,YES
0.4009,NO
0.3885,NO
4.1614,YES
0.4186,NO
3.9475,YES
0.3288,NO
0.9796,NO
1.1988,NO
0.2805,NO
0.3825,NO
1.4561,YES
0.4046,NO
0.9871,YES
0.3574,NO
1.1956,YES
0.6293,NO
0.5959,NO
0.9579,NO
0.5127,NO
2.0051,YES
1.1773,NO
2.9645,YES
0.6945,NO
0.2594,NO
3.2377,YES
0.9365,YES
0.5113,YES
2.8894,YES
0.5064,NO
0.337,NO
3.4644,YES
0.5745,NO
3.6872,YES
0.3788,NO
0.7653,NO
0.9640000000000001,NO
0.2674,NO
0.3101,NO
1.3038,YES
0.3189,NO
0.8079999999999999,YES
0.4008,NO
0.8932,YES
0.8571,NO
0.5522,NO
1.1836,NO
0.6254,NO
2.3598,YES
1.2684,NO
2.2418,YES
0.6867,NO
0.3657,NO
4.5589,YES
1.9856,YES
0.8322,YES
4.2559,YES
0.5547,NO
0.3963,NO
4.7223,YES
0.643,NO
4.1325,YES
0.4194,NO
0.9156,NO
1.2995,NO
0.2854,NO
0.4556,NO
2.1777,YES
0.397,NO
1.2464,YES
0.5192,NO
1.8528,YES
0.3482,NO
0.6883,NO
1.0859,NO
0.6507,NO
3.2402,YES
1.3017,NO
3.0544,YES
0.6005,NO
0.2033,NO
4.0812,YES
1.6554,YES
0.7276,YES
3.8402,YES
0.2378,NO
0.2963,NO
4.0505,YES
0.4155,NO
4.1601,YES
0.3739,NO
1.071,NO
1.4016,NO
0.5009,NO
0.3505,NO
2.1279,YES
0.2576,NO
1.1546,YES
0.4443,NO
1.7016,YES
0.3616,NO
0.5939,NO
1.161,NO
0.3599,NO
3.1364,YES
0.9701,NO
2.1987,YES
0.2977,NO
0.1026,NO
1.1095,YES
3.0613,YES
1.1383,YES
1.4506,YES
0.2875,NO
0.2638,NO
1.2379,YES
0.841,NO
0.452,YES
0.2808,NO
0.4579,NO
1.0759,NO
0.4349,NO
0.431,NO
3.389,YES
0.2572,NO
2.2591,YES
0.2554,NO
2.1547,YES
0.3758,NO
0.4896,NO
0.6419,NO
0.4326,NO
1.249,YES
0.7054,NO
0.4754,YES
0.3402,NO
0.1365,NO
0.7195,YES
3.1452,YES
1.7409,YES
1.1176,YES
0.4351,NO
0.1728,NO
1.0831,YES
0.6808,NO
0.6843,YES
0.2932,NO
0.2556,NO
0.9154,NO
0.2195,NO
0.3468,NO
3.4893,YES
0.21100000000000002,NO
2.897,YES
0.1396,NO
2.2913,YES
0.2401,NO
0.4019,NO
0.4681,NO
0.3489,NO
0.7825,YES
0.6127,NO
0.7908,YES
0.3348,NO
0.2247,NO
0.7746,NO
0.4499,NO
0.2026,NO
0.5965,NO
0.2092,NO
0.2881,NO
1.0408,NO
0.2386,NO
0.7026,NO
0.12300000000000001,NO
0.8981,YES
1.554,YES
1.1662,YES
0.2262,NO
0.4265,NO
0.1888,NO
0.3512,NO
0.28600000000000003,NO
0.3432,NO
0.1805,NO
0.1754,NO
0.2788,NO
0.2807,NO
0.4968,NO
0.31,NO
0.7071,NO
1.2662,YES
0.308,YES
0.326,NO
0.2405,NO
0.2258,NO
0.126,NO
0.7614,YES
1.0979999999999999,YES
0.2595,NO
0.1519,NO
0.3102,NO
0.1784,NO
0.289,NO
0.3158,NO
0.1562,NO
1.2093,YES
0.382,NO
0.882,YES
0.3625,NO
0.7264,YES
0.1984,NO
0.1163,NO
0.0677,NO
0.1354,NO
0.0948,NO
0.3369,NO
0.2017,NO
0.2358,NO
0.2922,NO
0.096,NO
1.5976,YES
3.8391,YES
1.5444,YES
1.8163,YES
0.3932,NO
0.1671,NO
1.6,YES
0.7447,NO
1.0778,YES
0.2749,NO
0.4592,NO
1.0997,NO
0.2525,NO
0.3575,NO
3.8089999999999997,YES
0.2581,NO
3.1832,YES
0.2492,NO
3.0531,YES
0.4196,NO
0.6224,NO
0.657,NO
0.2536,NO
1.6863,YES
0.7682,NO
0.5739,YES
1.611,YES
1.2494,YES
0.4147,NO
0.3732,NO
0.3468,NO
0.2596,NO
2.1022,YES
0.8252,YES
0.4298,NO
0.25,NO
0.29600000000000004,NO
0.2244,NO
0.4583,NO
0.7856,NO
0.2406,NO
1.0073,YES
0.44299999999999995,NO
1.6208,YES
0.3255,NO
1.4387,YES
0.2959,NO
0.1985,NO
0.3051,NO
0.3344,NO
0.2348,NO
0.3018,NO
0.3934,NO
0.4055,NO
0.3947,NO
0.2436,NO
0.4868,NO
0.5182,NO
0.3187,NO
0.4439,NO
0.4394,NO
0.2996,NO
0.535,NO
0.5884,YES
0.3086,NO
0.4433,YES
0.34600000000000003,NO
0.4121,NO
0.2504,NO
0.3601,NO
0.5682,NO
0.3485,NO
0.4297,NO
0.3194,NO
