50Traced_NONETRACED_MEDIAN_SINGLE_VSM_84_SUM,Associated
0.09856547894493291,NO
0.08545426500077125,NO
0.16134505630109516,NO
0.32793459817985504,NO
0.08838500694123093,NO
0.12463365725744256,NO
0.07573654172451026,NO
0.08961900354774026,NO
0.24541107511954344,NO
0.36572574425420334,YES
0.07990128027147926,NO
0.5062471078204535,YES
0.3592472620700293,NO
0.3290143452105507,NO
0.32778034860404137,NO
0.16103655714946782,NO
0.09378374209470924,NO
0.15594632114761683,NO
0.10010797470306958,NO
0.32099336726824007,NO
0.16180780502853617,NO
0.1050439611291069,YES
0.10890020052444857,YES
0.24217183402745643,YES
0.3655714946783897,YES
0.2275181243251581,NO
0.09532623785284591,YES
0.17075428042572882,NO
0.1502390868425112,YES
0.36186950485886166,YES
0.5034706154558075,NO
0.22844362178004013,NO
0.16196205460434984,NO
0.15640906987505784,NO
0.5937066173068024,YES
0.1325003856239395,YES
0.1952799629801018,NO
0.1477710936294925,NO
0.13620237544346753,NO
0.14807959278111985,NO
0.2620700293074194,NO
0.2202683942619158,NO
0.22412463365725743,NO
0.41847909918247733,YES
0.10303871664352925,NO
0.1585685639364492,YES
0.037482646922720964,NO
0.5091778497609132,YES
0.048434366805491284,NO
0.17183402745642448,NO
0.10350146537097023,NO
0.17538176770013883,NO
0.10859170137282122,NO
0.27842048434366806,NO
0.1574888169057535,NO
0.14036711399043653,NO
0.1345056301095172,NO
0.22150239086842513,NO
0.1901897269782508,NO
0.4428505321610366,NO
0.21810890020052445,NO
0.2418633348758291,NO
0.21610365571494675,NO
0.06339657565941695,NO
0.3291685947863644,NO
0.6904211013419713,YES
0.2321456115995681,NO
0.29939842665432675,YES
0.30109517198827707,NO
0.3192966219342897,NO
0.3143606355082524,NO
0.2808884775566867,NO
0.22134814129261143,NO
0.18047200370198982,NO
0.2852074656794694,NO
0.25559154712324544,NO
0.32454110751195436,NO
0.6908838500694123,YES
0.6407527379299708,YES
0.5483572420175845,YES
0.26500077124787913,YES
0.2407835878451334,NO
0.2821224741631961,YES
0.17784976091315746,NO
0.18587073885546815,YES
0.2646922720962518,YES
0.5025451180009255,NO
0.2412463365725744,NO
0.2173376523214561,NO
0.20715718031775412,NO
0.5147308344902052,YES
0.17661576430664813,YES
0.2518895573037174,NO
0.13172913774487122,NO
0.1952799629801018,NO
0.1217029153169829,NO
0.33796082060774335,NO
0.3069566558691964,NO
0.3049514113836187,NO
0.2815054758599414,YES
0.12787289834952953,NO
0.11152244331328091,YES
0.03285515964831097,NO
0.4601264846521672,YES
0.04750886935060928,NO
0.17784976091315746,NO
0.1252506555606972,NO
0.16689804103038716,NO
0.14730834490205152,NO
0.3243868579361407,NO
0.19327471849452413,NO
0.1897269782508098,NO
0.09656023445935526,NO
0.022520438068795313,NO
0.20144994601264846,YES
0.5013111213944161,YES
0.43791454573499927,YES
0.2054604349838038,YES
0.11229369119234923,NO
0.004935986426037332,NO
0.3092703995064014,YES
0.20006169983032548,NO
0.18926422952336883,YES
0.20746567946938146,NO
0.3188338732068487,NO
0.2832022211938917,NO
0.2832022211938917,NO
0.07311429893567793,NO
0.3424340583063397,YES
0.07064630572265927,NO
0.5415702606817832,YES
0.2034551904982261,NO
0.3782199598951103,YES
0.06540182014499461,NO
0.08931050439611292,NO
0.20684868116612679,NO
0.06108283202221194,NO
0.2494215640906988,YES
0.1335801326546352,NO
0.1920407218880148,YES
0.2230448866265618,NO
0.09779423106586457,NO
0.28952645380225206,NO
0.38315594632114763,NO
0.2898349529538794,NO
0.24726207002930742,NO
0.2446398272404751,NO
0.17383927194200216,NO
0.20977942310658648,NO
0.6062008329477094,YES
0.2281351226284128,NO
0.4328243097331482,YES
0.29137744871201604,NO
0.2557457966990591,NO
0.24541107511954344,NO
0.06817831250964061,NO
0.2114761684405368,NO
0.06925805954033627,NO
0.15178158260064786,NO
0.2963134351380534,NO
