50Traced_NONETRACED_MEDIAN_MULTI_VSM_73_SUM,Associated
0.10827228872610328,NO
0.09308558156155082,NO
0.1809898159728426,NO
0.36323030194747186,NO
0.0964802572806861,NO
0.13846703591209578,NO
0.0818295515454708,NO
0.09790959442558514,NO
0.27836340896909056,NO
0.41772378059674825,YES
0.10648561729497946,NO
0.5804895479721278,YES
0.4102197605860282,NO
0.3752010005360014,NO
0.37377166339110235,NO
0.18063248168661783,NO
0.1397177059138824,NO
0.17473646596390924,NO
0.1100589601572271,NO
0.3659103090941576,NO
0.18152581740217974,NO
0.11577630873682329,YES
0.15686975165267109,YES
0.2746113989637306,YES
0.40539574772199394,YES
0.25763802036805433,NO
0.10452027872074326,YES
0.19188851170269786,NO
0.1681257816687511,YES
0.4132571020189387,YES
0.577273539396105,NO
0.25871002322672865,NO
0.18170448454529212,NO
0.17527246739324637,NO
0.6817938181168482,YES
0.14757906021082723,YES
0.22029658745756656,NO
0.165267107378953,NO
0.1518670716455244,NO
0.16562444166517779,NO
0.2976594604252278,NO
0.2492406646417724,NO
0.2537073432195819,NO
0.4788279435411828,YES
0.11345363587636234,NO
0.17777380739681975,YES
0.03752010005360014,NO
0.5838842236912631,YES
0.05020546721457925,NO
0.19313918170448455,NO
0.11398963730569947,NO
0.19724852599606932,NO
0.11988565302840806,NO
0.31659817759514025,NO
0.17652313739503306,NO
0.1566910845095587,NO
0.21833124888333036,NO
0.25549401465070576,NO
0.2942647847060925,NO
0.48847596926925135,NO
0.24673932463819903,NO
0.4114704305878149,NO
0.2383419689119171,NO
0.08647489726639271,NO
0.3673396462390566,NO
0.7938181168483115,YES
0.4089690905842415,NO
0.35787028765410045,YES
0.3428622476326603,NO
0.39699839199571196,NO
0.3689476505270681,NO
0.31945685188493833,NO
0.40110773628729673,NO
0.22512060032160086,NO
0.3244595318920851,NO
0.29015544041450775,NO
0.3700196533857424,NO
0.8131141683044487,YES
0.8136501697337859,YES
0.6292656780418081,YES
0.3121314990173307,YES
0.3996783991423977,NO
0.3930677148472396,YES
0.29730212613900303,NO
0.20939789172771128,YES
0.3006968018581383,YES
0.5762015365374308,NO
0.27353939610505623,NO
0.24584598892263715,NO
0.23405395747721996,NO
0.5903162408433089,YES
0.19867786314096836,YES
0.2858674289798106,NO
0.14668572449526535,NO
0.22029658745756656,NO
0.1350723601929605,NO
0.38556369483651953,NO
0.3496515990709309,NO
0.3473289262104699,NO
0.3201715204573879,YES
0.1422190459174558,NO
0.12328032874754333,YES
0.03216008576022869,NO
0.5270680721815257,YES
0.049133464355904946,NO
0.2001072002858674,NO
0.13918170448454528,NO
0.18742183312488836,NO
0.16473110594961587,NO
0.36984098624262995,NO
0.21797391459710558,NO
0.2138645703055208,NO
0.16240843308915492,NO
0.020189387171699127,NO
0.2274432731820618,YES
0.5747721993925317,YES
0.5231373950330533,YES
0.23208861890298377,YES
0.12417366446310524,NO
0.012149365731641954,NO
0.35233160621761656,YES
0.22583526889405042,NO
0.21332856887618368,YES
0.23441129176344472,NO
0.36340896909058423,NO
0.3221368590316241,NO
0.3367875647668394,NO
