50Traced_NONETRACED_SUM_RAW_VSM_49_SUM,Associated
0.12312392083942088,NO
0.041363869229455626,NO
0.1377340948333112,NO
0.11923419919169685,NO
0.08028005995863612,NO
0.08354363129233629,NO
0.10024097299963947,NO
0.031819820503576644,NO
0.14492533631861565,NO
0.6491091588714115,YES
0.04808075441625713,NO
0.6526952924880937,YES
0.07318368973303226,NO
0.13058080185188697,NO
0.03508339183727681,NO
0.05481661385499875,NO
0.044058213004952274,NO
0.05272944614158585,NO
0.09268922072747282,NO
0.08532721097470732,NO
0.10449120543422574,NO
0.3735271236931484,YES
0.6306851602375576,YES
0.5373318406921807,YES
0.47116862417699173,YES
0.057055575583932594,NO
0.6186365102555832,YES
0.12504032028537276,NO
0.3632620533935449,YES
0.11976547824602014,YES
0.1089501546401533,NO
0.046259226230005876,NO
0.03889721647724038,NO
0.0596929966036089,NO
0.15363451795912947,YES
0.2025121909568715,YES
0.06132478227045897,NO
0.07048934595753562,NO
0.0601294043982316,NO
0.03233212530595981,NO
0.04954177181564616,NO
0.055746352200064506,NO
0.02599472515796064,NO
0.3265279016374779,YES
0.014192740451207707,NO
0.2881619642145608,YES
0.009392254710358044,NO
0.5022294746029639,YES
0.0,NO
0.05126842874219684,NO
0.0684780752518832,NO
0.06773807942621861,NO
0.022674231068440118,NO
0.08020416295087565,NO
0.0653093751778836,NO
0.0361649241978635,NO
0.09175948238240705,NO
0.047587423865814084,NO
0.13798076010853272,NO
0.20522550898430827,NO
0.13194694799157541,NO
0.10276454850767508,NO
0.07954006413297154,NO
0.016697341707303186,NO
0.13517257082139536,NO
0.5733259966225831,YES
0.09026051647913781,NO
0.4069977041155152,YES
0.06039504392539323,NO
0.10285941976737567,NO
0.03614594994592338,NO
0.06187503557672237,NO
0.07227292563990664,NO
0.040491053640210224,NO
0.15295144488928522,NO
0.06001555888659088,NO
0.15361554370718933,NO
0.3909265127222359,YES
0.4715860577196744,YES
0.4125951084378498,YES
0.3491452099500977,YES
0.08866667931616795,NO
0.5000853841337305,YES
