50Traced_NONETRACED_MEDIAN_SINGLE_VSM_74_SUM,Associated
0.10202117420596726,NO
0.08838626884825149,NO
0.16730830927173562,NO
0.33092717356432466,NO
0.09143407122232916,NO
0.1291305742701315,NO
0.07828039781841514,NO
0.09271735643246709,NO
0.2547321142123837,NO
0.3798524222008341,YES
0.08261148540263072,NO
0.5259865255052933,YES
0.37311517484760987,NO
0.34167468719923,NO
0.340391401989092,NO
0.16698748796920113,NO
0.0970484440166827,NO
0.16169393647738206,NO
0.10362528071863972,NO
0.3333333333333333,NO
0.16778954122553733,NO
0.10875842155919152,YES
0.1127686878408726,YES
0.25136349053577156,YES
0.36878408726339423,YES
0.2361244786653833,NO
0.09865255052935512,YES
0.1770933589990375,NO
0.15575874238049403,YES
0.375842155919153,YES
0.5230991337824831,NO
0.23708694257298682,NO
0.1679499518768046,NO
0.1621751684311838,NO
0.6169393647738208,YES
0.13731151748476095,YES
0.2025986525505293,NO
0.15319217196021812,NO
0.14116137311517482,NO
0.1535129932627526,NO
0.27205646454924604,NO
0.22858517805582287,NO
0.23259544433750395,NO
0.4347128649342316,YES
0.10667308309271734,NO
0.1644209175489252,YES
0.038498556304138586,NO
0.529034327879371,YES
0.049887712544112915,NO
0.17821623355790822,NO
0.10715431504651907,NO
0.18190567853705483,NO
0.1124478665383381,NO
0.2890599935835739,NO
0.16329804299005451,NO
0.1454924606993904,NO
0.12592236124478662,NO
0.22986846326596083,NO
0.19730510105871024,NO
0.4433750401026627,NO
0.22633942893808146,NO
0.25104266923323704,NO
0.21880012832852097,NO
0.0654475457170356,NO
0.33461661854347124,NO
0.7175168431183828,YES
0.24093679820340066,NO
0.3070259865255053,YES
0.3126403593198588,NO
0.3315688161693936,NO
0.3264356753288418,NO
0.2916265640038498,NO
0.22970805261469357,NO
0.18719923002887387,NO
0.2961180622393327,NO
0.26531921719602175,NO
0.33702277831247995,NO
0.7000320821302534,YES
0.6658646134103303,YES
0.5697786333012511,YES
0.2678857876162977,YES
0.24991979467436634,NO
0.29290984921398777,YES
0.18447224895733072,NO
0.19281360282322743,YES
0.2747834456207892,YES
0.5221366698748796,NO
0.25040102662816804,NO
0.22553737568174523,NO
0.21495027269810713,NO
0.5348091113249919,YES
0.18318896374719276,YES
0.26146936156560796,NO
0.13650946422842475,NO
0.2025986525505293,NO
0.12608277189605388,NO
0.35097850497273014,NO
0.31873596406801413,NO
0.3166506256015399,NO
0.2922682066089188,YES
0.13249919794674364,NO
0.11549566891241578,YES
0.033686236766121265,NO
0.4780237407763875,YES
0.048925248636509454,NO
0.18447224895733072,NO
0.1297722168752005,NO
0.17308309271735642,NO
0.1527109400064164,NO
0.33686236766121264,NO
0.20051331408405515,NO
0.19682386910490854,NO
0.0999358357394931,NO
0.022938723131215907,NO
0.20901507860121907,YES
0.5288739172281038,YES
0.4744947064485081,YES
0.21318575553416746,YES
0.11629772216875198,NO
0.004651908886750079,NO
0.32852101379531595,YES
0.2075713827398139,NO
0.1963426371511068,YES
0.21527109400064162,NO
0.33108758421559187,NO
0.2940327237728585,NO
0.2940327237728585,NO
0.07555341674687199,NO
0.3578761629772217,YES
0.09175489252486363,NO
0.5627205646454924,YES
0.24125761950593513,NO
0.3928456849534809,YES
0.06753288418350978,NO
0.0923965351299326,NO
0.21462945139557263,NO
0.06304138594802694,NO
0.25890279114533205,YES
0.13843439204363167,NO
0.1992300288739172,YES
0.23147256977863329,NO
0.10121912094963104,NO
0.3006095604748155,NO
0.39797882579403265,NO
0.30093038177735,NO
0.2566570420275906,NO
0.2770291947385306,NO
0.18687840872633937,NO
0.21767725376965028,NO
0.6299326275264676,YES
0.23676612127045235,NO
0.4574911774141803,YES
0.3025344882900224,NO
0.26547962784728907,NO
0.2547321142123837,NO
0.07042027590632019,NO
0.2244145011228745,NO
0.07154315046519089,NO
0.15736284889316648,NO
0.3076676291305742,NO
0.19120949631055498,NO
0.6329804299005453,YES
0.5632017965992941,YES
0.4315046519088867,YES
0.45091434071222325,YES
0.43246711581649017,NO
0.2693294834777029,YES
0.14084055181264032,NO
0.1418030157202438,NO
0.1079563683028553,NO
0.1552775104266923,YES
0.5688161693936477,YES
0.38979788257940323,YES
0.19730510105871024,YES
0.12576195059351938,NO
0.0806865575874238,NO
0.3155277510426692,YES
0.40054539621430857,NO
0.1538338145652871,YES
