50Traced_NONETRACED_SUM_RAW_LSA_68_MAX,Associated
0.2127,NO
0.3888,NO
0.6049,NO
0.6842,NO
0.321,NO
0.5162,NO
0.3118,NO
0.4375,NO
0.5981,NO
1.0321,YES
0.4535,NO
2.2666,YES
0.2427,NO
0.3003,NO
0.2223,NO
0.2114,NO
0.3011,NO
0.5502,NO
0.4,NO
0.2179,NO
0.1147,NO
0.868,YES
1.0883,YES
1.6004,YES
0.6644,YES
0.5692,NO
2.1821,YES
0.5302,NO
0.7277,YES
1.5819999999999999,YES
0.4411,NO
0.1579,NO
0.1653,NO
0.1833,NO
0.5324,YES
1.4611,YES
0.1386,NO
0.1738,NO
0.1967,NO
0.4424,NO
0.1797,NO
0.2057,NO
0.1551,NO
1.1728,YES
0.3789,NO
1.6096,YES
0.2827,NO
0.4228,YES
0.1905,NO
0.1212,NO
0.29,NO
0.3212,NO
0.223,NO
0.3519,NO
0.4869,NO
0.3725,NO
0.3092,NO
0.2968,NO
0.9074,NO
0.9194,NO
0.59,NO
1.1287,NO
0.3736,NO
0.3174,NO
0.8505,NO
2.0059,YES
0.7396,NO
2.7151,YES
0.3228,NO
0.2793,NO
0.2136,NO
0.1934,NO
0.6333,NO
0.5692,NO
0.6193,NO
0.2095,NO
0.2944,NO
1.8356,YES
2.1106,YES
2.7929,YES
1.1366,YES
0.8755,NO
2.5564,YES
0.7266,NO
0.4566,YES
1.3947,YES
0.4693,NO
0.4291,NO
0.4339,NO
0.5749,NO
0.7502,YES
1.2923,YES
0.4515,NO
0.3844,NO
0.3388,NO
0.5073,NO
0.2289,NO
0.259,NO
0.29,NO
0.6493,YES
0.5478,NO
1.4329,YES
0.6108,NO
0.3778,YES
0.45899999999999996,NO
0.3152,NO
0.4226,NO
0.5185,NO
0.2093,NO
0.7019,NO
0.609,NO
0.3975,NO
0.4926,NO
0.5558,NO
1.2214,YES
2.0779,YES
1.9882,YES
0.9036,YES
0.5948,NO
0.396,NO
0.7754,YES
0.2051,NO
0.595,YES
0.5324,NO
0.2708,NO
0.49700000000000005,NO
0.5689,NO
0.3413,NO
2.2148,YES
0.4928,NO
2.9806,YES
0.1634,NO
1.4687,YES
0.2044,NO
0.4301,NO
0.5739,NO
0.2906,NO
1.1268,YES
0.608,NO
0.7176,YES
0.3432,NO
0.4878,NO
0.6317,NO
0.9951,NO
0.7455,NO
0.8097,NO
0.5691,NO
0.4323,NO
0.6624,NO
1.9614,YES
0.4524,NO
2.5948,YES
0.4205,NO
0.3573,NO
0.2438,NO
0.1935,NO
0.8946,NO
0.6933,NO
0.9753,NO
0.2214,NO
0.5041,NO
1.7881,YES
2.0506,YES
2.6801,YES
0.9845,YES
0.7985,NO
2.6047,YES
0.3056,NO
0.3817,NO
0.2575,NO
1.4662,YES
1.8859,YES
1.7981,YES
1.4739,YES
0.4564,NO
0.1269,NO
0.6970000000000001,YES
0.3882,NO
0.6172,YES
0.7484,NO
0.29600000000000004,NO
0.2571,NO
0.33,NO
0.2124,NO
2.0643,YES
0.3062,NO
2.2175,YES
0.142,NO
1.7647,YES
0.3709,NO
0.7248,NO
0.6774,NO
0.518,NO
1.3969999999999998,YES
0.5587,NO
0.632,YES
0.1415,NO
0.2595,NO
0.2381,NO
0.5579999999999999,NO
0.1917,NO
0.1997,NO
0.2709,NO
0.3041,NO
0.2723,NO
1.1057,YES
0.2045,NO
2.2171,YES
0.2854,NO
0.4402,NO
0.2372,NO
0.0813,NO
0.3348,NO
0.3876,NO
0.3465,NO
0.2256,NO
0.149,NO
0.938,YES
1.1835,YES
1.6793,YES
0.6278,YES
0.2936,NO
2.2486,YES
0.1331,NO
0.2257,NO
0.3235,NO
0.883,NO
0.6878,NO
0.3724,NO
1.0778,NO
0.2706,NO
0.4326,NO
1.0771,NO
1.9913,YES
0.8207,NO
2.6728,YES
0.2918,NO
0.314,NO
0.1228,NO
0.2271,NO
0.3645,NO
0.5611,NO
0.4106,NO
0.2213,NO
0.2819,NO
1.838,YES
2.0858,YES
2.7796,YES
1.1102,YES
0.9365,NO
2.5302,YES
0.7526,NO
0.3898,NO
0.396,NO
0.4694,NO
0.8054,NO
0.3999,NO
0.759,NO
0.4469,NO
0.4029,NO
0.7179,NO
2.1908,YES
0.5405,NO
3.1818,YES
0.3688,NO
0.3061,NO
0.2343,NO
0.1726,NO
0.4883,NO
0.7357,NO
0.4838,NO
0.2534,NO
0.14,NO
1.9705,YES
2.2769,YES
3.2553,YES
1.5604,YES
0.3498,NO
2.7318,YES
0.4726,NO
0.2654,NO
0.2307,NO
0.2333,NO
0.8724,NO
0.5261,NO
0.2076,NO
0.3565,NO
0.1972,NO
0.273,NO
1.22,YES
0.1592,NO
2.4762,YES
0.2616,NO
0.317,NO
0.2045,NO
0.0849,NO
0.4495,NO
0.4011,NO
0.6835,NO
0.1702,NO
0.2058,NO
1.0390000000000001,YES
1.2712,YES
1.8964,YES
0.8291,YES
0.1974,NO
2.2978,YES
0.099,NO
0.7191,NO
0.5489,NO
5.1917,YES
0.9162,YES
0.7482,YES
4.0648,YES
0.7218,NO
0.5716,NO
3.4758,YES
0.3231,NO
2.5519,YES
0.6109,NO
0.3653,NO
0.498,NO
0.2125,NO
0.3947,NO
1.8619,YES
0.7209,NO
1.1288,YES
0.2129,NO
1.3277,YES
0.4031,NO
0.8961,NO
0.6619,NO
0.7496,NO
4.7312,YES
0.5586,NO
3.9867,YES
0.3372,NO
0.2225,NO
1.2612,YES
0.4567,NO
0.4505,NO
0.9749,YES
0.2521,NO
0.2413,NO
0.9229999999999999,YES
0.244,NO
0.8073,YES
0.4604,NO
0.3264,NO
0.3203,NO
0.3668,NO
0.171,NO
0.9505,NO
0.2426,NO
0.8249,NO
0.1451,NO
0.6885,NO
0.2367,NO
0.4818,NO
0.3794,NO
0.3602,NO
1.5444,YES
0.4365,NO
0.7944,YES
0.4005,NO
0.4659,NO
1.2986,YES
2.0443,YES
1.9724,YES
1.3901,YES
0.6391,NO
0.2505,NO
0.7292,YES
0.2328,NO
0.6709,YES
0.3322,NO
0.292,NO
0.2115,NO
0.4545,NO
0.309,NO
2.7984,YES
0.423,NO
2.965,YES
0.1632,NO
2.0884,YES
0.2397,NO
0.4283,NO
0.4254,NO
0.2178,NO
1.2203,YES
0.355,NO
0.6647,YES
0.4353,NO
0.1656,NO
2.2364,YES
0.5820000000000001,NO
0.4874,NO
1.7930000000000001,YES
0.2816,NO
0.1838,NO
2.1933,YES
0.1743,NO
1.2769,YES
0.4481,NO
0.2244,NO
0.3955,NO
0.1277,NO
0.1775,NO
0.8559,NO
0.2056,NO
0.8442,NO
0.0976,NO
0.6295,NO
0.2738,NO
0.5121,NO
0.5446,NO
0.4894,NO
2.5351,YES
0.3584,NO
1.5999,YES
0.2697,NO
0.3558,NO
0.5583,YES
0.9458,YES
0.8724,YES
0.4328,YES
0.4475,NO
0.2456,NO
0.4058,YES
0.1992,NO
0.4313,YES
0.3966,NO
0.2296,NO
0.3561,NO
0.4595,NO
0.2163,NO
1.5848,YES
0.3297,NO
1.6957,YES
0.1347,NO
0.7584,YES
0.1793,NO
0.3208,NO
0.4331,NO
0.203,NO
0.5251,YES
0.5105,NO
0.4482,YES
1.3673,YES
2.3845,YES
0.39299999999999996,NO
0.3267,NO
0.3298,NO
0.3513,NO
1.5614,YES
1.7076,YES
0.3573,NO
0.1764,NO
0.2725,NO
0.4013,NO
0.2189,NO
0.5389,NO
0.2871,NO
0.9073,YES
0.3392,NO
2.4326,YES
0.402,NO
0.6382,YES
0.2266,NO
0.1367,NO
0.19899999999999998,NO
0.3613,NO
0.2171,NO
0.4334,NO
0.4835,NO
0.5136,NO
0.5743,NO
0.2623,NO
4.1641,YES
0.8307,YES
0.6313,YES
4.0091,YES
0.7401,NO
0.2158,NO
3.7252,YES
0.109,NO
2.4896,YES
0.3873,NO
0.3847,NO
0.8334,NO
0.4141,NO
0.2659,NO
1.4904,YES
0.3844,NO
0.8571,YES
0.2057,NO
1.1024,YES
0.3688,NO
0.7525,NO
0.5917,NO
0.4736,NO
4.3571,YES
0.3194,NO
3.4575,YES
0.7254,NO
0.6322,NO
2.6784,YES
0.4101,YES
0.3506,YES
3.1493,YES
0.8998,NO
0.5293,NO
3.075,YES
0.1886,NO
2.1202,YES
0.4923,NO
0.4349,NO
0.8685,NO
0.2882,NO
0.4144,NO
0.8754,YES
0.7486,NO
0.7104,YES
0.2988,NO
0.5732,YES
0.4363,NO
0.6502,NO
0.5994,NO
0.35,NO
3.4595,YES
0.6531,NO
3.048,YES
0.6059,NO
0.4504,NO
3.2324,YES
0.5537,YES
0.4095,YES
3.0765,YES
0.7562,NO
0.419,NO
2.9231,YES
0.1589,NO
2.1162,YES
0.3962,NO
0.2519,NO
0.4687,NO
0.10300000000000001,NO
0.3233,NO
0.8088,YES
0.6533,NO
0.6111,YES
0.2557,NO
0.3421,YES
0.3261,NO
0.5164,NO
0.5313,NO
0.3802,NO
2.7912,YES
0.4822,NO
3.5828,YES
0.6095,NO
0.3252,NO
4.49,YES
0.7003,YES
0.6425,YES
3.9237,YES
0.5844,NO
0.3101,NO
3.3573,YES
0.4908,NO
2.3915,YES
0.5581,NO
0.3664,NO
0.5155,NO
0.1953,NO
0.2079,NO
1.6191,YES
0.4237,NO
0.9794,YES
0.1453,NO
1.288,YES
0.6514,NO
1.0488,NO
0.8057,NO
0.7294,NO
4.7539,YES
0.4493,NO
3.2734,YES
0.1588,NO
0.1035,NO
0.456,YES
1.178,YES
1.0864,YES
0.45799999999999996,YES
0.3089,NO
0.0554,NO
0.4086,YES
0.3151,NO
0.337,YES
0.6419,NO
0.2488,NO
0.2731,NO
0.3224,NO
0.1698,NO
1.7659,YES
0.1648,NO
1.9681,YES
0.1508,NO
0.9267,YES
0.2711,NO
0.4082,NO
0.6434,NO
0.4252,NO
0.3921,YES
0.5249,NO
0.295,YES
0.5525,NO
0.3971,NO
1.9355,YES
2.3327,YES
2.2075,YES
1.7265,YES
0.5802,NO
0.2328,NO
1.2761,YES
0.49700000000000005,NO
0.9546,YES
0.7098,NO
0.29,NO
0.3131,NO
0.2038,NO
0.2932,NO
3.4746,YES
0.41600000000000004,NO
3.7586,YES
0.1187,NO
2.6295,YES
0.4703,NO
0.8175,NO
1.1314,NO
0.6169,NO
2.1349,YES
0.622,NO
0.9494,YES
0.2737,NO
0.3816,NO
0.4016,NO
0.5151,NO
0.4436,NO
