50Traced_NONETRACED_SUM_MULTI_LSA_70_MAX,Associated
1.122,NO
0.4336,NO
0.9861,NO
0.8631,NO
0.9175,NO
1.8171,NO
1.5205,NO
0.5933,NO
0.6167,NO
3.1207,YES
0.4186,NO
2.7325,YES
0.6165,NO
1.3498,NO
0.3357,NO
0.6582,NO
1.5189,NO
1.0586,NO
1.3072,NO
0.4802,NO
0.743,NO
3.2011,YES
2.6355,YES
2.1836,YES
1.8119999999999998,YES
1.5151,NO
2.9653,YES
1.1104,NO
2.8337,YES
1.5156,YES
1.4185,NO
0.9401,NO
0.5116,NO
1.6585,NO
2.5689,YES
2.016,YES
0.9615,NO
0.7788,NO
0.7697,NO
0.433,NO
0.5506,NO
1.3061,NO
0.4009,NO
2.1939,YES
1.2445,NO
2.4674,YES
0.899,NO
1.4324,YES
0.7026,NO
0.6999,NO
1.0279,NO
0.6319,NO
0.2758,NO
1.6813,NO
0.8301,NO
0.7722,NO
1.3994,NO
0.5408,NO
0.9889,NO
1.1059999999999999,NO
1.2118,NO
2.3119,NO
1.5892,NO
0.5561,NO
1.1522,NO
3.9475,YES
0.4745,NO
3.1339,YES
1.0095,NO
1.7594,NO
0.479,NO
0.6979,NO
1.7212,NO
1.0429,NO
1.7567,NO
0.4513,NO
0.8474,NO
4.0289,YES
3.634,YES
2.8367,YES
2.2266,YES
1.8857,NO
4.1174,YES
1.3128,NO
2.0568,YES
1.3965,YES
1.1141,NO
0.9122,NO
0.6757,NO
1.2164,NO
1.8574,YES
1.4651,YES
0.9165,NO
0.3235,NO
0.79,NO
0.2192,NO
0.5082,NO
1.0249,NO
0.3974,NO
1.5104,YES
1.1199,NO
1.6895,YES
0.779,NO
0.9853,YES
0.6064,NO
0.4093,NO
0.5571,NO
0.2884,NO
0.1565,NO
1.3418,NO
0.4,NO
0.7017,NO
1.1968,NO
0.1317,NO
0.9827,YES
3.1746,YES
3.5064,YES
2.0198,YES
1.0935,NO
0.1025,NO
1.6728,YES
1.324,NO
0.8237,YES
0.5904,NO
0.847,NO
1.2889,NO
0.4037,NO
0.213,NO
4.6056,YES
0.386,NO
3.4221,YES
0.1641,NO
2.8615,YES
0.8129,NO
1.541,NO
0.7917,NO
0.5219,NO
2.5228,YES
1.1505,NO
1.3965,YES
1.0247,NO
0.1262,NO
0.8678,NO
1.0323,NO
1.0692,NO
1.6388,NO
1.165,NO
0.3549,NO
0.7988,NO
3.3125,YES
0.4835,NO
2.4066,YES
0.7428,NO
1.3864,NO
0.3704,NO
0.5116,NO
1.4722,NO
0.8567,NO
1.3952,NO
