50Traced_NONETRACED_MAX_RAW_VSM_46_MEDIAN,Associated
0.1553,NO
0.0785,NO
0.1406,NO
0.2164,NO
0.1379,NO
0.1986,NO
0.1488,NO
0.0679,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1544,NO
0.1701,NO
0.2179,NO
0.2083,NO
0.4096,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1406,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1405,NO
1.0,YES
1.0,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1474,NO
0.1797,NO
0.1766,NO
0.1551,NO
0.3834,YES
0.1344,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1474,NO
0.1143,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1405,NO
0.1731,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.1731,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1906,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.5256,YES
0.2254,NO
1.0,YES
0.1694,NO
1.0,YES
0.1949,YES
0.3356,NO
0.204,NO
0.1507,NO
0.204,NO
0.35200000000000004,YES
1.0,YES
0.204,NO
0.0952,NO
0.204,NO
0.1841,NO
0.2289,NO
0.2094,NO
0.2075,NO
0.3834,YES
0.1268,NO
0.188,YES
0.1268,NO
0.3081,YES
0.204,NO
0.1841,NO
0.1143,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1841,NO
0.1692,NO
0.1468,NO
0.1508,NO
1.0,YES
1.0,YES
0.3497,YES
1.0,YES
0.1661,NO
0.1088,NO
1.0,YES
0.1395,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2199,NO
0.1934,NO
0.1088,NO
0.4216,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.0494,NO
0.2732,YES
0.2113,NO
0.2372,YES
0.1621,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1986,NO
0.1926,NO
0.1621,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.159,NO
0.20600000000000002,NO
0.1926,NO
0.1827,NO
0.2019,NO
0.2083,NO
0.485,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1428,NO
0.0985,NO
0.1132,NO
0.2886,YES
0.3647,YES
1.0,YES
0.2886,YES
0.1132,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.1032,NO
0.1461,YES
0.1116,NO
0.1548,YES
0.1669,NO
0.1755,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.2199,NO
0.1755,NO
0.1669,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.159,NO
0.20600000000000002,NO
0.1755,NO
0.1701,NO
0.2256,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2199,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2213,NO
0.1579,NO
0.0967,NO
0.2198,NO
0.4371,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0797,NO
0.0647,NO
0.204,NO
0.20600000000000002,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4042,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1553,NO
0.1796,NO
0.2664,NO
0.2664,NO
0.2047,NO
0.2664,NO
0.1796,NO
0.1796,NO
0.2664,NO
0.4371,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.20600000000000002,NO
0.1796,NO
0.1701,NO
0.1912,NO
0.2664,NO
0.4373,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1743,NO
0.1553,NO
0.1348,NO
0.2085,NO
0.2886,NO
0.1427,NO
0.2085,NO
0.1579,NO
0.1542,NO
0.2085,NO
0.4397,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.159,NO
0.20600000000000002,NO
0.1544,NO
0.1701,NO
0.1702,NO
0.2184,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1277,NO
0.1372,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.1227,YES
1.0,YES
0.2237,NO
0.153,NO
1.0,YES
0.0974,NO
1.0,YES
0.1253,NO
0.2149,NO
0.2246,NO
0.1474,NO
0.153,NO
0.1524,YES
0.1628,NO
0.2435,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1329,NO
0.3025,NO
0.1202,NO
0.3653,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.2276,NO
0.3456,NO
1.0,YES
0.1955,NO
0.1097,NO
1.0,YES
0.2742,NO
1.0,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
1.0,YES
0.1427,NO
0.0364,NO
0.3605,YES
1.0,YES
0.3645,YES
0.3605,YES
0.1306,NO
0.1427,NO
0.3605,YES
0.2328,NO
0.3605,YES
0.2818,NO
0.2365,NO
0.2585,NO
0.2048,NO
0.0547,NO
1.0,YES
0.0474,NO
1.0,YES
