50Traced_NONETRACED_MAX_MULTI_LSA_59_MEDIAN,Associated
0.32,NO
0.2852,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.4162,NO
0.3258,NO
0.2574,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3555,NO
0.3824,NO
0.2223,NO
0.3282,NO
0.4327,NO
0.2574,NO
0.3529,NO
0.2852,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2156,NO
0.9589,YES
1.0,YES
0.3362,NO
0.2796,NO
0.1563,NO
0.2069,NO
1.0,YES
1.0,YES
0.2113,NO
0.1616,NO
0.2796,NO
0.1216,NO
0.1797,NO
0.3082,NO
0.1551,NO
1.0,YES
0.2796,NO
1.0,YES
0.2796,NO
1.0,YES
0.2165,NO
0.1212,NO
0.2456,NO
0.1358,NO
0.0802,NO
0.2673,NO
0.1778,NO
0.1431,NO
0.32,NO
0.294,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.4162,NO
0.3258,NO
0.1316,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.2522,NO
0.3824,NO
0.2136,NO
0.3282,NO
0.4327,NO
0.1316,NO
0.3753,NO
0.294,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4758,NO
1.0,YES
0.2223,NO
0.9589,YES
1.0,YES
0.3356,NO
0.1909,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.2193,NO
0.1364,NO
0.188,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1909,NO
0.8716,YES
0.1176,NO
0.568,YES
0.1909,NO
0.316,NO
0.316,NO
0.2187,NO
0.2187,NO
0.2673,NO
0.316,NO
0.1328,NO
0.27,NO
0.0804,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2784,NO
0.2493,NO
0.5227,YES
0.3027,NO
1.0,YES
0.254,NO
0.3553,NO
0.3569,NO
0.2204,NO
0.2493,NO
1.0,YES
0.2493,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.462,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.2147,NO
0.4367,YES
0.2912,NO
0.0732,NO
0.5722,NO
0.3613,NO
0.2813,NO
0.2822,NO
0.3089,NO
0.1225,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3166,NO
0.3824,NO
0.19699999999999998,NO
0.2225,NO
0.3984,NO
0.0547,NO
0.3132,NO
0.2019,NO
0.3613,NO
1.0,YES
1.0,YES
1.0,YES
0.9481,YES
0.4758,NO
0.9481,YES
0.2101,NO
0.2522,NO
0.1676,NO
0.5033,YES
1.0,YES
0.6940000000000001,YES
0.6382,YES
0.3189,NO
0.1168,NO
0.5227,YES
0.4576,NO
1.0,YES
0.2419,NO
0.3108,NO
0.42,NO
0.2375,NO
0.1493,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.4576,NO
0.462,NO
0.4856,NO
0.4576,NO
