50Traced_NONETRACED_SUM_RAW_VSM_89_MAX,Associated
0.4303,NO
0.08800000000000001,NO
0.3173,NO
0.6739,NO
0.4544,NO
0.6599,NO
0.3257,NO
0.0836,NO
0.6029,NO
2.3837,YES
0.3367,NO
1.5361,YES
0.4601,NO
0.3549,NO
0.2695,NO
0.1659,NO
0.6241,NO
0.4078,NO
0.8339,NO
0.2179,NO
0.4818,NO
2.184,YES
2.3801,YES
0.9288,YES
0.7048,YES
0.3366,NO
2.3593,YES
0.5847,NO
1.6675,YES
1.2352,YES
0.7801,NO
0.51,NO
0.19399999999999998,NO
0.5424,NO
2.2143,YES
0.7298,YES
0.8677,NO
0.19899999999999998,NO
0.3863,NO
0.1058,NO
0.1797,NO
0.3696,NO
0.1551,NO
1.5666,YES
0.2441,NO
3.0656,YES
0.2307,NO
1.5196,YES
0.1614,NO
0.2386,NO
0.226,NO
0.3144,NO
0.2573,NO
0.6631,NO
0.4309,NO
0.5928,NO
0.2907,NO
0.2218,NO
0.1331,NO
0.3452,NO
0.4587,NO
0.2515,NO
0.5415,NO
0.0572,NO
0.2516,NO
1.7161,YES
0.1726,NO
1.1099,YES
0.341,NO
0.4075,NO
0.2136,NO
0.3604,NO
0.284,NO
0.4962,NO
0.5001,NO
0.1755,NO
0.3075,NO
1.2568,YES
1.7336,YES
1.4434,YES
1.2728,YES
0.26,NO
1.4165,YES
0.1251,NO
1.6894,YES
1.2411,YES
0.5498,NO
0.5836,NO
0.2567,NO
0.35600000000000004,NO
2.2074,YES
0.7325,YES
0.5666,NO
0.2978,NO
0.2477,NO
0.0887,NO
0.2928,NO
0.4145,NO
0.2075,NO
1.5696,YES
0.36200000000000004,NO
3.0615,YES
0.3445,NO
1.5369,YES
0.1478,NO
0.3191,NO
0.306,NO
0.4453,NO
0.4173,NO
0.4931,NO
0.4775,NO
0.4079,NO
0.5275,NO
0.1936,NO
1.1564,YES
2.3622,YES
1.2836,YES
1.2012,YES
0.4097,NO
0.2224,NO
1.0482,YES
0.6634,NO
1.7897,YES
0.2303,NO
0.7263,NO
0.363,NO
0.414,NO
0.1651,NO
2.06,YES
0.3674,NO
3.0782,YES
0.1417,NO
1.3934,YES
0.322,NO
0.6252,NO
0.4766,NO
0.3689,NO
1.4766,YES
0.5944,NO
1.1192,YES
0.3897,NO
0.1237,NO
0.4086,NO
0.2582,NO
0.1977,NO
0.4496,NO
0.3777,NO
0.1225,NO
0.4843,NO
2.108,YES
0.4718,NO
1.578,YES
0.3462,NO
0.4185,NO
0.1689,NO
0.304,NO
0.4298,NO
0.5019,NO
0.395,NO
0.2019,NO
0.2961,NO
1.3678,YES
2.0773,YES
1.1692,YES
0.8686,YES
0.4539,NO
2.0251,YES
0.3658,NO
0.366,NO
0.0995,NO
0.4043,YES
2.5425,YES
1.6116,YES
0.5544,YES
0.1988,NO
0.1233,NO
0.4554,YES
0.461,NO
0.5995,YES
0.1533,NO
0.3151,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.8345,YES
0.1536,NO
2.7902,YES
0.142,NO
1.1719,YES
0.2049,NO
0.574,NO
0.3999,NO
0.2356,NO
0.6474,YES
0.2097,NO
0.486,YES
0.3095,NO
0.087,NO
0.5413,NO
0.4909,NO
0.4943,NO
0.6181,NO
0.32,NO
0.1536,NO
0.7148,NO
1.4428,YES
0.5976,NO
0.7896,YES
0.4713,NO
0.4297,NO
0.2923,NO
0.1859,NO
0.4009,NO
0.2608,NO
0.7195,NO
0.2256,NO
0.5474,NO
1.1411,YES
1.4197,YES
1.3382,YES
1.2422,YES
0.7089,NO
1.1847,YES
0.441,NO
0.4114,NO
0.1339,NO
0.5798,NO
0.6396,NO
0.2426,NO
0.7021,NO
0.3333,NO
0.0967,NO
0.6565,NO
2.1392,YES
0.5920000000000001,NO
1.278,YES
0.2168,NO
0.3213,NO
0.0647,NO
0.2338,NO
0.5904,NO
0.3453,NO
0.8105,NO
0.1309,NO
0.4815,NO
1.7702,YES
2.1571,YES
1.0288,YES
0.8386,YES
0.5417,NO
2.1341,YES
0.6548,NO
0.3665,NO
0.3475,NO
0.2077,NO
0.3304,NO
0.3167,NO
0.5025,NO
0.7234,NO
0.1204,NO
0.4595,NO
2.2772,YES
0.3298,NO
1.6155,YES
0.615,NO
0.5937,NO
0.3098,NO
0.5394,NO
0.5446,NO
0.6644,NO
0.5813,NO
0.2776,NO
0.3267,NO
1.5122,YES
2.2901,YES
1.6726,YES
1.3895,YES
0.4131,NO
2.0784,YES
0.3724,NO
0.2646,NO
0.2504,NO
0.3786,NO
0.2886,NO
0.3785,NO
0.5993,NO
0.6392,NO
0.1021,NO
0.603,NO
2.1086,YES
0.4852,NO
1.6086,YES
0.669,NO
0.5472,NO
0.3259,NO
0.3301,NO
0.4752,NO
0.5401,NO
0.5688,NO
0.2269,NO
0.4063,NO
1.7208,YES
2.03,YES
1.1694,YES
0.8993,YES
0.4956,NO
2.01,YES
0.4163,NO
0.701,NO
0.1016,NO
3.9556,YES
1.1077,YES
0.6776,YES
4.2635,YES
0.6809,NO
0.2454,NO
3.8524,YES
0.7644,NO
3.9335,YES
0.5896,NO
0.7417,NO
0.6686,NO
0.359,NO
0.1396,NO
1.0849,YES
0.3735,NO
2.002,YES
0.2129,NO
0.9948,YES
0.5942,NO
0.74,NO
1.1403,NO
0.5439,NO
2.6314,YES
1.3172,NO
4.0302,YES
0.4858,NO
0.1547,NO
2.9149,YES
0.8227,NO
0.4314,NO
1.982,YES
0.6823,NO
0.2103,NO
2.4552,YES
0.6990000000000001,NO
1.3922,YES
0.4467,NO
0.4612,NO
0.4178,NO
0.4045,NO
0.171,NO
0.7825,NO
0.3814,NO
0.6920000000000001,NO
0.1451,NO
0.8365,NO
0.4814,NO
0.6567,NO
0.5913,NO
0.2203,NO
1.6823,YES
1.0607,NO
1.7729,YES
0.5111,NO
0.1634,NO
0.7779,YES
2.3182,YES
1.7342,YES
1.0255,YES
0.4158,NO
0.1805,NO
1.1149,YES
1.2651,NO
1.2497,YES
0.7107,NO
0.4049,NO
0.3828,NO
0.2456,NO
0.1386,NO
1.4656,YES
0.4357,NO
3.0521,YES
0.1224,NO
1.4108,YES
0.8648,NO
1.2953,NO
0.9027,NO
0.7412,NO
1.4848,YES
1.0633,NO
0.8559,YES
0.3837,NO
0.1646,NO
2.2396,YES
0.3077,NO
0.3413,NO
2.0980000000000003,YES
0.44,NO
0.153,NO
2.0242,YES
0.524,NO
1.7276,YES
0.3771,NO
0.5727,NO
0.2598,NO
0.2515,NO
0.1775,NO
0.4868,NO
0.213,NO
0.3918,NO
0.0902,NO
0.3019,NO
0.4474,NO
0.4877,NO
0.6897,NO
0.3326,NO
0.9495,YES
0.7290000000000001,NO
1.9827,YES
0.5061,NO
0.1919,NO
0.5286,YES
2.3593,YES
1.4498,YES
0.5743,YES
0.4361,NO
0.1791,NO
0.5471,YES
0.688,NO
0.4671,YES
0.3282,NO
0.3831,NO
0.1742,NO
0.1864,NO
0.1909,NO
1.6527,YES
0.4007,NO
2.4247,YES
0.1574,NO
0.8639,YES
0.3139,NO
0.7988,NO
0.4583,NO
0.2626,NO
0.6727,YES
0.522,NO
0.4468,YES
0.6833,YES
0.5869,YES
0.381,NO
0.322,NO
0.2305,NO
0.5062,NO
1.4419,YES
0.3693,YES
0.5796,NO
0.09699999999999999,NO
0.3556,NO
0.067,NO
0.2969,NO
0.3314,NO
0.3294,NO
0.8157,YES
0.1408,NO
1.751,YES
0.2144,NO
0.6929,YES
0.0701,NO
0.102,NO
0.1052,NO
0.2433,NO
0.1775,NO
0.3503,NO
0.1707,NO
0.5343,NO
0.6687,NO
0.1826,NO
3.9518,YES
0.968,YES
0.6149,YES
3.5812,YES
0.8440000000000001,NO
0.2895,NO
3.2604,YES
0.8797,NO
3.7876,YES
0.5838,NO
0.9864,NO
0.7706,NO
0.5777,NO
0.2438,NO
1.1355,YES
0.5457,NO
1.7707,YES
0.2134,NO
1.0757,YES
0.6124,NO
0.7123,NO
1.0416,NO
0.5793,NO
2.5139,YES
1.2915,NO
3.3654,YES
0.44,NO
0.0738,NO
1.6045,YES
1.0407,YES
0.7939,YES
1.8011,YES
0.3522,NO
0.1674,NO
1.754,YES
0.7981,NO
2.1312,YES
0.5307,NO
0.6771,NO
0.4961,NO
0.2765,NO
0.0994,NO
0.9561,YES
0.272,NO
1.8449,YES
0.1968,NO
0.8608,YES
0.5343,NO
0.6758,NO
0.8101,NO
0.609,NO
1.7929,YES
0.8857,NO
1.5685,YES
0.5752,NO
0.2565,NO
2.4002,YES
0.8438,YES
0.5731,YES
2.6509,YES
0.708,NO
0.2348,NO
2.6128,YES
0.8885,NO
3.0072,YES
0.7208,NO
0.7072,NO
0.5182,NO
0.3593,NO
0.2768,NO
1.0517,YES
0.5424,NO
1.6648,YES
0.1952,NO
0.8203,YES
0.5539,NO
0.7654,NO
0.8441,NO
0.5229,NO
2.0818,YES
1.0826,NO
2.4503,YES
0.5207,NO
0.0732,NO
2.9756,YES
0.4445,YES
0.3362,YES
2.9986,YES
0.4816,NO
0.1924,NO
3.2913,YES
0.4271,NO
2.3224,YES
0.1469,NO
0.7815,NO
0.461,NO
0.53,NO
0.1317,NO
0.5254,YES
0.3304,NO
0.6534,YES
0.0947,NO
0.5532,YES
0.2837,NO
0.3402,NO
0.7435,NO
0.391,NO
2.1342,YES
0.922,NO
2.8234,YES
0.706,NO
0.2184,NO
0.8573,YES
2.8578,YES
1.8869,YES
0.9990000000000001,YES
0.3702,NO
0.28800000000000003,NO
0.9306,YES
0.8896,NO
1.4489,YES
0.3018,NO
0.8576,NO
0.3997,NO
0.5095,NO
0.1932,NO
2.0929,YES
0.5084,NO
3.5294,YES
0.1671,NO
1.4082,YES
0.4117,NO
0.8826,NO
0.6735,NO
0.5705,NO
1.4863,YES
0.698,NO
0.8786,YES
0.5621,NO
0.1696,NO
0.7146,YES
2.3744,YES
1.2332,YES
0.5924,YES
0.3652,NO
0.2191,NO
0.7405,YES
0.4792,NO
1.2013,YES
0.1508,NO
0.4106,NO
0.1846,NO
0.1925,NO
0.1825,NO
2.0722,YES
0.3513,NO
3.0513,YES
0.1169,NO
1.3886,YES
0.1677,NO
0.4293,NO
0.2985,NO
0.251,NO
1.5253,YES
0.4156,NO
0.4633,YES
0.1639,NO
0.1681,NO
0.2984,NO
0.4666,NO
0.4555,NO
0.174,NO
0.2976,NO
0.163,NO
0.2592,NO
0.3343,NO
0.364,NO
0.1052,NO
1.4733,YES
0.5824,YES
0.7369,YES
0.2689,NO
0.5722,NO
0.3914,NO
0.5795,NO
0.2717,NO
0.3673,NO
0.0741,NO
0.1594,NO
0.3251,NO
0.3038,NO
0.2623,NO
0.3213,NO
0.2105,NO
1.1507,YES
0.289,YES
0.2752,NO
0.3044,NO
0.1857,NO
0.2089,NO
0.7162,YES
0.4113,YES
0.2971,NO
0.2231,NO
0.2781,NO
0.1853,NO
0.2223,NO
0.213,NO
0.2338,NO
0.4829,YES
0.1947,NO
1.6059,YES
0.2746,NO
0.5418,YES
0.1807,NO
0.1414,NO
0.198,NO
0.2023,NO
0.1495,NO
0.3591,NO
0.3134,NO
0.2593,NO
0.2943,NO
0.1839,NO
0.2124,YES
1.3872,YES
0.7993,YES
0.2596,YES
0.3362,NO
0.1129,NO
0.2809,YES
0.5096,NO
0.4247,YES
0.2411,NO
0.3866,NO
0.1907,NO
0.29600000000000004,NO
0.1728,NO
1.0952,YES
0.3213,NO
1.6235,YES
0.126,NO
0.7993,YES
0.2622,NO
0.5169,NO
0.2891,NO
0.2643,NO
0.5595,YES
0.3851,NO
0.22399999999999998,YES
1.2762,YES
0.4893,YES
0.3808,NO
0.2801,NO
0.1173,NO
0.3378,NO
0.7717,YES
0.474,YES
0.4561,NO
0.2733,NO
0.1694,NO
0.1697,NO
0.1741,NO
0.1373,NO
0.132,NO
0.6312,YES
0.1459,NO
1.6104,YES
0.14300000000000002,NO
0.7341,YES
0.0755,NO
0.3133,NO
0.2983,NO
0.2237,NO
0.1686,NO
0.2903,NO
0.4362,NO
0.3868,NO
0.2325,NO
0.095,NO
0.3015,NO
0.4607,NO
0.1524,NO
0.2885,NO
0.2503,NO
0.0869,NO
0.3554,NO
2.2639,YES
0.3687,NO
1.4558,YES
0.24100000000000002,NO
0.2722,NO
0.2504,NO
0.2828,NO
0.4614,NO
0.3005,NO
0.5723,NO
0.2072,NO
0.1807,NO
1.5392,YES
2.2832,YES
0.8252,YES
0.6169,YES
0.4098,NO
2.2617,YES
0.3141,NO
1.5271,YES
1.0752,YES
0.4871,NO
0.5226,NO
0.3146,NO
0.256,NO
1.3684,YES
0.7070000000000001,YES
0.3586,NO
0.235,NO
0.3041,NO
0.1313,NO
0.3685,NO
0.3669,NO
0.2605,NO
1.2438,YES
0.3798,NO
2.2464,YES
0.4593,NO
1.339,YES
0.2135,NO
0.1911,NO
0.2091,NO
0.3102,NO
0.2979,NO
0.4802,NO
0.3771,NO
0.2791,NO
0.6579,NO
0.25,NO
0.5611,NO
0.4492,NO
0.3773,NO
0.5536,NO
0.4762,NO
0.1727,NO
0.7395,NO
1.8548,YES
0.2672,NO
0.7975,YES
0.3749,NO
0.3628,NO
0.2176,NO
0.4376,NO
0.2164,NO
0.6502,NO
0.3649,NO
0.2767,NO
0.3315,NO
1.6495,YES
1.8798,YES
1.4494,YES
1.3734,YES
0.4915,NO
1.6976,YES
0.4626,NO
