50Traced_NONETRACED_MEDIAN_SINGLE_VSM_93_SUM,Associated
0.08963388974610745,NO
0.07771075887221209,NO
0.14672464581287697,NO
0.2898022162996213,NO
0.08037592930284754,NO
0.11333987936597,NO
0.06887361481273671,NO
0.08149810632627298,NO
0.22317295553373542,NO
0.33258521531771634,YES
0.0726609622667976,NO
0.4603731238602889,YES
0.32669378594473275,NO
0.2992004488708093,NO
0.2980782718473839,NO
0.1464441015570206,NO
0.08528545378033385,NO
0.14181512133539065,NO
0.09103661102538926,NO
0.29190629821854397,NO
0.1471454621966615,NO
0.09552531911909104,YES
0.09903212231729555,YES
0.22022724084724365,YES
0.32290643849067185,YES
0.20690138869406646,NO
0.08668817505961565,YES
0.15528124561649598,NO
0.13662505260204796,YES
0.32907841211951183,YES
0.4578482255575817,NO
0.2077430214616356,NO
0.1472857343245897,NO
0.14223593771917517,NO
0.5399074203955674,YES
0.12049375789030718,YES
0.1775845139570767,NO
0.13438069855519708,NO
0.12386028896058356,NO
0.13466124281105343,NO
0.23832234534997893,NO
0.200308598681442,NO
0.20381540187964647,NO
0.3805582830691542,YES
0.09370178145602469,NO
0.14419974751016973,YES
0.0340861270865479,NO
0.46303829429092436,YES
0.044045448169448734,NO
0.15626315051199327,NO
0.09412259783980922,NO
0.1594894094543414,NO
0.09875157806143918,NO
0.25319119091036607,NO
0.14321784261467246,NO
0.1276476364146444,NO
0.11053443680740636,NO
0.20143077570486745,NO
0.17295553373544675,NO
0.38813297797727586,NO
0.19834478889044746,NO
0.21994669659138727,NO
0.19175199887782296,NO
0.057651844578482256,NO
0.2930284752419694,NO
0.6278580446065366,YES
0.21110955253191188,NO
0.26890166923832237,YES
0.27381119371580864,NO
0.290363304811334,NO
0.2858745967176322,NO
0.255435544957217,NO
0.20129050357693923,NO
0.16411838967597137,NO
0.25936316453920605,NO
0.23243091597699533,NO
0.29513255716089215,NO
0.612568382662365,YES
0.5826904194136625,YES
0.49866741478468224,YES
0.23467527002384625,YES
0.21896479169589,NO
0.2565577219806425,YES
0.16173376350119228,NO
0.1690279141534577,YES
0.240706971524758,YES
0.4570065927900126,NO
0.21938560807967453,NO
0.19764342825080655,NO
0.18838546780754664,NO
0.4680880908963389,YES
0.16061158647776685,YES
0.22906438490671902,NO
0.1197923972506663,NO
0.1775845139570767,NO
0.11067470893533456,NO
0.30733623229064383,NO
0.2791415345770795,NO
0.27731799691401315,NO
0.2559966334689297,YES
0.11628559405246179,NO
0.10141674849207463,YES
0.02987796324870248,NO
0.4184317576097629,YES
0.04320381540187965,NO
0.16173376350119228,NO
0.11390096787768271,NO
0.1517744424182915,NO
0.13395988217141253,NO
0.29499228503296393,NO
0.17576097629401036,NO
0.1725347173516622,NO
0.08781035208304111,NO
0.020479730677514383,NO
0.18319539907420393,YES
0.4558844157665871,YES
0.4116986954692103,YES
0.18684247440033666,YES
0.10211810913171554,NO
0.004488708093701783,NO
0.2812456164960022,YES
0.18193294992285033,NO
0.17211390096787768,YES
0.188666012063403,NO
0.28994248842754944,NO
0.2575396268761397,NO
0.2575396268761397,NO
0.06648898863795764,NO
0.31140412400056106,YES
0.06424463459110674,NO
0.4924954411558423,YES
0.18501893673727027,NO
0.343947257679899,YES
0.05947538224154861,NO
0.08121756207041661,NO
0.18810492355169026,NO
0.055547762659559546,NO
0.22682003085986815,YES
0.12147566278580448,NO
0.17463879927058493,YES
0.20283349698414924,NO
0.08893252910646655,NO
0.2632907841211951,NO
0.34843596577360075,NO
0.26665731519147146,NO
0.2248562210688736,NO
0.22247159489409452,NO
0.1580866881750596,NO
0.19077009398232572,NO
0.55126946275775,YES
0.2074624772057792,NO
0.39360359096647496,YES
0.26497404965633325,NO
0.23257118810492355,NO
0.22317295553373542,NO
0.06200028054425587,NO
0.1923130873895357,NO
0.06298218543975312,NO
0.13802777388132978,NO
0.26946275775003503,NO
0.16762519287417588,NO
0.54972646935054,YES
0.49291625753962687,YES
0.37775284051059055,YES
0.39220086968719314,YES
0.29849908823116844,NO
0.23649880768691262,YES
0.12357974470472717,NO
0.12442137747229627,NO
0.09482395847945013,NO
0.1362042362182634,YES
0.49782578201711325,YES
0.34128208724926357,YES
0.17295553373544675,YES
0.11039416467947819,NO
0.07097769673165942,NO
0.27633609201851594,YES
0.3506803198204516,NO
0.1349417870669098,YES
0.1909103661102539,NO
0.3021461635573012,NO
0.3468929723663908,NO
0.31939963529246734,NO
0.19006873334268481,NO
0.3011642586618039,YES
0.184037031841773,NO
0.3541871230186561,YES
0.18543975312105482,NO
0.3446486183195399,YES
0.2736709215878805,NO
0.2956936456726048,NO
0.2987796324870248,NO
0.13101416748492073,NO
0.19119091036611024,YES
