50Traced_NONETRACED_MAX_RAW_LSA_52_MAX,Associated
0.1686,NO
0.0652,NO
0.2688,NO
0.2653,NO
0.1508,NO
0.1986,NO
0.1579,NO
0.1548,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.1906,NO
0.1548,NO
0.1701,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1405,NO
0.1156,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1835,NO
0.1835,NO
1.0,YES
0.1344,NO
1.0,YES
0.1033,NO
1.0,YES
0.1344,NO
0.1231,NO
0.0769,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1231,NO
0.1778,NO
0.1686,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2137,NO
0.2137,NO
0.1465,NO
0.0647,NO
0.2252,NO
0.5256,YES
0.2347,NO
0.5081,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
0.4252,YES
1.0,YES
0.5256,YES
0.1659,NO
1.0,YES
0.1576,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1692,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2075,NO
1.0,YES
0.1138,NO
1.0,YES
0.1216,NO
1.0,YES
0.1216,NO
0.1251,NO
0.091,NO
0.11800000000000001,NO
0.1355,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1267,NO
0.1088,NO
0.3354,YES
1.0,YES
1.0,YES
0.3354,YES
0.1548,NO
0.1508,NO
0.3354,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1531,NO
0.1335,NO
0.1531,NO
0.0968,NO
0.2062,YES
0.1531,NO
0.2372,YES
0.1686,NO
0.1694,NO
0.2688,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1694,NO
0.1694,NO
0.2252,NO
0.4997,YES
0.2347,NO
0.3648,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.1694,NO
0.1906,NO
0.1694,NO
0.2067,NO
0.2019,NO
0.2067,NO
1.0,YES
0.485,YES
1.0,YES
0.4997,YES
0.2226,NO
1.0,YES
0.1576,NO
0.0985,NO
0.0846,NO
0.2886,YES
1.0,YES
0.3236,YES
0.2886,YES
0.0885,NO
0.1132,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2955,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2293,NO
0.2228,NO
0.2548,NO
0.1461,YES
0.2293,NO
0.1326,YES
0.1669,NO
0.1809,NO
0.2381,NO
0.19,NO
0.1547,NO
0.1997,NO
0.1809,NO
0.1809,NO
0.1999,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2269,NO
0.1809,NO
0.1464,NO
0.1809,NO
0.1701,NO
0.2256,NO
0.1464,NO
0.3196,YES
0.4206,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1331,NO
0.1686,NO
0.1339,NO
0.2688,NO
0.2653,NO
0.1508,NO
0.2188,NO
0.1579,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
0.4856,YES
0.151,NO
0.1834,NO
0.0647,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.193,NO
1.0,YES
0.1726,NO
0.1686,NO
0.0769,NO
0.2688,NO
0.2653,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1579,NO
0.2252,NO
1.0,YES
0.2347,NO
0.3444,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.1579,NO
0.1906,NO
0.1579,NO
0.2174,NO
0.1912,NO
0.2174,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1576,NO
0.1686,NO
0.1118,NO
0.2688,NO
0.2886,NO
0.2085,NO
0.2085,NO
0.1118,NO
0.1118,NO
0.2252,NO
0.4994,YES
0.2347,NO
0.3961,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1118,NO
0.2085,NO
0.1118,NO
0.1576,NO
0.1702,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.4994,YES
0.1375,NO
1.0,YES
0.1576,NO
0.17,NO
0.0802,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2203,NO
0.1474,NO
0.0902,NO
0.27899999999999997,YES
0.0875,NO
0.2435,YES
0.2129,NO
0.1621,YES
0.1271,NO
0.1669,NO
0.3025,NO
0.12,NO
0.344,YES
0.2516,NO
0.3533,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
1.0,YES
0.191,NO
0.4381,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
0.2874,YES
0.1427,NO
0.1768,NO
0.3605,YES
1.0,YES
1.0,YES
0.3605,YES
0.1768,NO
0.1768,NO
0.3605,YES
0.33,NO
