50Traced_NONETRACED_SUM_RAW_VSM_98_SUM,Associated
0.022266451051125766,NO
0.024828958825724588,NO
0.0666252021395696,NO
0.08396566737156365,NO
0.08884189575817888,NO
0.10202761537504663,NO
0.05876352780196542,NO
0.015673591242691878,NO
0.10222664510511258,NO
0.4539868142803832,YES
0.05304142306256997,NO
0.24754322676949872,YES
0.05617614131110836,NO
0.0818260977733549,NO
0.04612513994277895,NO
0.024629929095658667,NO
0.05806692374673468,NO
0.022589874362482904,NO
0.062470456524443344,NO
0.040477671352158226,NO
0.09540987685035453,NO
0.18171414355019283,YES
0.17556910063440728,YES
0.3714641124517975,YES
0.3984077621594726,YES
0.11911929344445828,NO
0.09638014678442593,YES
0.07941286229630552,NO
0.18845627565617612,YES
0.07344197039432766,YES
0.11436745863913424,NO
0.08627938798358006,NO
0.04764274163453165,NO
0.054359995024256744,NO
0.488443836298047,YES
0.3012563751710412,YES
0.10971513869884313,NO
0.08856822987933824,NO
0.08095534270431647,NO
0.06612762781440477,NO
0.06456026869013559,NO
0.07403905958452545,NO
0.034257992287597946,NO
0.12178131608409005,YES
0.0451797487249658,NO
0.31640751337231,YES
0.04097524567732305,NO
0.3830078367956213,YES
0.05197163826346561,NO
0.02281378280880707,NO
0.057395198407762166,NO
0.03866152506530664,NO
0.07142679437741013,NO
0.0788655305386242,NO
0.03990546087821868,NO
0.12568727453663392,NO
0.061375793009080734,NO
0.07010822241572336,NO
0.09914168428909069,NO
0.22744122403283992,NO
0.1752207986067919,NO
0.23704440850852102,NO
0.18437616618982464,NO
0.030028610523696982,NO
0.2587635278019655,NO
0.790819753700709,YES
0.204229381763901,NO
0.5806443587510886,YES
0.14387361612140814,NO
0.12133349919144172,NO
0.10157979848239833,NO
0.05500684164697102,NO
0.13140937927602936,NO
0.04921010075880085,NO
0.14750590869511135,NO
0.05495708421445454,NO
0.18315710909317084,NO
0.5696728448812042,YES
0.3513621097151387,YES
0.6299042169424058,YES
0.4635153626072895,YES
0.18355516855330264,NO
0.22005224530414233,YES
0.1798233611145665,NO
0.18034581415598958,YES
0.049483766637641494,YES
0.15317825600199034,NO
0.10936683667122778,NO
0.03500435377534519,NO
0.09650454036571714,NO
0.4410996392586143,YES
0.30297300659285986,YES
0.12153252892150763,NO
0.03721855952232864,NO
0.10598333126010696,NO
0.018460007463614887,NO
0.06918770991416842,NO
0.04639880582161961,NO
0.03448190073392213,NO
0.08451299912924494,YES
0.06642617240950367,NO
0.2924990670481403,YES
0.05179748724965792,NO
0.36310486378902845,YES
0.02582410747605424,NO
0.01679313347431272,NO
0.03719368080607041,NO
0.006219679064560276,NO
0.024331384500559782,NO
0.15730812290085833,NO
0.01736534394825227,NO
0.12387112824978232,NO
0.1261599701455405,NO
0.018360492598581916,NO
0.23776589128000994,YES
0.4046523199402911,YES
0.4915785545465855,YES
0.19559646722229138,YES
0.12093543973130987,NO
0.04508023385993283,NO
