50Traced_NONETRACED_MAX_RAW_VSM_40_MEDIAN,Associated
0.1687,NO
0.1687,NO
0.1144,NO
0.2164,NO
0.1379,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1906,NO
0.1548,NO
0.1663,NO
0.2179,NO
0.1498,NO
0.3848,YES
0.4613,YES
0.3819,YES
1.0,YES
0.1573,NO
0.3603,YES
0.1406,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1474,NO
0.1405,NO
0.1474,NO
0.1797,NO
0.1835,NO
0.1835,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.3399,YES
0.1344,NO
0.1212,NO
0.1218,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.1731,NO
0.1731,NO
0.1331,NO
0.2865,NO
0.2143,NO
0.2963,NO
0.1987,NO
0.1731,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.5081,YES
0.5081,YES
0.3819,YES
1.0,YES
0.1659,NO
0.5081,YES
0.1387,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
0.3435,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1364,NO
0.1355,NO
0.2289,NO
0.2094,NO
0.2094,NO
0.1923,YES
0.0978,NO
1.0,YES
0.0995,NO
0.3081,YES
0.0678,NO
0.1251,NO
0.106,NO
0.11800000000000001,NO
0.1355,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1566,NO
0.1508,NO
0.2062,YES
1.0,YES
1.0,YES
0.3354,YES
0.1548,NO
0.1508,NO
0.2103,YES
0.1395,NO
0.2062,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.0891,NO
1.0,YES
0.1508,NO
1.0,YES
0.1417,NO
1.0,YES
0.1155,NO
0.2044,NO
0.2125,NO
0.1155,NO
0.3354,YES
0.2085,NO
0.2062,YES
0.1926,NO
0.1926,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.2286,NO
0.1694,NO
0.1926,NO
0.2286,NO
1.0,YES
0.1639,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.1694,NO
0.1827,NO
0.1926,NO
0.1827,NO
0.2019,NO
0.1827,NO
0.3897,YES
0.4613,YES
0.3023,YES
1.0,YES
0.2286,NO
0.3648,YES
0.2286,NO
0.1132,NO
0.1132,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1132,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
0.3658,YES
0.2049,NO
0.2206,NO
0.2298,NO
0.1116,NO
1.0,YES
0.2113,NO
0.2078,YES
0.1755,NO
0.1755,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1809,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1809,NO
0.1906,NO
0.1809,NO
0.1113,NO
0.2256,NO
0.0989,NO
0.2383,YES
0.3025,YES
0.3819,YES
0.3108,YES
0.2405,NO
0.3603,YES
0.1924,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.1967,NO
0.1436,NO
0.2963,NO
0.1987,NO
0.1197,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.151,NO
0.1834,NO
0.0797,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
0.4856,YES
0.4941,YES
0.4856,YES
0.193,NO
0.4856,YES
0.2133,NO
0.1495,NO
0.1479,NO
0.1953,NO
0.2664,NO
0.2047,NO
0.2664,NO
0.1796,NO
0.1796,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1796,NO
0.2664,NO
0.1796,NO
0.2664,NO
0.1912,NO
0.1608,NO
0.4038,YES
0.4613,YES
0.3023,YES
1.0,YES
0.2664,NO
0.3444,YES
0.1743,NO
0.1686,NO
0.1348,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.1987,NO
0.1348,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1118,NO
0.1906,NO
0.1348,NO
0.1059,NO
0.1702,NO
0.1518,NO
0.3961,YES
0.4613,YES
0.3819,YES
1.0,YES
0.1375,NO
0.3961,YES
0.1277,NO
0.1628,NO
0.1628,NO
0.5095,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.1253,NO
1.0,YES
0.1253,NO
0.2203,NO
0.2203,NO
0.2203,NO
0.0902,NO
1.0,YES
0.1628,NO
1.0,YES
0.2129,NO
0.2157,YES
0.1271,NO
0.2192,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3595,YES
0.2276,NO
0.1535,NO
1.0,YES
0.1867,NO
0.1097,NO
1.0,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3794,YES
0.3359,NO
1.0,YES
0.0976,NO
0.0603,NO
0.3141,YES
1.0,YES
1.0,YES
0.3605,YES
0.1306,NO
0.0474,NO
0.3141,YES
0.3374,NO
0.2608,YES
0.3374,NO
0.2585,NO
0.2585,NO
0.2585,NO
0.07200000000000001,NO
1.0,YES
0.0474,NO
1.0,YES
0.1224,NO
0.3658,YES
0.3002,NO
0.3002,NO
0.2935,NO
0.33,NO
0.3605,YES
0.3002,NO
0.2902,YES
0.1636,NO
0.1646,NO
1.0,YES
0.24600000000000002,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.2244,NO
0.171,NO
0.171,NO
0.1775,NO
0.24600000000000002,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.1566,NO
0.0603,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0836,NO
0.2465,YES
0.1296,NO
0.2134,YES
0.0994,NO
0.171,NO
0.1762,NO
0.1785,NO
0.0836,NO
1.0,YES
0.0836,NO
1.0,YES
0.1347,NO
1.0,YES
0.1027,NO
0.2192,NO
0.2298,NO
0.1116,NO
1.0,YES
0.2113,NO
0.2078,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.14800000000000002,NO
0.1398,NO
0.1517,NO
0.1398,NO
0.2274,NO
0.2374,NO
0.2374,NO
1.0,YES
0.1033,NO
1.0,YES
0.0576,NO
0.2985,YES
0.0836,NO
0.102,NO
0.1218,NO
0.1259,NO
0.1398,NO
0.2177,NO
0.15,NO
0.14800000000000002,NO
0.1523,NO
0.0802,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1867,NO
0.0724,NO
1.0,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.23600000000000002,NO
0.23600000000000002,NO
0.0941,NO
1.0,YES
0.0806,NO
1.0,YES
0.0821,NO
0.2157,YES
0.1353,NO
0.2192,NO
0.3023,NO
0.1202,NO
1.0,YES
0.2621,NO
1.0,YES
0.1523,NO
0.1494,NO
1.0,YES
0.3451,YES
0.2007,YES
1.0,YES
0.2192,NO
0.1931,NO
1.0,YES
0.2672,NO
1.0,YES
0.2672,NO
0.2277,NO
0.1763,NO
0.1744,NO
0.1931,NO
0.3451,YES
0.1931,NO
0.3451,YES
0.1968,NO
0.1574,YES
0.2134,NO
0.1846,NO
0.3004,NO
0.2672,NO
1.0,YES
0.2616,NO
1.0,YES
0.1523,NO
0.1099,NO
1.0,YES
0.2509,YES
0.1996,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.2149,NO
0.1489,NO
0.0629,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.1754,NO
0.1669,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1523,NO
0.0732,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.1924,NO
0.0724,NO
1.0,YES
0.1664,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.1489,NO
0.1497,NO
0.1047,NO
1.0,YES
0.132,NO
1.0,YES
0.1499,NO
0.2157,YES
0.1664,NO
0.2192,NO
0.3135,NO
0.1664,NO
1.0,YES
0.2714,NO
1.0,YES
0.1151,NO
0.0905,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.1018,NO
0.2465,YES
0.2335,NO
0.2134,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
0.3658,YES
0.2335,NO
0.2335,NO
0.2298,NO
0.2335,NO
1.0,YES
0.2335,NO
0.2078,YES
0.1566,NO
0.10300000000000001,NO
0.2728,YES
1.0,YES
1.0,YES
1.0,YES
0.1661,NO
0.0969,NO
0.2917,YES
0.2045,NO
0.3039,YES
0.2045,NO
0.1477,NO
0.1719,NO
0.1068,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.1677,NO
0.2192,NO
0.2985,NO
0.1348,NO
1.0,YES
0.2298,NO
0.2425,YES
0.1233,NO
0.1233,NO
0.147,NO
0.2108,NO
0.1713,NO
0.147,NO
0.1243,NO
0.1243,NO
0.2592,NO
0.1443,NO
0.0785,NO
0.1443,NO
0.4225,YES
0.4103,YES
0.4103,YES
0.1243,NO
0.1713,NO
0.1243,NO
0.1191,NO
0.1551,NO
0.077,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.10800000000000001,NO
0.1685,NO
0.0631,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.0962,NO
0.1256,NO
1.0,YES
1.0,YES
0.1097,NO
0.1565,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
1.0,YES
0.1256,NO
1.0,YES
0.1256,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.1218,NO
0.1354,NO
0.0996,NO
0.1407,NO
0.0913,NO
