50Traced_NONETRACED_MAX_MULTI_VSM_32_MEDIAN,Associated
0.2574,NO
0.0652,NO
0.2323,NO
0.3093,NO
0.1298,NO
0.2323,NO
0.2574,NO
0.2574,NO
0.1689,NO
0.7677,YES
0.2323,NO
0.4567,YES
0.2427,NO
0.282,NO
0.2223,NO
0.1142,NO
0.2383,NO
0.2327,NO
0.2323,NO
0.2179,NO
0.2323,NO
0.7677,YES
0.7677,YES
0.3219,YES
0.3987,YES
0.2323,NO
0.3311,YES
0.2323,NO
1.0,YES
1.0,YES
0.3362,NO
0.2796,NO
0.1563,NO
0.2796,NO
1.0,YES
1.0,YES
0.1922,NO
0.1939,NO
0.2796,NO
0.1216,NO
0.2318,NO
0.23600000000000002,NO
0.1872,NO
0.5717,YES
0.2796,NO
0.904,YES
0.2796,NO
0.5838,YES
0.2796,NO
0.1939,NO
0.2104,NO
0.1939,NO
0.1087,NO
0.2796,NO
0.1778,NO
0.2796,NO
0.3088,NO
0.1534,NO
0.2866,NO
0.4177,NO
0.31,NO
0.4016,NO
0.1465,NO
0.0958,NO
0.3028,NO
0.965,YES
0.2687,NO
1.0,YES
0.205,NO
0.2796,NO
0.2136,NO
0.3167,NO
0.4175,NO
0.3069,NO
0.3765,NO
0.1755,NO
0.4224,NO
1.0,YES
1.0,YES
0.965,YES
0.3954,YES
0.2866,NO
1.0,YES
0.2866,NO
0.3105,YES
1.0,YES
0.3356,NO
0.1909,NO
0.1507,NO
0.2528,NO
0.7571,YES
1.0,YES
0.2344,NO
0.2251,NO
0.2479,NO
0.1102,NO
0.3157,NO
0.3845,NO
0.3845,NO
0.8269,YES
0.1909,NO
1.0,YES
0.1909,NO
0.504,YES
0.1607,NO
0.2251,NO
0.1457,NO
0.2251,NO
0.1107,NO
0.2479,NO
0.1746,NO
0.2455,NO
0.1967,NO
0.2011,NO
1.0,YES
1.0,YES
0.5827,YES
1.0,YES
0.3189,NO
0.2011,NO
0.5227,YES
0.2975,NO
1.0,YES
0.1702,NO
0.3031,NO
0.3553,NO
0.3553,NO
0.1663,NO
1.0,YES
0.2011,NO
1.0,YES
0.304,NO
1.0,YES
0.1412,NO
0.462,NO
0.2896,NO
0.2229,NO
1.0,YES
0.4444,NO
1.0,YES
0.3331,NO
0.2866,NO
0.2756,NO
0.4029,NO
0.31,NO
0.6333,NO
0.3331,NO
0.3331,NO
0.2237,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.1689,NO
0.2225,NO
0.3613,NO
0.3011,NO
0.3844,NO
0.2019,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2756,NO
1.0,YES
0.2156,NO
0.174,NO
0.1676,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.174,NO
0.174,NO
0.5227,YES
0.433,NO
1.0,YES
0.4576,NO
0.3031,NO
0.3522,NO
0.3108,NO
0.1453,NO
1.0,YES
0.1676,NO
1.0,YES
0.304,NO
1.0,YES
0.4576,NO
0.462,NO
0.2959,NO
0.2229,NO
1.0,YES
0.4576,NO
1.0,YES
0.2241,NO
0.2816,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.31,NO
0.6333,NO
0.2132,NO
0.2816,NO
0.3147,NO
1.0,YES
0.4964,NO
1.0,YES
0.3323,NO
