50Traced_NONETRACED_SUM_RAW_LSA_93_MAX,Associated
0.5166,NO
0.1667,NO
0.5547,NO
0.4571,NO
0.4228,NO
0.29100000000000004,NO
0.6388,NO
0.2705,NO
0.4136,NO
1.7495,YES
0.1291,NO
1.4777,YES
0.2705,NO
0.6009,NO
0.3442,NO
0.2892,NO
0.6927,NO
0.1927,NO
0.2336,NO
0.2179,NO
0.2909,NO
1.8293,YES
2.3042,YES
2.2048,YES
1.2822,YES
0.4785,NO
2.146,YES
0.3605,NO
1.0442,YES
2.113,YES
0.4809,NO
0.2679,NO
0.1548,NO
0.6764,NO
1.6038,YES
1.7608,YES
0.6678,NO
0.2124,NO
0.5241,NO
0.3188,NO
0.3226,NO
0.2598,NO
0.1551,NO
1.5358,YES
0.264,NO
1.5158,YES
0.3334,NO
2.1369,YES
0.2276,NO
0.2572,NO
0.4139,NO
0.1879,NO
0.1859,NO
0.7485,NO
0.1685,NO
0.6554,NO
0.5863,NO
0.2969,NO
0.4052,NO
0.4324,NO
0.5475,NO
0.5967,NO
0.5788,NO
0.2508,NO
0.409,NO
1.9241,YES
0.1687,NO
1.7757,YES
0.41200000000000003,NO
0.6096,NO
0.2702,NO
0.1976,NO
0.501,NO
0.3057,NO
0.5599,NO
0.2128,NO
0.4801,NO
1.3856,YES
2.1954,YES
1.5789,YES
0.8631,YES
0.5111,NO
1.5114,YES
0.4459,NO
0.7168,YES
1.2947,YES
0.5016,NO
0.2404,NO
0.1507,NO
0.6951,NO
1.4504,YES
1.3902,YES
0.7229,NO
0.1851,NO
0.5389,NO
0.2718,NO
0.3553,NO
0.3865,NO
0.3626,NO
1.3541,YES
0.2759,NO
1.165,YES
0.1428,NO
1.3063,YES
0.1426,NO
0.1251,NO
0.2528,NO
0.1798,NO
0.1334,NO
0.6842,NO
0.1572,NO
0.7396,NO
0.436,NO
0.3546,NO
1.9857,YES
3.5806,YES
2.9523,YES
1.7991,YES
0.5622,NO
0.3993,NO
2.1667,YES
0.7108,NO
1.7549,YES
0.6126,NO
0.7122,NO
0.3192,NO
0.2521,NO
0.5822,NO
2.3772,YES
0.3806,NO
2.8118,YES
0.4708,NO
2.3097,YES
0.4555,NO
0.7606,NO
0.7501,NO
0.5494,NO
2.1595,YES
0.6631,NO
0.9749,YES
0.7021,NO
0.5656,NO
0.7525,NO
0.8243,NO
0.8413,NO
0.7723,NO
0.8485,NO
0.5444,NO
0.6683,NO
1.9286,YES
0.7088,NO
1.8003,YES
0.3816,NO
0.6277,NO
0.1689,NO
0.4973,NO
0.8492,NO
0.4856,NO
0.5546,NO
0.4907,NO
0.5765,NO
2.3217,YES
2.2961,YES
1.9613,YES
1.4609,YES
1.0059,NO
1.8114,YES
0.6778,NO
0.2422,NO
0.2049,NO
1.4051,YES
2.7056,YES
2.5998,YES
1.2457,YES
0.3592,NO
0.1896,NO
1.4837,YES
0.4387,NO
1.2518,YES
0.3087,NO
0.6295,NO
0.2571,NO
0.3527,NO
0.3253,NO
1.3345,YES
0.1879,NO
2.4905,YES
0.3376,NO
1.8319,YES
0.3285,NO
0.336,NO
0.3636,NO
0.3326,NO
1.5765,YES
0.2435,NO
0.4483,YES
0.3793,NO
0.1117,NO
0.5496,NO
0.3012,NO
0.3354,NO
1.0509,NO
0.3557,NO
0.1536,NO
0.7403,NO
1.4637,YES
0.7482,NO
1.359,YES
0.2519,NO
0.4042,NO
0.2033,NO
0.0602,NO
0.3359,NO
0.1525,NO
0.40700000000000003,NO
0.2256,NO
0.2878,NO
0.9532,YES
1.6271,YES
0.96,YES
0.5367,YES
0.7765,NO
0.9781,YES
0.9471,NO
