50Traced_NONETRACED_MAX_RAW_VSM_55_MEDIAN,Associated
0.1548,NO
0.0652,NO
0.2688,NO
0.2164,NO
0.1663,NO
0.1423,NO
0.0589,NO
0.1548,NO
0.2252,NO
0.2469,YES
0.0616,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1548,NO
0.1663,NO
0.1548,NO
0.0747,NO
0.2179,NO
0.166,NO
1.0,YES
0.4096,YES
0.4096,YES
0.4096,YES
0.2254,NO
1.0,YES
0.1205,NO
0.3715,YES
0.3715,YES
0.3362,NO
0.1659,NO
0.1344,NO
0.1659,NO
0.3947,YES
0.3715,YES
0.1364,NO
0.1056,NO
0.0981,NO
0.1231,NO
0.1835,NO
0.1835,NO
0.1835,NO
0.2811,YES
0.1033,NO
0.1792,YES
0.0469,NO
0.3715,YES
0.1659,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1903,NO
0.1231,NO
0.1194,NO
0.1731,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1694,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.4465,YES
1.0,YES
0.4064,YES
1.0,YES
0.1659,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.35200000000000004,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1489,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.0995,NO
1.0,YES
0.0311,NO
1.0,YES
0.0836,NO
0.1387,NO
0.091,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1387,NO
0.1525,NO
0.1566,NO
0.0635,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1306,NO
0.1508,NO
0.2465,YES
0.1395,NO
0.2134,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.1508,NO
1.0,YES
0.1508,NO
0.3695,YES
0.1481,NO
1.0,YES
0.1629,NO
0.2192,NO
0.2298,NO
0.0948,NO
0.2732,YES
0.1531,NO
0.2111,YES
0.1926,NO
0.0732,NO
0.2688,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1694,NO
0.1926,NO
0.2252,NO
1.0,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1813,NO
0.1813,NO
0.1926,NO
0.20600000000000002,NO
0.1926,NO
0.1701,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
0.485,YES
1.0,YES
0.2254,NO
1.0,YES
0.1639,NO
0.0985,NO
0.0774,NO
0.2886,YES
1.0,YES
1.0,YES
0.2886,YES
0.0885,NO
