50Traced_NONETRACED_MAX_SINGLE_VSM_49_MAX,Associated
0.2201,NO
0.3133,NO
0.1144,NO
0.3895,NO
0.3369,NO
0.6773,NO
0.2201,NO
0.2025,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3701,NO
0.3249,NO
0.2942,NO
0.2201,NO
0.2553,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2434,NO
1.0,YES
1.0,YES
0.3362,NO
0.2455,NO
0.2152,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.1056,NO
0.3,NO
0.1058,NO
0.4183,NO
0.4183,NO
0.4183,NO
1.0,YES
0.2664,NO
0.405,YES
0.2664,NO
0.8571,YES
0.1872,NO
0.1688,NO
0.0855,NO
0.1987,NO
0.1249,NO
0.4007,NO
0.147,NO
0.2853,NO
0.21600000000000003,NO
0.3011,NO
0.1395,NO
0.3744,NO
0.3369,NO
0.6773,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.3076,NO
0.1308,NO
0.3076,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.2054,NO
1.0,YES
1.0,YES
0.4605,NO
0.1662,NO
0.1507,NO
0.4605,NO
1.0,YES
1.0,YES
0.4605,NO
0.4069,NO
0.4605,NO
0.4069,NO
0.2596,NO
0.2088,NO
0.2075,NO
1.0,YES
0.0927,NO
0.5923,YES
0.1575,NO
0.8571,YES
0.1277,NO
0.4069,NO
0.4069,NO
0.3061,NO
0.4069,NO
0.4605,NO
0.2963,NO
0.4653,NO
0.1663,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.153,NO
1.0,YES
0.2963,NO
1.0,YES
0.2198,NO
0.2165,NO
0.3152,NO
0.2781,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.2187,NO
1.0,YES
0.3725,NO
0.4485,NO
0.1439,NO
0.3307,NO
1.0,YES
0.4619,NO
1.0,YES
0.2057,NO
0.2131,NO
0.2268,NO
0.3384,NO
0.4137,NO
0.6773,NO
0.1684,NO
0.1225,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2451,NO
0.2525,NO
0.2525,NO
0.221,NO
0.4137,NO
0.1308,NO
0.3043,NO
0.2508,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4137,NO
1.0,YES
0.4137,NO
0.1219,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1098,NO
1.0,YES
0.6903,NO
1.0,YES
0.6903,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1674,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.6903,NO
1.0,YES
0.4619,NO
1.0,YES
0.2332,NO
0.1856,NO
0.2535,NO
0.3384,NO
0.3369,NO
0.3984,NO
0.2332,NO
0.2332,NO
0.4239,NO
1.0,YES
0.3648,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.2942,NO
0.22399999999999998,NO
0.1301,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.2836,NO
0.1671,NO
0.3133,NO
0.4095,NO
0.3895,NO
0.3349,NO
0.5273,NO
0.1339,NO
0.1058,NO
0.4095,NO
1.0,YES
0.551,NO
1.0,YES
0.1661,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.3349,NO
0.1655,NO
0.31,NO
0.2508,NO
0.2819,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.3378,NO
1.0,YES
0.4095,NO
0.2057,NO
0.2036,NO
0.1953,NO
0.3103,NO
0.3369,NO
0.6773,NO
0.1684,NO
0.1392,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2729,NO
0.2729,NO
0.2729,NO
0.2111,NO
0.3103,NO
0.1513,NO
0.3103,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.2054,NO
0.1671,NO
0.3133,NO
0.10800000000000001,NO
0.3895,NO
0.3369,NO
0.2977,NO
0.1352,NO
0.1244,NO
0.2452,NO
1.0,YES
0.311,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2846,NO
0.3249,NO
0.2942,NO
0.1352,NO
0.1893,NO
0.2508,NO
0.1893,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2054,NO
0.1691,NO
0.2383,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.4103,NO
0.1677,NO
1.0,YES
0.1364,NO
1.0,YES
0.1314,NO
0.5121,NO
0.4246,NO
0.3188,NO
0.1677,NO
0.6673,YES
0.2282,NO
0.6649,YES
0.4826,NO
0.35600000000000004,YES
0.2485,NO
0.2483,NO
0.6965,NO
0.3136,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.1547,NO
1.0,YES
0.6811,NO
0.3948,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2628,NO
1.0,YES
0.2628,NO
0.4322,NO
0.4246,NO
0.2972,NO
0.171,NO
0.5293,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.6811,NO
0.2628,NO
0.2469,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1805,NO
0.2231,NO
0.5816,YES
1.0,YES
1.0,YES
0.982,YES
0.2941,NO
0.0939,NO
0.982,YES
0.8778,NO
0.982,YES
0.8778,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1146,NO
1.0,YES
0.0821,NO
1.0,YES
0.3365,NO
1.0,YES
0.8778,NO
0.8445,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.982,YES
0.1636,NO
0.2365,NO
0.7803,YES
0.6479,NO
0.5126,NO
1.0,YES
0.2703,NO
0.153,NO
1.0,YES
0.6038,NO
1.0,YES
0.6038,NO
0.5082,NO
0.2863,NO
0.3163,NO
0.1775,NO
0.5126,NO
0.1654,NO
0.6479,NO
0.3011,NO
0.6479,NO
0.6038,NO
0.3551,NO
0.6038,NO
0.6038,NO
1.0,YES
0.6038,NO
0.9109,YES
0.1943,NO
0.174,NO
0.3365,YES
1.0,YES
0.8452,YES
0.6136,YES
0.3191,NO
0.0379,NO
0.6136,YES
0.2552,NO
0.6136,YES
0.1893,NO
0.7871,NO
0.7871,NO
0.7871,NO
0.1146,NO
1.0,YES
0.0718,NO
1.0,YES
0.2833,NO
1.0,YES
0.2878,NO
0.3862,NO
0.1068,NO
0.2464,NO
0.6136,YES
0.2834,NO
