50Traced_NONETRACED_MAX_RAW_VSM_33_MAX,Associated
0.1687,NO
0.1687,NO
0.2688,NO
0.2164,NO
0.1453,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.1689,NO
1.0,YES
0.1078,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.151,NO
0.1687,NO
0.1843,NO
0.2179,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1405,NO
0.3947,YES
1.0,YES
0.1659,NO
0.1056,NO
0.1659,NO
0.1058,NO
0.1835,NO
0.1835,NO
0.1835,NO
0.3834,YES
0.0766,NO
1.0,YES
0.1659,NO
0.3399,YES
0.1659,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.1731,NO
0.1731,NO
0.1694,NO
0.2865,NO
0.1616,NO
0.1666,NO
0.1465,NO
0.1731,NO
0.2187,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1733,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1694,NO
1.0,YES
0.1505,NO
1.0,YES
1.0,YES
0.3356,NO
0.204,NO
0.204,NO
0.1441,NO
1.0,YES
1.0,YES
0.204,NO
0.1841,NO
0.204,NO
0.1841,NO
0.2289,NO
0.2183,NO
0.2183,NO
1.0,YES
0.1138,NO
1.0,YES
0.204,NO
1.0,YES
0.204,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1566,NO
0.0359,NO
0.2111,YES
1.0,YES
1.0,YES
0.1977,YES
0.1366,NO
0.0477,NO
0.3354,YES
0.183,NO
0.3354,YES
0.1531,NO
0.2165,NO
0.2199,NO
0.2199,NO
0.0891,NO
0.2786,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1155,NO
0.0757,NO
0.2125,NO
0.1155,NO
0.3354,YES
0.2085,NO
0.1977,YES
0.1621,NO
0.1621,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1621,NO
0.1639,NO
0.4997,YES
0.1577,NO
0.4997,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.0621,NO
0.1469,NO
0.1926,NO
0.1827,NO
0.2019,NO
0.1293,NO
0.485,YES
0.485,YES
0.4997,YES
0.4997,YES
0.2226,NO
0.485,YES
0.2286,NO
0.1468,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1366,NO
0.0846,NO
1.0,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
0.2339,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2298,NO
0.1032,NO
1.0,YES
0.2085,NO
0.2078,YES
0.1686,NO
0.1669,NO
0.2688,NO
0.19,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1669,NO
0.1999,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.0656,NO
0.105,NO
0.1755,NO
0.1843,NO
0.2256,NO
0.166,NO
0.4061,YES
0.4061,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1635,NO
0.1439,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2213,NO
0.1387,NO
0.1197,NO
0.2213,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.151,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
0.4856,YES
0.193,NO
1.0,YES
0.2213,NO
0.1686,NO
0.1479,NO
0.2688,NO
0.2664,NO
0.2664,NO
0.2963,NO
0.1987,NO
0.1479,NO
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.0656,NO
0.151,NO
0.1579,NO
0.2664,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
1.0,YES
0.4754,YES
0.2664,NO
1.0,YES
0.2171,NO
0.1686,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.2085,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2085,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.2184,NO
0.3961,YES
0.3916,YES
1.0,YES
0.4994,YES
0.2085,NO
1.0,YES
0.1006,NO
0.1523,NO
0.0802,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1059,NO
0.2131,NO
0.2246,NO
0.1474,NO
0.0902,NO
0.0993,YES
0.1628,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1709,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.3456,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
1.0,YES
0.1566,NO
0.1427,NO
0.3189,YES
1.0,YES
1.0,YES
0.3333,YES
0.1233,NO
0.1427,NO
1.0,YES
0.33,NO
1.0,YES
0.33,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0818,NO
0.2745,YES
0.1533,NO
1.0,YES
0.1533,NO
1.0,YES
0.3002,NO
0.2818,NO
0.33,NO
0.33,NO
1.0,YES
0.3002,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.24600000000000002,NO
0.24600000000000002,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
0.493,YES
0.2848,NO
0.2244,NO
0.1848,NO
0.171,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
1.0,YES
0.1328,NO
0.0854,NO
0.1059,YES
1.0,YES
1.0,YES
0.1422,YES
0.1366,NO
0.0854,NO
0.2212,YES
0.183,NO
0.1484,YES
0.1175,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0891,NO
0.2786,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
0.1175,NO
0.1175,NO
0.2125,NO
0.1027,NO
0.1484,YES
0.2085,NO
0.1548,YES
1.0,YES
1.0,YES
0.3634,NO
0.1955,NO
0.1955,NO
0.1506,NO
1.0,YES
1.0,YES
0.1955,NO
0.1665,NO
0.1955,NO
0.1665,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.1138,NO
1.0,YES
0.1955,NO
0.3331,YES
0.1955,NO
0.1665,NO
0.1665,NO
0.1665,NO
0.1193,NO
0.2177,NO
0.1665,NO
0.1636,NO
0.1523,NO
0.077,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1658,NO
0.0724,NO
1.0,YES
0.106,NO
1.0,YES
0.0928,NO
0.3042,NO
0.23600000000000002,NO
0.23600000000000002,NO
0.084,NO
0.2337,YES
0.0773,NO
1.0,YES
0.1481,NO
1.0,YES
0.1629,NO
0.1709,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2621,NO
1.0,YES
0.1931,NO
0.0802,NO
1.0,YES
1.0,YES
1.0,YES
0.3916,YES
0.2192,NO
0.1931,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.2118,NO
0.1744,NO
0.1931,NO
0.2337,YES
0.0882,NO
1.0,YES
0.1968,NO
1.0,YES
0.2422,NO
0.2422,NO
0.3049,NO
0.1322,NO
1.0,YES
0.3049,NO
0.3083,YES
0.1523,NO
0.1099,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
1.0,YES
0.2904,NO
1.0,YES
0.2904,NO
0.1483,NO
0.1848,NO
0.0885,NO
0.2034,NO
0.2337,YES
0.1975,NO
1.0,YES
0.1773,NO
1.0,YES
0.1754,NO
0.1426,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.1467,NO
0.0802,NO
1.0,YES
0.3077,YES
0.3077,YES
1.0,YES
0.1924,NO
0.0711,NO
1.0,YES
0.1183,NO
1.0,YES
0.0884,NO
0.2859,NO
0.2466,NO
0.2466,NO
0.1047,NO
0.1474,YES
0.1016,NO
0.3077,YES
0.1208,NO
0.3077,YES
0.1664,NO
0.1426,NO
0.3135,NO
0.1664,NO
1.0,YES
0.2616,NO
1.0,YES
0.1468,NO
0.1259,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1306,NO
0.1259,NO
1.0,YES
0.1971,NO
1.0,YES
0.1418,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2786,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.1629,NO
0.1613,NO
0.2298,NO
0.1018,NO
1.0,YES
0.1242,NO
0.2078,YES
0.1566,NO
0.10300000000000001,NO
0.2635,YES
1.0,YES
1.0,YES
0.2635,YES
0.1306,NO
0.0792,NO
0.3313,YES
0.1836,NO
0.3313,YES
0.1342,NO
0.1448,NO
0.2003,NO
0.1068,NO
0.1825,NO
0.2937,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.2252,NO
0.1461,NO
0.2985,NO
0.2252,NO
0.3313,YES
0.2298,NO
0.2635,YES
0.08900000000000001,NO
0.0394,NO
0.1653,NO
0.2108,NO
0.1588,NO
0.1931,NO
0.0963,NO
0.0435,NO
0.2592,NO
0.1291,NO
0.1653,NO
0.1052,NO
0.4225,YES
0.4103,YES
0.4103,YES
0.0766,NO
0.0711,NO
0.1233,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0541,NO
0.1685,NO
0.0806,NO
0.2105,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1137,NO
0.1187,NO
1.0,YES
1.0,YES
0.0968,NO
0.1565,NO
0.0687,NO
0.1784,NO
0.1661,NO
0.1528,NO
0.1562,NO
1.0,YES
0.1138,NO
1.0,YES
0.1137,NO
0.3735,YES
0.1222,NO
0.1565,NO
0.1565,NO
0.1565,NO
0.0948,NO
0.1407,NO
0.1565,NO
0.1097,NO
0.1468,NO
0.1,NO
0.2378,YES
1.0,YES
