50Traced_NONETRACED_MAX_MULTI_VSM_50_MAX,Associated
0.3496,NO
0.1164,NO
0.2289,NO
0.3093,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2852,NO
0.4753,NO
0.7677,YES
0.1632,NO
0.4567,YES
0.3104,NO
0.3824,NO
0.2223,NO
0.2852,NO
0.1394,NO
0.1443,NO
0.3844,NO
0.2179,NO
0.2383,NO
0.5044,YES
1.0,YES
1.0,YES
1.0,YES
0.2289,NO
0.7756,YES
0.2323,NO
1.0,YES
1.0,YES
0.3362,NO
0.2165,NO
0.2796,NO
0.2287,NO
1.0,YES
1.0,YES
0.2287,NO
0.2425,NO
0.2287,NO
0.1443,NO
0.3148,NO
0.3082,NO
0.1953,NO
1.0,YES
0.1922,NO
1.0,YES
0.2165,NO
1.0,YES
0.2796,NO
0.1212,NO
0.2104,NO
0.1388,NO
0.2425,NO
0.2287,NO
0.2425,NO
0.2796,NO
0.3088,NO
0.1534,NO
0.2251,NO
0.3067,NO
0.2961,NO
0.4016,NO
0.2254,NO
0.0958,NO
0.3028,NO
1.0,YES
0.2785,NO
0.965,YES
0.2522,NO
0.35200000000000004,NO
0.2136,NO
0.3167,NO
0.4175,NO
0.1542,NO
0.3405,NO
0.1755,NO
0.271,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.303,NO
0.7613,YES
0.1493,NO
0.5161,YES
0.2682,YES
0.3356,NO
0.228,NO
0.3559,NO
0.2862,NO
0.5161,YES
0.5161,YES
0.2862,NO
0.2187,NO
0.1598,NO
0.0887,NO
0.3845,NO
0.285,NO
0.2386,NO
0.5161,YES
0.1759,NO
0.3239,YES
0.2148,NO
0.3239,YES
0.3559,NO
0.2187,NO
0.2251,NO
0.2251,NO
0.2251,NO
0.2862,NO
0.1746,NO
0.3559,NO
0.27,NO
0.0737,NO
0.4224,YES
1.0,YES
1.0,YES
0.5022,YES
0.2525,NO
0.1212,NO
0.4664,YES
0.2975,NO
0.308,YES
0.1443,NO
0.2986,NO
0.3325,NO
0.2412,NO
0.1652,NO
1.0,YES
0.1652,NO
1.0,YES
0.1882,NO
0.7917,YES
0.1982,NO
0.4169,NO
0.3006,NO
0.254,NO
0.4224,YES
0.2751,NO
0.6191,YES
0.3496,NO
0.111,NO
0.2756,NO
0.3701,NO
0.4528,NO
0.6333,NO
0.4164,NO
0.272,NO
0.4753,NO
1.0,YES
0.2137,NO
0.6779,YES
0.3104,NO
0.3824,NO
0.19699999999999998,NO
0.272,NO
0.2933,NO
0.1727,NO
0.3844,NO
0.2019,NO
0.4528,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2635,NO
0.9187,YES
0.4528,NO
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.1719,NO
0.1676,NO
0.5227,YES
0.4608,NO
0.4491,YES
0.4608,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1676,NO
0.4947,YES
0.141,NO
0.7959999999999999,YES
0.304,NO
1.0,YES
0.4608,NO
0.4608,NO
0.4856,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
1.0,YES
0.3496,NO
0.2988,NO
0.4218,NO
0.4029,NO
0.2813,NO
0.6333,NO
0.4164,NO
0.2816,NO
0.4753,NO
1.0,YES
0.2748,NO
0.5949,YES
0.3323,NO
0.3824,NO
0.2685,NO
0.2988,NO
0.1985,NO
0.2988,NO
0.3844,NO
0.2988,NO
0.2405,NO
0.5044,YES
1.0,YES
1.0,YES
1.0,YES
0.4218,NO
1.0,YES
0.4218,NO
0.3496,NO
0.1493,NO
0.3745,NO
0.4156,NO
0.4156,NO
0.6333,NO
0.4164,NO
0.1871,NO
0.4753,NO
1.0,YES
