50Traced_NONETRACED_MAX_RAW_VSM_92_MEDIAN,Associated
0.1553,NO
0.0785,NO
0.1144,NO
0.2653,NO
0.1259,NO
0.1986,NO
0.1579,NO
0.0679,NO
0.1689,NO
0.4371,YES
0.1412,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1733,NO
0.1109,NO
0.1701,NO
0.2179,NO
0.1201,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.1792,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1318,NO
0.3947,YES
0.3715,YES
0.1405,NO
0.1056,NO
0.1296,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.2811,YES
0.1088,NO
0.3715,YES
0.1344,NO
0.3715,YES
0.0412,NO
0.1212,NO
0.1474,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.0886,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.2143,NO
0.1694,NO
0.1465,NO
0.076,NO
0.2187,NO
0.4574,YES
0.1694,NO
0.5256,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5081,YES
1.0,YES
0.5081,YES
1.0,YES
0.1694,NO
0.5256,YES
0.1505,NO
1.0,YES
0.1949,YES
0.3356,NO
0.204,NO
0.204,NO
0.1489,NO
0.35200000000000004,YES
1.0,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.204,NO
1.0,YES
0.1268,NO
1.0,YES
0.0995,NO
0.1251,NO
0.1841,NO
0.1387,NO
0.1841,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1508,NO
0.1508,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.0826,NO
0.1508,NO
1.0,YES
0.1395,NO
1.0,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.1934,NO
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
0.3659,YES
0.1629,NO
0.2192,NO
0.1531,NO
0.1335,NO
0.2732,YES
0.2113,NO
0.2372,YES
0.1926,NO
0.1926,NO
0.2286,NO
0.2582,NO
0.1977,NO
0.1701,NO
0.1684,NO
0.1926,NO
0.1639,NO
0.4028,YES
0.2347,NO
0.4997,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1926,NO
0.1469,NO
0.1926,NO
0.1118,NO
0.2019,NO
0.1293,NO
0.3897,YES
1.0,YES
1.0,YES
0.4997,YES
0.2226,NO
0.4997,YES
0.2286,NO
0.0985,NO
0.0774,NO
0.2886,YES
1.0,YES
1.0,YES
0.1429,YES
0.0885,NO
0.11,NO
0.2886,YES
0.2598,NO
0.2886,YES
0.2548,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2206,NO
0.2228,NO
0.2548,NO
0.1461,YES
0.2548,NO
0.1326,YES
0.1809,NO
0.0785,NO
0.2381,NO
0.2061,NO
0.1547,NO
0.2199,NO
0.1653,NO
0.1809,NO
0.2199,NO
0.3805,YES
0.2347,NO
0.27899999999999997,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1809,NO
0.151,NO
0.073,NO
0.1701,NO
0.2256,NO
0.1254,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.1553,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1879,NO
0.2188,NO
0.1579,NO
0.0967,NO
0.2198,NO
0.4371,YES
0.2347,NO
1.0,YES
0.151,NO
0.1766,NO
0.0797,NO
0.204,NO
0.1879,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2188,NO
1.0,YES
0.1892,NO
0.1796,NO
0.1579,NO
0.2664,NO
0.2664,NO
0.2664,NO
0.1986,NO
0.1684,NO
0.1796,NO
0.2664,NO
0.3805,YES
0.2664,NO
0.4754,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1796,NO
0.2664,NO
0.1579,NO
0.2174,NO
0.1912,NO
0.14,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.1176,NO
0.1553,NO
0.1348,NO
0.10800000000000001,NO
0.2886,NO
0.1427,NO
0.1986,NO
0.1579,NO
0.1348,NO
0.1421,NO
0.4397,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.1733,NO
0.1348,NO
0.1701,NO
0.1702,NO
0.1518,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.099,NO
0.1628,NO
0.1628,NO
1.0,YES
0.27899999999999997,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1628,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.2131,NO
0.179,NO
0.1474,NO
0.1628,NO
0.27899999999999997,YES
0.1628,NO
0.2369,YES
0.2129,NO
0.1739,YES
0.1271,NO
0.2938,NO
0.3025,NO
0.1202,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.172,NO
1.0,YES
0.1955,NO
0.1097,NO
1.0,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.3192,YES
0.1768,NO
0.0364,NO
0.3605,YES
0.3645,YES
1.0,YES
0.3333,YES
0.1233,NO
0.1768,NO
0.3605,YES
0.2328,NO
0.3605,YES
0.33,NO
0.2414,NO
0.2061,NO
0.2048,NO
0.1768,NO
1.0,YES
0.1427,NO
1.0,YES
0.1427,NO
